[20181229_153340 / libfx_2.py:2910] 
##################################################
Source csv	: 44_3.2_15_file-io.EURJPY.Period-H1.Days-5000.Bars-120000.20180903_135340.(m-01).20180926_205209.csv
Pair	: EURJPY
Period	: H1
##################################################
a0[0]	a0[1].dateTime	close	BB.main	BB.+1	BB.+2	

5	2018.01.09 01:00	135.441	135.543	135.848	136.154
5	2018.01.19 00:00	135.929	135.885	136.045	136.205
5	2018.01.22 01:00	135.657	135.589	135.840	136.091
5	2018.01.22 20:00	136.064	135.659	135.834	136.010
6	2018.01.02 23:00	135.429	135.347	135.477	135.608
6	2018.01.04 04:00	135.384	135.138	135.294	135.450
6	2018.01.09 23:00	134.459	134.520	134.762	135.004
6	2018.01.15 00:00	135.561	134.831	135.314	135.796
7	2018.01.12 03:00	134.099	133.822	134.137	134.451
8	2018.01.04 16:00	136.322	135.490	135.806	136.123


