Pair=EURJPY;Period=M1;Days=25000;Shift=1;Bars=1500000;Time=20181208_073419
no;Open;High;Low;Close;RSI;MFI;BB.2s;BB.1s;BB.main;BB.-1s;BB.-2s;Diff;High/Low;datetime;dateTime_Local
12290;128.45;128.451;128.411;128.429;44.53388405333685;53.44263977513771;128.4851225828147;128.4602362914076;128.4353500000005;128.4104637085934;128.3855774171863;-0.02099999999998658;0.03999999999999204;2018.11.27 10:30;2018.11.27 17:30;809
12291;128.477;128.482;128.431;128.451;47.35691077282883;53.75481095568368;128.4850439806575;128.460021990329;128.4350000000005;128.409978009672;128.3849560193435;-0.02600000000001046;0.05099999999998772;2018.11.27 10:29;2018.11.27 17:29;810
12292;128.467;128.476;128.45;128.476;50.83575193050189;53.37681196521289;128.4833510999884;128.4583505499945;128.4333500000005;128.4083494500065;128.3833489000126;0.00899999999998613;0.02600000000001046;2018.11.27 10:28;2018.11.27 17:28;811
12293;128.468;128.468;128.447;128.464;49.13177925976371;54.02402896133212;128.4791919141986;128.4556959570995;128.4322000000005;128.4087040429014;128.3852080858024;-0.003999999999990678;0.02099999999998658;2018.11.27 10:27;2018.11.27 17:27;812
12294;128.464;128.481;128.453;128.469;49.8151989007709;54.09075487632592;128.4755329855928;128.4531664927966;128.4308000000005;128.4084335072043;128.3860670144082;0.004999999999995453;0.02799999999999159;2018.11.27 10:26;2018.11.27 17:26;813
12295;128.461;128.47;128.458;128.465;49.27899944555856;48.75033069154406;128.4700095675395;128.44942978377;128.4288500000005;128.408270216231;128.3876904324615;0.003999999999990678;0.01200000000000045;2018.11.27 10:25;2018.11.27 17:25;814
12296;128.469;128.477;128.459;128.464;49.14996399580257;54.08943261634342;128.4711851517764;128.4501425758884;128.4291000000005;128.4080574241125;128.3870148482246;-0.004999999999995453;0.01800000000000068;2018.11.27 10:24;2018.11.27 17:24;815
12297;128.434;128.468;128.43;128.468;49.62974926026301;48.46699442862138;128.4685616732724;128.4484808366364;128.4284000000005;128.4083191633645;128.3882383267286;0.03399999999999181;0.03799999999998249;2018.11.27 10:23;2018.11.27 17:23;816
12298;128.421;128.439;128.417;128.431;44.90354251675589;43.01008108676017;128.4683163608556;128.448333180428;128.4283500000005;128.4083668195729;128.3883836391454;0.01000000000001933;0.02199999999999136;2018.11.27 10:22;2018.11.27 17:22;817
12299;128.412;128.426;128.392;128.421;43.5434295640234;44.74789499096315;128.4848312110724;128.4584906055364;128.4321500000005;128.4058093944645;128.3794687889286;0.00899999999998613;0.03399999999999181;2018.11.27 10:21;2018.11.27 17:21;818
12300;128.403;128.419;128.391;128.415;42.73768937772478;45.99327573404062;128.5034295732437;128.4703897866221;128.4373500000005;128.4043102133789;128.3712704267573;0.01200000000000045;0.02800000000002001;2018.11.27 10:20;2018.11.27 17:20;819
12301;128.407;128.422;128.406;128.406;41.54894702627122;44.90049481432194;128.5044884443585;128.4717692221795;128.4390500000005;128.4063307778215;128.3736115556424;-0.001000000000004775;0.01599999999999113;2018.11.27 10:19;2018.11.27 17:19;820
12302;128.411;128.412;128.378;128.407;41.64019278663073;40.06648184470041;128.5086616833351;128.4757058416678;128.4427500000005;128.4097941583332;128.3768383166659;-0.003999999999990678;0.03400000000002024;2018.11.27 10:18;2018.11.27 17:18;821
12303;128.391;128.415;128.391;128.411;41.99061245828252;46.27695248023458;128.5142793834574;128.480664691729;128.4470500000005;128.413435308272;128.3798206165436;0.02000000000001023;0.02400000000000091;2018.11.27 10:17;2018.11.27 17:17;822
12304;128.423;128.423;128.382;128.395;40.07427202968094;48.10483120268217;128.5184110257858;128.4846805128931;128.4509500000005;128.4172194871078;128.3834889742152;-0.02799999999999159;0.04099999999999682;2018.11.27 10:16;2018.11.27 17:16;823
12305;128.415;128.439;128.404;128.426;42.66874765203124;47.14512083866519;128.516038449693;128.4848192248467;128.4536000000005;128.4223807751542;128.391161550308;0.01099999999999568;0.03499999999999659;2018.11.27 10:15;2018.11.27 17:15;824
12306;128.412;128.432;128.411;128.414;41.27050226005468;43.19046188309715;128.5318975137699;128.4956987568852;128.4595000000005;128.4233012431157;128.387102486231;0.001999999999981128;0.02099999999998658;2018.11.27 10:14;2018.11.27 17:14;825
12307;128.438;128.439;128.396;128.412;41.04283482418433;41.92772717887348;128.5485305362377;128.5076902681191;128.4668500000005;128.4260097318819;128.3851694637632;-0.02599999999998204;0.04300000000000637;2018.11.27 10:13;2018.11.27 17:13;826
12308;128.444;128.444;128.424;128.437;43.02337054069041;43.40518608912276;128.5603760679058;128.5172130339532;128.4740500000005;128.4308869660478;128.3877239320951;-0.006999999999976581;0.01999999999998181;2018.11.27 10:12;2018.11.27 17:12;827
12309;128.424;128.453;128.415;128.446;43.74531364016345;44.20622987448948;128.5681292672485;128.5236396336245;128.4791500000005;128.4346603663764;128.3901707327524;0.02199999999999136;0.03800000000001091;2018.11.27 10:11;2018.11.27 17:11;828
12310;128.419;128.432;128.41;128.422;41.24775710999456;44.16910049477887;128.5845679679048;128.5353089839527;128.4860500000005;128.4367910160483;128.3875320320961;0.002999999999985903;0.02199999999999136;2018.11.27 10:10;2018.11.27 17:10;829
12311;128.451;128.46;128.414;128.418;40.83183011288659;43.90149638171051;128.5917026315444;128.5423013157724;128.4929000000005;128.4434986842285;128.3940973684566;-0.03299999999998704;0.04600000000002069;2018.11.27 10:09;2018.11.27 17:09;830
12312;128.436;128.476;128.436;128.453;43.38490134795347;43.42318005339994;128.5982773479151;128.5493636739578;128.5004500000005;128.4515363260432;128.4026226520859;0.01699999999999591;0.03999999999999204;2018.11.27 10:08;2018.11.27 17:08;831
12313;128.429;128.44;128.426;128.436;41.70294314646164;43.89707572477705;128.6071492913953;128.5568746456979;128.5066000000005;128.4563253543031;128.4060507086056;0.007000000000005002;0.01400000000001;2018.11.27 10:07;2018.11.27 17:07;832
12314;128.472;128.478;128.429;128.43;41.11639556096199;48.7700447423326;128.6119794811503;128.5626397405754;128.5133000000005;128.4639602594256;128.4146205188507;-0.04200000000000159;0.04900000000000659;2018.11.27 10:06;2018.11.27 17:06;833
12315;128.45;128.487;128.449;128.47;43.914727022686;49.28523261914086;128.6090829061389;128.5635664530697;128.5180500000005;128.4725335469313;128.4270170938621;0.02000000000001023;0.03799999999998249;2018.11.27 10:05;2018.11.27 17:05;834
12316;128.466;128.474;128.445;128.45;42.04103436213394;49.52822311899201;128.6121382861441;128.5672691430723;128.5224000000005;128.4775308569287;128.4326617138568;-0.01600000000001955;0.02899999999999636;2018.11.27 10:04;2018.11.27 17:04;835
12317;128.506;128.506;128.463;128.467;43.20661490946144;48.69908617637922;128.6092400383514;128.567520019176;128.5258000000005;128.4840799808251;128.4423599616496;-0.03899999999998727;0.04300000000000637;2018.11.27 10:03;2018.11.27 17:03;836
12318;128.524;128.531;128.483;128.507;46.06117076824437;48.08680863528647;128.607336333837;128.5676431669187;128.5279500000005;128.4882568330822;128.448563666164;-0.01699999999999591;0.04800000000000182;2018.11.27 10:02;2018.11.27 17:02;837
12319;128.446;128.532;128.441;128.525;47.39992887198721;40.99692391150926;128.6097405654784;128.5699952827394;128.5302500000005;128.4905047172615;128.4507594345226;0.07900000000000773;0.09100000000000819;2018.11.27 10:01;2018.11.27 17:01;838
12320;128.48;128.484;128.429;128.449;40.45845067586248;35.36366436504288;128.6225555696243;128.5786777848124;128.5348000000005;128.4909222151886;128.4470444303766;-0.03099999999997749;0.05500000000000682;2018.11.27 10:00;2018.11.27 17:00;839
12321;128.494;128.499;128.467;128.48;42.63888589245155;35.5228003290693;128.6329299499048;128.5885149749526;128.5441000000005;128.4996850250483;128.4552700500962;-0.01400000000001;0.03199999999998226;2018.11.27 09:59;2018.11.27 16:59;840
12322;128.488;128.508;128.482;128.493;43.57444464139053;34.62553262041233;128.6376661261593;128.5939830630799;128.5503000000005;128.5066169369211;128.4629338738416;0.004999999999995453;0.02600000000001046;2018.11.27 09:58;2018.11.27 16:58;841
12323;128.448;128.49;128.447;128.489;43.21021466363385;28.0693165437839;128.6460869171561;128.6015184585783;128.5569500000005;128.5123815414227;128.4678130828449;0.04099999999999682;0.04300000000000637;2018.11.27 09:57;2018.11.27 16:57;842
12324;128.541;128.542;128.412;128.448;39.40121220983163;21.20512275875744;128.6732829208179;128.6205914604092;128.5679000000005;128.5152085395918;128.4625170791831;-0.09299999999998931;0.1299999999999955;2018.11.27 09:56;2018.11.27 16:56;843
12325;128.561;128.563;128.537;128.544;46.31046623645648;20.90141025541082;128.6874725831698;128.6341362915851;128.5808000000005;128.5274637084159;128.4741274168312;-0.01699999999999591;0.02599999999998204;2018.11.27 09:55;2018.11.27 16:55;844
12326;128.586;128.586;128.553;128.561;47.71815456589457;26.82430320078639;128.7407972677346;128.6675986338675;128.5944000000005;128.5212013661335;128.4480027322664;-0.02500000000000568;0.03300000000001546;2018.11.27 09:54;2018.11.27 16:54;845
12327;128.541;128.556;128.541;128.556;47.27031004763626;30.23349627795976;128.7744537303063;128.6901768651534;128.6059000000005;128.5216231348476;128.4373462696947;0.01500000000001478;0.01500000000001478;2018.11.27 09:52;2018.11.27 16:52;846
12328;128.583;128.586;128.536;128.539;45.76986689263881;34.48874448329859;128.8065207047899;128.7124853523952;128.6184500000005;128.5244146476058;128.430379295211;-0.04400000000001114;0.05000000000001137;2018.11.27 09:51;2018.11.27 16:51;847
12329;128.561;128.588;128.544;128.584;49.29743886800963;39.08966442726732;128.8185046927754;128.723277346388;128.6280500000005;128.532822653613;128.4375953072255;0.02299999999999613;0.04399999999998272;2018.11.27 09:50;2018.11.27 16:50;848
12330;128.567;128.577;128.556;128.559;47.14756833126762;40.11982146311782;128.8186778923656;128.722788946183;128.6269000000005;128.5310110538179;128.4351221076354;-0.008000000000009777;0.02099999999998658;2018.11.27 09:49;2018.11.27 16:49;849
12331;128.576;128.579;128.556;128.569;47.91967963951387;43.74855059342892;128.8238952061034;128.7232476030519;128.6226000000005;128.521952396949;128.4213047938976;-0.007000000000005002;0.02299999999999613;2018.11.27 09:48;2018.11.27 16:48;850
12332;128.571;128.587;128.56;128.576;48.4472880761842;43.61733778117708;128.8342135778545;128.7246567889275;128.6151000000005;128.5055432110735;128.3959864221464;0.004999999999995453;0.02699999999998681;2018.11.27 09:47;2018.11.27 16:47;851
12333;128.521;128.595;128.517;128.57;47.98091079633416;39.55181005620915;128.8423114551754;128.7247307275879;128.6071500000005;128.489569272413;128.3719885448255;0.04900000000000659;0.07800000000000296;2018.11.27 09:46;2018.11.27 16:46;852
12334;128.557;128.557;128.505;128.525;44.39689617652278;35.28038469310833;128.8454428307022;128.7233964153513;128.6013500000005;128.4793035846496;128.3572571692987;-0.03199999999998226;0.0519999999999925;2018.11.27 09:45;2018.11.27 16:45;853
12335;128.517;128.561;128.514;128.557;46.56420234086863;34.81881800666649;128.8457166253036;128.7231583126521;128.6006000000005;128.4780416873489;128.3554833746974;0.03999999999999204;0.04699999999999704;2018.11.27 09:44;2018.11.27 16:44;854
12336;128.508;128.526;128.478;128.518;43.36305463845102;30.85370597912433;128.8456374895453;128.7223437447729;128.5990500000005;128.4757562552281;128.3524625104557;0.009999999999990905;0.04800000000000182;2018.11.27 09:43;2018.11.27 16:43;855
12337;128.552;128.553;128.509;128.51;42.69406092695274;31.51863736725639;128.8456997545012;128.7234998772508;128.6013000000005;128.4791001227501;128.3569002454998;-0.04200000000000159;0.04400000000001114;2018.11.27 09:42;2018.11.27 16:42;856
12338;128.613;128.616;128.531;128.553;45.43443210513166;32.46005014984017;128.8453941041901;128.7245470520953;128.6037000000005;128.4828529479057;128.3620058958109;-0.06000000000000227;0.08500000000000796;2018.11.27 09:41;2018.11.27 16:41;857
12339;128.631;128.637;128.609;128.616;49.8916683294109;33.31474975108193;128.8458395805141;128.7253947902573;128.6049500000005;128.4845052097437;128.3640604194869;-0.01499999999998636;0.02799999999999159;2018.11.27 09:40;2018.11.27 16:40;858
12340;128.603;128.637;128.597;128.635;51.33453717060903;34.03606944149263;128.8440240452364;128.7234120226184;128.6028000000005;128.4821879773825;128.3615759547645;0.03199999999998226;0.03999999999999204;2018.11.27 09:39;2018.11.27 16:39;859
12341;128.631;128.662;128.604;128.604;49.05068011939839;37.51829116252711;128.8411365915742;128.7206932957873;128.6002500000005;128.4798067042136;128.3593634084268;-0.02699999999998681;0.05799999999999272;2018.11.27 09:38;2018.11.27 16:38;860
12342;128.702;128.722;128.626;128.626;50.65333761325167;42.29321233017961;128.8403083158977;128.7198291579491;128.5993500000005;128.4788708420519;128.3583916841033;-0.0759999999999934;0.09600000000000364;2018.11.27 09:37;2018.11.27 16:37;861
12343;128.706;128.71;128.628;128.708;57.28032139966633;47.40129536021146;128.8371748951325;128.7164874475665;128.5958000000005;128.4751125524345;128.3544251048685;0.00200000000000955;0.08200000000002206;2018.11.27 09:36;2018.11.27 16:36;862
12344;128.813;128.829;128.695;128.706;57.15042590163471;49.34902449706737;128.8243796724192;128.7061648362098;128.5879500000005;128.4697351637912;128.3515203275818;-0.1069999999999993;0.1340000000000146;2018.11.27 09:35;2018.11.27 16:35;863
12345;128.789;128.844;128.779;128.816;67.94513027729737;50.13928558398992;128.8106391120348;128.6953195560176;128.5800000000005;128.4646804439833;128.3493608879661;0.02700000000001523;0.06499999999999773;2018.11.27 09:34;2018.11.27 16:34;864
12346;128.806;128.821;128.759;128.791;66.58230983651168;44.17219687539104;128.7715584395506;128.6697292197755;128.5679000000005;128.4660707802254;128.3642415604504;-0.01500000000001478;0.06200000000001182;2018.11.27 09:33;2018.11.27 16:33;865
12347;128.73;128.817;128.712;128.807;68.34908341910078;37.71095874616762;128.7346166092934;128.6462583046469;128.5579000000005;128.469541695354;128.3811833907075;0.07699999999999818;0.1050000000000182;2018.11.27 09:32;2018.11.27 16:32;866
12348;128.562;128.751;128.559;128.731;64.0436727930718;31.65396234785302;128.6828209895534;128.6148354947769;128.5468500000005;128.478864505224;128.4108790104476;0.1689999999999827;0.1920000000000073;2018.11.27 09:31;2018.11.27 16:31;867
12349;128.475;128.572;128.462;128.561;49.42428186003664;28.68687700729539;128.6580984773123;128.6002242386564;128.5423500000005;128.4844757613446;128.4266015226887;0.08600000000001273;0.1100000000000136;2018.11.27 09:30;2018.11.27 16:30;868
12350;128.419;128.473;128.418;128.473;36.78467060299241;26.64853252628505;128.6666011875205;128.6060755937605;128.5455500000005;128.4850244062405;128.4244988124805;0.05400000000000205;0.05500000000000682;2018.11.27 09:29;2018.11.27 16:29;869
12351;128.421;128.444;128.416;128.419;26.00432488085109;21.41929879906505;128.6702278273163;128.6110389136584;128.5518500000005;128.4926610863426;128.4334721726848;-0.001999999999981128;0.02799999999999159;2018.11.27 09:28;2018.11.27 16:28;870
12352;128.453;128.455;128.417;128.417;25.55765137731109;22.0835722793602;128.6663461280359;128.6140480640182;128.5617500000005;128.5094519359828;128.4571538719651;-0.03600000000000136;0.03800000000001091;2018.11.27 09:27;2018.11.27 16:27;871
12353;128.512;128.514;128.454;128.454;28.59089222826599;22.92069937408897;128.656339895537;128.6142199477688;128.5721000000005;128.5299800522323;128.487860104464;-0.05799999999999272;0.06000000000000227;2018.11.27 09:26;2018.11.27 16:26;872
12354;128.525;128.534;128.51;128.51;34.47368535319953;23.06977826765029;128.6482821669035;128.614466083452;128.5806500000005;128.546833916549;128.5130178330975;-0.01500000000001478;0.02400000000000091;2018.11.27 09:25;2018.11.27 16:25;873
12355;128.561;128.562;128.512;128.526;36.51287421183354;28.53881358859695;128.6542698427865;128.6210349213935;128.5878000000005;128.5545650786075;128.5213301572145;-0.03499999999999659;0.05000000000001137;2018.11.27 09:24;2018.11.27 16:24;874
12356;128.559;128.58;128.557;128.563;41.96639173788198;33.8234593160477;128.6570973880066;128.6252736940036;128.5934500000005;128.5616263059974;128.5298026119944;0.003999999999990678;0.02300000000002456;2018.11.27 09:23;2018.11.27 16:23;875
12357;128.579;128.594;128.557;128.558;40.83187639248966;39.37663670495903;128.6633511398082;128.6304505699044;128.5975500000005;128.5646494300966;128.5317488601927;-0.02100000000001501;0.03700000000000614;2018.11.27 09:22;2018.11.27 16:22;876
12358;128.573;128.581;128.565;128.578;44.10858256447935;44.35002476257926;128.6657697338285;128.6334598669145;128.6011500000005;128.5688401330865;128.5365302661725;0.004999999999995453;0.01599999999999113;2018.11.27 09:21;2018.11.27 16:21;877
12359;128.584;128.596;128.573;128.573;43.02264703076855;50.34273121339485;128.6673516952236;128.6352758476121;128.6032000000005;128.571124152389;128.5390483047774;-0.01099999999999568;0.02299999999999613;2018.11.27 09:20;2018.11.27 16:20;878
12360;128.583;128.589;128.576;128.584;44.84363036354434;50.40608479130045;128.6686345936773;128.6371172968389;128.6056000000005;128.5740827031621;128.5425654063237;0.001000000000004775;0.01300000000000523;2018.11.27 09:19;2018.11.27 16:19;879
12361;128.559;128.587;128.548;128.586;45.17389134105299;49.18164896251713;128.6697438948182;128.6385219474093;128.6073000000005;128.5760780525917;128.5448561051828;0.02700000000001523;0.03899999999998727;2018.11.27 09:18;2018.11.27 16:18;880
12362;128.55;128.561;128.544;128.555;38.50503503527307;47.6161820863049;128.669741410075;128.6388207050378;128.6079000000005;128.5769792949633;128.5460585899261;0.004999999999995453;0.01699999999999591;2018.11.27 09:17;2018.11.27 16:17;881
12363;128.546;128.557;128.538;128.551;37.57424952882015;45.44899076313958;128.6671883932404;128.6385441966205;128.6099000000006;128.5812558033806;128.5526116067607;0.004999999999995453;0.01899999999997704;2018.11.27 09:16;2018.11.27 16:16;882
12364;128.568;128.568;128.532;128.547;36.66352390581869;49.33348846097071;128.6631925484758;128.6376962742382;128.6122000000005;128.5867037257629;128.5612074515253;-0.02100000000001501;0.03600000000000136;2018.11.27 09:15;2018.11.27 16:15;883
12365;128.589;128.593;128.564;128.574;40.44744676063407;51.97816339672801;128.6579692701668;128.6359096350837;128.6138500000006;128.5917903649174;128.5697307298343;-0.01499999999998636;0.02899999999999636;2018.11.27 09:14;2018.11.27 16:14;884
12366;128.588;128.607;128.577;128.591;43.10867096749533;52.29552019723033;128.6581016929704;128.6359508464855;128.6138000000005;128.5916491535156;128.5694983070306;0.003000000000014325;0.03000000000000114;2018.11.27 09:13;2018.11.27 16:13;885
12367;128.64;128.64;128.586;128.586;42.04320544942372;52.91488978150202;128.6581016929704;128.6359508464855;128.6138000000005;128.5916491535156;128.5694983070306;-0.05399999999997362;0.05399999999997362;2018.11.27 09:12;2018.11.27 16:12;886
12368;128.626;128.646;128.626;128.641;52.27358937398746;53.66102628792773;128.6574876452636;128.6362438226321;128.6150000000005;128.593756177369;128.5725123547375;0.01499999999998636;0.01999999999998181;2018.11.27 09:11;2018.11.27 16:11;887
12369;128.6;128.634;128.6;128.625;48.83271018276037;53.09711099066872;128.6553833198276;128.6348166599141;128.6142500000005;128.593683340087;128.5731166801734;0.02500000000000568;0.03399999999999181;2018.11.27 09:10;2018.11.27 16:10;888
12370;128.616;128.618;128.596;128.599;42.42468940146794;52.34089050777273;128.6547798238749;128.6343399119377;128.6139000000005;128.5934600880634;128.5730201761262;-0.01700000000002433;0.02199999999999136;2018.11.27 09:09;2018.11.27 16:09;889
12371;128.624;128.626;128.614;128.617;46.23275129591612;57.41123779716036;128.6547222811787;128.6344361405896;128.6141500000005;128.5938638594114;128.5735777188223;-0.007000000000005002;0.01200000000000045;2018.11.27 09:08;2018.11.27 16:08;890
12372;128.625;128.627;128.621;128.624;47.81848508628214;55.55373671273388;128.6550257577925;128.6337878788965;128.6125500000005;128.5913121211046;128.5700742422086;-0.001000000000004775;0.006000000000000227;2018.11.27 09:07;2018.11.27 16:07;891
12373;128.653;128.653;128.62;128.625;48.04211413566481;54.57296439971401;128.6539511350262;128.6324755675134;128.6110000000005;128.5895244324876;128.5680488649748;-0.02799999999999159;0.03299999999998704;2018.11.27 09:06;2018.11.27 16:06;892
12374;128.639;128.654;128.632;128.653;54.86753598042834;54.24553136309652;128.6525056616491;128.6309778308248;128.6094500000005;128.5879221691762;128.5663943383519;0.01399999999998158;0.02199999999999136;2018.11.27 09:05;2018.11.27 16:05;893
12375;128.644;128.646;128.627;128.639;51.60140375555283;50.63650440556358;128.6478785972435;128.628114298622;128.6083500000005;128.588585701379;128.5688214027575;-0.004999999999995453;0.01899999999997704;2018.11.27 09:04;2018.11.27 16:04;894
12376;128.63;128.646;128.617;128.645;53.1679434353856;44.9980760495844;128.6482970827043;128.6283735413524;128.6084500000005;128.5885264586486;128.5686029172968;0.01500000000001478;0.02899999999999636;2018.11.27 09:03;2018.11.27 16:03;895
12377;128.619;128.633;128.619;128.63;49.52890877407749;43.35691920783241;128.6542868975237;128.6319184487621;128.6095500000005;128.5871815512389;128.5648131024773;0.01099999999999568;0.01400000000001;2018.11.27 09:02;2018.11.27 16:02;896
12378;128.622;128.644;128.613;128.619;46.64035170467738;37.44065607986136;128.6607252962679;128.6359376481342;128.6111500000005;128.5863623518668;128.5615747037331;-0.003000000000014325;0.03100000000000591;2018.11.27 09:01;2018.11.27 16:01;897
12379;128.616;128.621;128.588;128.621;47.10601882534771;34.35085679782391;128.6699946616687;128.6418973308346;128.6138000000005;128.5857026691664;128.5576053383323;0.004999999999995453;0.03300000000001546;2018.11.27 09:00;2018.11.27 16:00;898
12380;128.598;128.618;128.598;128.618;46.34260823444543;39.12673559782809;128.6777560005212;128.6470280002608;128.6163000000005;128.5855719997401;128.5548439994798;0.01999999999998181;0.01999999999998181;2018.11.27 08:59;2018.11.27 15:59;899
12381;128.594;128.605;128.594;128.598;40.94445850333748;37.26794348053635;128.6823939934788;128.6503469967396;128.6183000000005;128.5862530032613;128.5542060065222;0.004000000000019099;0.01099999999999568;2018.11.27 08:58;2018.11.27 15:58;900
12382;128.598;128.598;128.587;128.595;40.08552008823103;36.85927541432325;128.6881098374965;128.6548799187485;128.6216500000005;128.5884200812525;128.5551901625044;-0.003000000000014325;0.0110000000000241;2018.11.27 08:57;2018.11.27 15:57;901
12383;128.58;128.599;128.579;128.597;40.45820371533603;36.747532691515;128.6931546907878;128.6591773453941;128.6252000000005;128.5912226546068;128.5572453092132;0.01699999999999591;0.01999999999998181;2018.11.27 08:56;2018.11.27 15:56;902
12384;128.573;128.58;128.569;128.58;35.62527115922246;37.12254545606823;128.696767828692;128.6625839143463;128.6284000000005;128.5942160856547;128.5600321713089;0.007000000000005002;0.0110000000000241;2018.11.27 08:55;2018.11.27 15:55;903
12385;128.595;128.602;128.571;128.573;33.51426249092256;40.68983277390956;128.7000909830012;128.6665454915008;128.6330000000005;128.5994545085001;128.5659090169998;-0.02199999999999136;0.03100000000000591;2018.11.27 08:54;2018.11.27 15:54;904
12386;128.611;128.616;128.589;128.591;36.43279959647315;42.60299382333633;128.6979038334858;128.6672519167432;128.6366000000005;128.6059480832578;128.5752961665152;-0.01999999999998181;0.02700000000001523;2018.11.27 08:53;2018.11.27 15:53;905
12387;128.625;128.632;128.608;128.61;39.91871467299638;44.88263003528453;128.6977426719513;128.6687463359759;128.6397500000005;128.6107536640251;128.5817573280497;-0.01499999999998636;0.02400000000000091;2018.11.27 08:52;2018.11.27 15:52;906
12388;128.616;128.629;128.615;128.626;43.2275476294892;49.15528725634479;128.6989805375661;128.6705652687833;128.6421500000005;128.6137347312177;128.5853194624349;0.009999999999990905;0.01399999999998158;2018.11.27 08:51;2018.11.27 15:51;907
12389;128.604;128.62;128.601;128.618;40.9006648897028;45.06083544920945;128.7000990052968;128.6718245026486;128.6435500000005;128.6152754973523;128.5870009947042;0.01399999999998158;0.01900000000000546;2018.11.27 08:50;2018.11.27 15:50;908
12390;128.586;128.609;128.586;128.604;36.57920827983803;39.7515814655112;128.7013609504501;128.6735054752253;128.6456500000005;128.6177945247757;128.5899390495508;0.01800000000000068;0.02299999999999613;2018.11.27 08:49;2018.11.27 15:49;909
12391;128.589;128.599;128.559;128.585;29.9778689687344;38.05104255349332;128.7019132641293;128.6753816320649;128.6488500000005;128.6223183679361;128.5957867358717;-0.003999999999990678;0.03999999999999204;2018.11.27 08:48;2018.11.27 15:48;910
12392;128.594;128.604;128.563;128.593;31.2802266613365;45.42611884314133;128.6973403188139;128.6750701594072;128.6528000000005;128.6305298405938;128.6082596811871;-0.001000000000004775;0.04100000000002524;2018.11.27 08:47;2018.11.27 15:47;911
12393;128.607;128.612;128.577;128.594;31.44243730384763;46.63455946026453;128.6910884596418;128.6735442298211;128.6560000000005;128.6384557701798;128.6209115403592;-0.01300000000000523;0.03499999999999659;2018.11.27 08:46;2018.11.27 15:46;912
12394;128.642;128.642;128.631;128.631;38.45126561492132;56.17960485749232;128.6798436121464;128.6695718060734;128.6593000000005;128.6490281939276;128.6387563878546;-0.01099999999999568;0.01099999999999568;2018.11.27 08:45;2018.11.27 15:45;913
12395;128.664;128.669;128.639;128.641;40.7855708524274;53.2828513208221;128.6771164626176;128.668608231309;128.6601000000005;128.6515917686919;128.6430835373833;-0.02299999999999613;0.03000000000000114;2018.11.27 08:44;2018.11.27 15:44;914
12396;128.664;128.674;128.659;128.667;47.98015322312497;54.73646631834135;128.6756270023948;128.6682135011976;128.6608000000005;128.6533864988034;128.6459729976062;0.003000000000014325;0.01500000000001478;2018.11.27 08:43;2018.11.27 15:43;915
12397;128.672;128.672;128.66;128.662;46.24788613715114;48.49798878286748;128.6762577848987;128.6686288924496;128.6610000000005;128.6533711075514;128.6457422151023;-0.009999999999990905;0.01200000000000045;2018.11.27 08:42;2018.11.27 15:42;916
12398;128.67;128.677;128.662;128.672;49.37164102395381;50.67983075428159;128.6785294517198;128.6701397258601;128.6617500000005;128.6533602741409;128.6449705482812;0.00200000000000955;0.01499999999998636;2018.11.27 08:41;2018.11.27 15:41;917
12399;128.658;128.672;128.658;128.671;49.04467832148739;46.67869755104462;128.6802195877102;128.6711847938554;128.6621500000005;128.6531152061456;128.6440804122908;0.01300000000000523;0.01400000000001;2018.11.27 08:40;2018.11.27 15:40;918
12400;128.665;128.665;128.658;128.658;44.62837835812692;46.58581350413116;128.6843053522676;128.6736776761341;128.6630500000005;128.6524223238669;128.6417946477334;-0.007000000000005002;0.007000000000005002;2018.11.27 08:39;2018.11.27 15:39;919
12401;128.666;128.668;128.663;128.665;46.69877122350118;50.17102613652007;128.6880159520331;128.6762579760168;128.6645000000005;128.6527420239842;128.6409840479679;-0.001000000000004775;0.004999999999995453;2018.11.27 08:38;2018.11.27 15:38;920
12402;128.662;128.667;128.661;128.666;46.99465125234438;45.07464785823195;128.689719368607;128.6774846843037;128.6652500000005;128.6530153156972;128.640780631394;0.003999999999990678;0.006000000000000227;2018.11.27 08:37;2018.11.27 15:37;921
12403;128.671;128.674;128.657;128.661;45.34992130385745;46.00617915773693;128.6934258240362;128.6799629120183;128.6665000000005;128.6530370879826;128.6395741759648;-0.009999999999990905;0.01699999999999591;2018.11.27 08:36;2018.11.27 15:36;922
12404;128.642;128.672;128.642;128.672;48.49489651909466;41.70187218952083;128.6972403500327;128.6826701750166;128.6681000000005;128.6535298249844;128.6389596499683;0.03000000000000114;0.03000000000000114;2018.11.27 08:35;2018.11.27 15:35;923
12405;128.653;128.653;128.64;128.645;38.55936598560942;37.37868328743602;128.7008601013945;128.6850800506975;128.6693000000005;128.6535199493035;128.6377398986065;-0.007999999999981355;0.01300000000000523;2018.11.27 08:34;2018.11.27 15:34;924
12406;128.658;128.66;128.653;128.654;41.06805780417452;41.63385312532902;128.7067112353411;128.6896306176708;128.6725500000005;128.6554693823302;128.6383887646598;-0.003999999999990678;0.007000000000005002;2018.11.27 08:33;2018.11.27 15:33;925
12407;128.656;128.66;128.651;128.658;42.22806229302698;41.90696675141096;128.7102853930222;128.6926176965113;128.6749500000005;128.6572823034896;128.6396146069787;0.001999999999981128;0.00899999999998613;2018.11.27 08:32;2018.11.27 15:32;926
