[20190427_174404 / views.py:15864]
fname_Src_CSV	44_5.1_10_rawdata.(AUDJPY).(Period-M15).(NumOfUnits-18000).(Bars-ALL-20190424_184417).20190311_081029.csv
slice by	through
this file	(20190427_174402).(AUDJPY-M15).[sec-1.A-6.3-seq-list].(20190427_174404).csv
pair	AUDJPY
timeframe	M15
start	2018.06.14 17:30
end	2019.04.24 12:30
bars	21114

[20190427_174404 / views.py:15939]
[lo_UUU : 2595]==============================
s.n.	e0.date	e1.date	e2.date	e0.diff	e1.diff	e2.diff
1301	2018.11.15 08:45	2018.11.15 09:00	2018.11.15 09:15	0.011	0.006	0.006
1302	2018.11.15 09:00	2018.11.15 09:15	2018.11.15 09:30	0.006	0.006	0.022
1303	2018.11.15 09:15	2018.11.15 09:30	2018.11.15 09:45	0.006	0.022	0.032
1304	2018.11.15 09:30	2018.11.15 09:45	2018.11.15 10:00	0.022	0.032	0.020
1305	2018.11.15 09:45	2018.11.15 10:00	2018.11.15 10:15	0.032	0.020	0.002
1306	2018.11.15 12:15	2018.11.15 12:30	2018.11.15 12:45	0.021	0.050	0.067
1307	2018.11.15 12:30	2018.11.15 12:45	2018.11.15 13:00	0.050	0.067	0.036
1308	2018.11.15 12:45	2018.11.15 13:00	2018.11.15 13:15	0.067	0.036	0.007
1309	2018.11.15 13:00	2018.11.15 13:15	2018.11.15 13:30	0.036	0.007	0.022
1310	2018.11.15 13:15	2018.11.15 13:30	2018.11.15 13:45	0.007	0.022	0.006
1311	2018.11.15 18:00	2018.11.15 18:15	2018.11.15 18:30	0.101	0.030	0.126
1312	2018.11.15 22:30	2018.11.15 22:45	2018.11.15 23:00	0.026	0.027	0.055
1313	2018.11.16 06:15	2018.11.16 06:30	2018.11.16 06:45	0.005	0.015	0.042
1314	2018.11.16 13:15	2018.11.16 13:30	2018.11.16 13:45	0.007	0.043	0.004
1315	2018.11.16 15:30	2018.11.16 15:45	2018.11.16 16:00	0.028	0.135	0.045
1316	2018.11.16 15:45	2018.11.16 16:00	2018.11.16 16:15	0.135	0.045	0.136
1317	2018.11.16 20:30	2018.11.16 20:45	2018.11.16 21:00	0.000	0.029	0.024
1318	2018.11.16 20:45	2018.11.16 21:00	2018.11.16 21:15	0.029	0.024	0.043
1319	2018.11.16 21:00	2018.11.16 21:15	2018.11.16 21:30	0.024	0.043	0.005
1320	2018.11.19 03:15	2018.11.19 03:30	2018.11.19 03:45	0.032	0.007	0.001
1321	2018.11.19 07:00	2018.11.19 07:15	2018.11.19 07:30	0.015	0.006	0.002
1322	2018.11.19 07:15	2018.11.19 07:30	2018.11.19 07:45	0.006	0.002	0.014
1323	2018.11.19 16:00	2018.11.19 16:15	2018.11.19 16:30	0.030	0.030	0.005
1324	2018.11.19 17:15	2018.11.19 17:30	2018.11.19 17:45	0.018	0.039	0.014
1325	2018.11.19 19:15	2018.11.19 19:30	2018.11.19 19:45	0.015	0.035	0.059
1326	2018.11.19 22:45	2018.11.19 23:00	2018.11.19 23:15	0.030	0.004	0.030
1327	2018.11.19 23:00	2018.11.19 23:15	2018.11.19 23:30	0.004	0.030	0.000
1328	2018.11.20 01:30	2018.11.20 01:45	2018.11.20 02:00	0.028	0.002	0.065
1329	2018.11.20 01:45	2018.11.20 02:00	2018.11.20 02:15	0.002	0.065	0.013
1330	2018.11.20 02:00	2018.11.20 02:15	2018.11.20 02:30	0.065	0.013	0.018
1331	2018.11.20 04:30	2018.11.20 04:45	2018.11.20 05:00	0.037	0.000	0.013
1332	2018.11.20 07:45	2018.11.20 08:00	2018.11.20 08:15	0.025	0.006	0.056
1333	2018.11.20 08:00	2018.11.20 08:15	2018.11.20 08:30	0.006	0.056	0.004
1334	2018.11.20 08:15	2018.11.20 08:30	2018.11.20 08:45	0.056	0.004	0.028
1335	2018.11.20 11:00	2018.11.20 11:15	2018.11.20 11:30	0.019	0.027	0.066
1336	2018.11.20 16:00	2018.11.20 16:15	2018.11.20 16:30	0.019	0.026	0.015
1337	2018.11.20 17:15	2018.11.20 17:30	2018.11.20 17:45	0.197	0.135	0.133
1338	2018.11.20 23:00	2018.11.20 23:15	2018.11.20 23:30	0.014	0.031	0.022
1339	2018.11.21 00:45	2018.11.21 01:00	2018.11.21 01:15	0.009	0.071	0.023
1340	2018.11.21 01:45	2018.11.21 02:00	2018.11.21 02:15	0.080	0.024	0.052
1341	2018.11.21 02:00	2018.11.21 02:15	2018.11.21 02:30	0.024	0.052	0.030
1342	2018.11.21 03:15	2018.11.21 03:30	2018.11.21 03:45	0.133	0.077	0.036
1343	2018.11.21 03:30	2018.11.21 03:45	2018.11.21 04:00	0.077	0.036	0.045
1344	2018.11.21 04:30	2018.11.21 04:45	2018.11.21 05:00	0.017	0.025	0.010
1345	2018.11.21 04:45	2018.11.21 05:00	2018.11.21 05:15	0.025	0.010	0.037
1346	2018.11.21 08:00	2018.11.21 08:15	2018.11.21 08:30	0.003	0.009	0.047
1347	2018.11.21 08:15	2018.11.21 08:30	2018.11.21 08:45	0.009	0.047	0.047
1348	2018.11.21 10:00	2018.11.21 10:15	2018.11.21 10:30	0.074	0.009	0.001
1349	2018.11.21 10:15	2018.11.21 10:30	2018.11.21 10:45	0.009	0.001	0.040
1350	2018.11.21 10:30	2018.11.21 10:45	2018.11.21 11:00	0.001	0.040	0.031
1351	2018.11.21 10:45	2018.11.21 11:00	2018.11.21 11:15	0.040	0.031	0.003
1352	2018.11.21 14:00	2018.11.21 14:15	2018.11.21 14:30	0.015	0.023	0.032
1353	2018.11.21 14:15	2018.11.21 14:30	2018.11.21 14:45	0.023	0.032	0.132
1354	2018.11.21 14:30	2018.11.21 14:45	2018.11.21 15:00	0.032	0.132	0.028
1355	2018.11.21 16:15	2018.11.21 16:30	2018.11.21 16:45	0.074	0.051	0.025
1356	2018.11.21 16:30	2018.11.21 16:45	2018.11.21 17:00	0.051	0.025	0.002
1357	2018.11.21 16:45	2018.11.21 17:00	2018.11.21 17:15	0.025	0.002	0.030
1358	2018.11.22 00:15	2018.11.22 00:30	2018.11.22 00:45	0.012	0.033	0.006
1359	2018.11.22 11:30	2018.11.22 11:45	2018.11.22 12:00	0.029	0.028	0.090
1360	2018.11.22 15:00	2018.11.22 15:15	2018.11.22 15:30	0.000	0.026	0.015
1361	2018.11.22 18:00	2018.11.22 18:15	2018.11.22 18:30	0.008	0.013	0.008
1362	2018.11.22 18:15	2018.11.22 18:30	2018.11.22 18:45	0.013	0.008	0.021
1363	2018.11.22 18:30	2018.11.22 18:45	2018.11.22 19:00	0.008	0.021	0.005
1364	2018.11.22 18:45	2018.11.22 19:00	2018.11.22 19:15	0.021	0.005	0.018
1365	2018.11.22 19:00	2018.11.22 19:15	2018.11.22 19:30	0.005	0.018	0.005
1366	2018.11.23 01:00	2018.11.23 01:15	2018.11.23 01:30	0.018	0.019	0.016
1367	2018.11.23 08:00	2018.11.23 08:15	2018.11.23 08:30	0.023	0.024	0.013
1368	2018.11.23 15:45	2018.11.23 16:00	2018.11.23 16:15	0.025	0.013	0.022
1369	2018.11.23 16:00	2018.11.23 16:15	2018.11.23 16:30	0.013	0.022	0.040
1370	2018.11.23 16:15	2018.11.23 16:30	2018.11.23 16:45	0.022	0.040	0.051
1371	2018.11.23 16:30	2018.11.23 16:45	2018.11.23 17:00	0.040	0.051	0.003
1372	2018.11.23 19:00	2018.11.23 19:15	2018.11.23 19:30	0.060	0.024	0.023
1373	2018.11.23 21:00	2018.11.23 21:15	2018.11.23 21:30	0.036	0.002	0.003
1374	2018.11.23 21:15	2018.11.23 21:30	2018.11.23 21:45	0.002	0.003	0.019
1375	2018.11.23 21:30	2018.11.23 21:45	2018.11.23 22:00	0.003	0.019	0.030
1376	2018.11.26 03:45	2018.11.26 04:00	2018.11.26 04:15	0.085	0.020	0.023
1377	2018.11.26 04:00	2018.11.26 04:15	2018.11.26 04:30	0.020	0.023	0.012
1378	2018.11.26 04:15	2018.11.26 04:30	2018.11.26 04:45	0.023	0.012	0.009
1379	2018.11.26 04:30	2018.11.26 04:45	2018.11.26 05:00	0.012	0.009	0.108
1380	2018.11.26 06:15	2018.11.26 06:30	2018.11.26 06:45	0.010	0.019	0.057
1381	2018.11.26 06:30	2018.11.26 06:45	2018.11.26 07:00	0.019	0.057	0.012
1382	2018.11.26 08:45	2018.11.26 09:00	2018.11.26 09:15	0.031	0.058	0.000
1383	2018.11.26 09:00	2018.11.26 09:15	2018.11.26 09:30	0.058	0.000	0.043
1384	2018.11.26 09:15	2018.11.26 09:30	2018.11.26 09:45	0.000	0.043	0.069
1385	2018.11.26 09:30	2018.11.26 09:45	2018.11.26 10:00	0.043	0.069	0.085
1386	2018.11.26 16:00	2018.11.26 16:15	2018.11.26 16:30	0.012	0.039	0.047
1387	2018.11.26 16:15	2018.11.26 16:30	2018.11.26 16:45	0.039	0.047	0.000
1388	2018.11.26 20:45	2018.11.26 21:00	2018.11.26 21:15	0.018	0.009	0.025
1389	2018.11.26 21:00	2018.11.26 21:15	2018.11.26 21:30	0.009	0.025	0.012
1390	2018.11.26 21:15	2018.11.26 21:30	2018.11.26 21:45	0.025	0.012	0.019
1391	2018.11.26 21:30	2018.11.26 21:45	2018.11.26 22:00	0.012	0.019	0.004
1392	2018.11.27 01:00	2018.11.27 01:15	2018.11.27 01:30	0.021	0.008	0.008
1393	2018.11.27 01:15	2018.11.27 01:30	2018.11.27 01:45	0.008	0.008	0.013
1394	2018.11.27 05:00	2018.11.27 05:15	2018.11.27 05:30	0.060	0.060	0.006
1395	2018.11.27 06:30	2018.11.27 06:45	2018.11.27 07:00	0.012	0.000	0.060
1396	2018.11.27 06:45	2018.11.27 07:00	2018.11.27 07:15	0.000	0.060	0.013
1397	2018.11.27 07:00	2018.11.27 07:15	2018.11.27 07:30	0.060	0.013	0.027
1398	2018.11.27 13:15	2018.11.27 13:30	2018.11.27 13:45	0.016	0.029	0.027
1399	2018.11.27 13:30	2018.11.27 13:45	2018.11.27 14:00	0.029	0.027	0.005
1400	2018.11.27 20:00	2018.11.27 20:15	2018.11.27 20:30	0.026	0.051	0.055
1401	2018.11.27 20:15	2018.11.27 20:30	2018.11.27 20:45	0.051	0.055	0.050
1402	2018.11.27 20:30	2018.11.27 20:45	2018.11.27 21:00	0.055	0.050	0.011
1403	2018.11.27 20:45	2018.11.27 21:00	2018.11.27 21:15	0.050	0.011	0.038
1404	2018.11.27 21:00	2018.11.27 21:15	2018.11.27 21:30	0.011	0.038	0.018
1405	2018.11.28 07:00	2018.11.28 07:15	2018.11.28 07:30	0.011	0.033	0.040
1406	2018.11.28 07:15	2018.11.28 07:30	2018.11.28 07:45	0.033	0.040	0.008
1407	2018.11.28 07:30	2018.11.28 07:45	2018.11.28 08:00	0.040	0.008	0.036
1408	2018.11.28 13:30	2018.11.28 13:45	2018.11.28 14:00	0.052	0.024	0.012
1409	2018.11.28 13:45	2018.11.28 14:00	2018.11.28 14:15	0.024	0.012	0.038
1410	2018.11.28 15:00	2018.11.28 15:15	2018.11.28 15:30	0.003	0.029	0.021
1411	2018.11.28 15:15	2018.11.28 15:30	2018.11.28 15:45	0.029	0.021	0.035
1412	2018.11.28 15:30	2018.11.28 15:45	2018.11.28 16:00	0.021	0.035	0.018
1413	2018.11.28 18:00	2018.11.28 18:15	2018.11.28 18:30	0.057	0.043	0.000
1414	2018.11.28 20:30	2018.11.28 20:45	2018.11.28 21:00	0.027	0.047	0.019
1415	2018.11.28 23:30	2018.11.28 23:45	2018.11.29 00:00	0.007	0.032	0.002
1416	2018.11.29 04:45	2018.11.29 05:00	2018.11.29 05:15	0.001	0.008	0.047
1417	2018.11.29 05:00	2018.11.29 05:15	2018.11.29 05:30	0.008	0.047	0.028
1418	2018.11.29 06:30	2018.11.29 06:45	2018.11.29 07:00	0.003	0.031	0.001
1419	2018.11.29 06:45	2018.11.29 07:00	2018.11.29 07:15	0.031	0.001	0.014
1420	2018.11.29 07:45	2018.11.29 08:00	2018.11.29 08:15	0.009	0.031	0.015
1421	2018.11.29 08:00	2018.11.29 08:15	2018.11.29 08:30	0.031	0.015	0.004
1422	2018.11.29 08:15	2018.11.29 08:30	2018.11.29 08:45	0.015	0.004	0.004
1423	2018.11.29 09:30	2018.11.29 09:45	2018.11.29 10:00	0.086	0.002	0.068
1424	2018.11.29 09:45	2018.11.29 10:00	2018.11.29 10:15	0.002	0.068	0.015
1425	2018.11.29 11:15	2018.11.29 11:30	2018.11.29 11:45	0.009	0.033	0.011
1426	2018.11.29 11:30	2018.11.29 11:45	2018.11.29 12:00	0.033	0.011	0.005
1427	2018.11.29 13:45	2018.11.29 14:00	2018.11.29 14:15	0.026	0.067	0.139
1428	2018.11.29 21:00	2018.11.29 21:15	2018.11.29 21:30	0.030	0.013	0.078
1429	2018.11.29 21:15	2018.11.29 21:30	2018.11.29 21:45	0.013	0.078	0.044
1430	2018.11.30 01:30	2018.11.30 01:45	2018.11.30 02:00	0.016	0.053	0.006
1431	2018.11.30 10:15	2018.11.30 10:30	2018.11.30 10:45	0.026	0.007	0.011
1432	2018.11.30 12:45	2018.11.30 13:00	2018.11.30 13:15	0.011	0.032	0.004
1433	2018.11.30 14:15	2018.11.30 14:30	2018.11.30 14:45	0.050	0.021	0.012
1434	2018.11.30 17:30	2018.11.30 17:45	2018.11.30 18:00	0.003	0.138	0.031
1435	2018.11.30 18:30	2018.11.30 18:45	2018.11.30 19:00	0.069	0.029	0.055
1436	2018.11.30 22:15	2018.11.30 22:30	2018.11.30 22:45	0.004	0.002	0.019
1437	2018.12.03 00:30	2018.12.03 00:45	2018.12.03 01:00	0.008	0.040	0.017
1438	2018.12.03 00:45	2018.12.03 01:00	2018.12.03 01:15	0.040	0.017	0.097
1439	2018.12.03 06:00	2018.12.03 06:15	2018.12.03 06:30	0.022	0.047	0.002
1440	2018.12.03 08:30	2018.12.03 08:45	2018.12.03 09:00	0.014	0.042	0.052
1441	2018.12.03 08:45	2018.12.03 09:00	2018.12.03 09:15	0.042	0.052	0.015
1442	2018.12.03 09:00	2018.12.03 09:15	2018.12.03 09:30	0.052	0.015	0.062
1443	2018.12.03 11:30	2018.12.03 11:45	2018.12.03 12:00	0.030	0.001	0.000
1444	2018.12.03 11:45	2018.12.03 12:00	2018.12.03 12:15	0.001	0.000	0.003
1445	2018.12.03 14:15	2018.12.03 14:30	2018.12.03 14:45	0.004	0.012	0.010
1446	2018.12.03 14:30	2018.12.03 14:45	2018.12.03 15:00	0.012	0.010	0.087
1447	2018.12.03 14:45	2018.12.03 15:00	2018.12.03 15:15	0.010	0.087	0.000
1448	2018.12.04 04:30	2018.12.04 04:45	2018.12.04 05:00	0.048	0.013	0.018
1449	2018.12.04 05:30	2018.12.04 05:45	2018.12.04 06:00	0.088	0.028	0.024
1450	2018.12.04 07:30	2018.12.04 07:45	2018.12.04 08:00	0.001	0.033	0.051
1451	2018.12.04 07:45	2018.12.04 08:00	2018.12.04 08:15	0.033	0.051	0.009
1452	2018.12.04 09:30	2018.12.04 09:45	2018.12.04 10:00	0.015	0.011	0.020
1453	2018.12.05 03:15	2018.12.05 03:30	2018.12.05 03:45	0.105	0.044	0.071
1454	2018.12.05 07:15	2018.12.05 07:30	2018.12.05 07:45	0.101	0.012	0.001
1455	2018.12.05 08:15	2018.12.05 08:30	2018.12.05 08:45	0.031	0.049	0.015
1456	2018.12.05 15:15	2018.12.05 15:30	2018.12.05 15:45	0.035	0.008	0.045
1457	2018.12.05 19:00	2018.12.05 19:15	2018.12.05 19:30	0.041	0.039	0.003
1458	2018.12.05 19:15	2018.12.05 19:30	2018.12.05 19:45	0.039	0.003	0.027
1459	2018.12.06 08:45	2018.12.06 09:00	2018.12.06 09:15	0.063	0.151	0.094
1460	2018.12.06 09:00	2018.12.06 09:15	2018.12.06 09:30	0.151	0.094	0.014
1461	2018.12.06 09:15	2018.12.06 09:30	2018.12.06 09:45	0.094	0.014	0.021
1462	2018.12.06 12:30	2018.12.06 12:45	2018.12.06 13:00	0.033	0.041	0.008
1463	2018.12.06 13:45	2018.12.06 14:00	2018.12.06 14:15	0.062	0.004	0.041
1464	2018.12.06 19:15	2018.12.06 19:30	2018.12.06 19:45	0.142	0.004	0.030
1465	2018.12.06 21:45	2018.12.06 22:00	2018.12.06 22:15	0.093	0.049	0.047
1466	2018.12.06 22:00	2018.12.06 22:15	2018.12.06 22:30	0.049	0.047	0.092
1467	2018.12.06 22:15	2018.12.06 22:30	2018.12.06 22:45	0.047	0.092	0.034
1468	2018.12.07 05:00	2018.12.07 05:15	2018.12.07 05:30	0.032	0.101	0.034
1469	2018.12.07 05:15	2018.12.07 05:30	2018.12.07 05:45	0.101	0.034	0.029
1470	2018.12.07 10:00	2018.12.07 10:15	2018.12.07 10:30	0.044	0.073	0.120
1471	2018.12.07 11:00	2018.12.07 11:15	2018.12.07 11:30	0.005	0.004	0.022
1472	2018.12.10 05:15	2018.12.10 05:30	2018.12.10 05:45	0.043	0.003	0.029
1473	2018.12.10 06:15	2018.12.10 06:30	2018.12.10 06:45	0.021	0.045	0.037
1474	2018.12.10 09:00	2018.12.10 09:15	2018.12.10 09:30	0.046	0.034	0.083
1475	2018.12.10 09:15	2018.12.10 09:30	2018.12.10 09:45	0.034	0.083	0.013
1476	2018.12.10 09:30	2018.12.10 09:45	2018.12.10 10:00	0.083	0.013	0.048
1477	2018.12.10 18:15	2018.12.10 18:30	2018.12.10 18:45	0.018	0.026	0.009
1478	2018.12.10 18:30	2018.12.10 18:45	2018.12.10 19:00	0.026	0.009	0.005
1479	2018.12.10 19:30	2018.12.10 19:45	2018.12.10 20:00	0.102	0.065	0.009
1480	2018.12.10 23:00	2018.12.10 23:15	2018.12.10 23:30	0.007	0.069	0.008
1481	2018.12.11 03:00	2018.12.11 03:15	2018.12.11 03:30	0.010	0.112	0.182
1482	2018.12.11 04:45	2018.12.11 05:00	2018.12.11 05:15	0.029	0.059	0.032
1483	2018.12.11 11:00	2018.12.11 11:15	2018.12.11 11:30	0.052	0.008	0.010
1484	2018.12.11 11:15	2018.12.11 11:30	2018.12.11 11:45	0.008	0.010	0.025
1485	2018.12.11 11:30	2018.12.11 11:45	2018.12.11 12:00	0.010	0.025	0.071
1486	2018.12.11 12:30	2018.12.11 12:45	2018.12.11 13:00	0.005	0.046	0.007
1487	2018.12.11 12:45	2018.12.11 13:00	2018.12.11 13:15	0.046	0.007	0.013
1488	2018.12.11 20:45	2018.12.11 21:00	2018.12.11 21:15	0.003	0.015	0.093
1489	2018.12.11 21:00	2018.12.11 21:15	2018.12.11 21:30	0.015	0.093	0.088
1490	2018.12.12 02:00	2018.12.12 02:15	2018.12.12 02:30	0.126	0.019	0.107
1491	2018.12.12 05:15	2018.12.12 05:30	2018.12.12 05:45	0.046	0.015	0.001
1492	2018.12.12 08:00	2018.12.12 08:15	2018.12.12 08:30	0.006	0.011	0.021
1493	2018.12.12 14:15	2018.12.12 14:30	2018.12.12 14:45	0.068	0.004	0.009
1494	2018.12.12 14:30	2018.12.12 14:45	2018.12.12 15:00	0.004	0.009	0.009
1495	2018.12.12 18:30	2018.12.12 18:45	2018.12.12 19:00	0.015	0.002	0.011
1496	2018.12.12 18:45	2018.12.12 19:00	2018.12.12 19:15	0.002	0.011	0.002
1497	2018.12.12 19:45	2018.12.12 20:00	2018.12.12 20:15	0.050	0.018	0.003
1498	2018.12.12 23:15	2018.12.12 23:30	2018.12.12 23:45	0.010	0.028	0.039
1499	2018.12.13 01:00	2018.12.13 01:15	2018.12.13 01:30	0.018	0.007	0.012
1500	2018.12.13 01:15	2018.12.13 01:30	2018.12.13 01:45	0.007	0.012	0.004
1501	2018.12.13 01:30	2018.12.13 01:45	2018.12.13 02:00	0.012	0.004	0.045
1502	2018.12.13 01:45	2018.12.13 02:00	2018.12.13 02:15	0.004	0.045	0.007
1503	2018.12.13 02:45	2018.12.13 03:00	2018.12.13 03:15	0.021	0.007	0.017
1504	2018.12.13 03:45	2018.12.13 04:00	2018.12.13 04:15	0.153	0.025	0.032
1505	2018.12.13 04:00	2018.12.13 04:15	2018.12.13 04:30	0.025	0.032	0.021
1506	2018.12.13 07:45	2018.12.13 08:00	2018.12.13 08:15	0.021	0.069	0.023
1507	2018.12.13 08:45	2018.12.13 09:00	2018.12.13 09:15	0.007	0.020	0.003
1508	2018.12.13 09:45	2018.12.13 10:00	2018.12.13 10:15	0.001	0.018	0.005
1509	2018.12.13 14:00	2018.12.13 14:15	2018.12.13 14:30	0.023	0.033	0.010
1510	2018.12.13 15:00	2018.12.13 15:15	2018.12.13 15:30	0.045	0.004	0.025
1511	2018.12.13 15:15	2018.12.13 15:30	2018.12.13 15:45	0.004	0.025	0.028
1512	2018.12.13 15:30	2018.12.13 15:45	2018.12.13 16:00	0.025	0.028	0.038
1513	2018.12.13 15:45	2018.12.13 16:00	2018.12.13 16:15	0.028	0.038	0.008
1514	2018.12.13 23:15	2018.12.13 23:30	2018.12.13 23:45	0.006	0.003	0.022
1515	2018.12.13 23:30	2018.12.13 23:45	2018.12.14 00:00	0.003	0.022	0.013
1516	2018.12.14 15:45	2018.12.14 16:00	2018.12.14 16:15	0.017	0.014	0.003
1517	2018.12.14 16:00	2018.12.14 16:15	2018.12.14 16:30	0.014	0.003	0.028
1518	2018.12.14 16:15	2018.12.14 16:30	2018.12.14 16:45	0.003	0.028	0.037
1519	2018.12.14 16:30	2018.12.14 16:45	2018.12.14 17:00	0.028	0.037	0.010
1520	2018.12.14 16:45	2018.12.14 17:00	2018.12.14 17:15	0.037	0.010	0.005
1521	2018.12.14 17:00	2018.12.14 17:15	2018.12.14 17:30	0.010	0.005	0.022
1522	2018.12.17 04:00	2018.12.17 04:15	2018.12.17 04:30	0.027	0.000	0.017
1523	2018.12.17 04:15	2018.12.17 04:30	2018.12.17 04:45	0.000	0.017	0.029
1524	2018.12.17 13:45	2018.12.17 14:00	2018.12.17 14:15	0.003	0.002	0.017
1525	2018.12.17 17:30	2018.12.17 17:45	2018.12.17 18:00	0.030	0.025	0.048
1526	2018.12.17 21:00	2018.12.17 21:15	2018.12.17 21:30	0.003	0.002	0.012
1527	2018.12.17 21:15	2018.12.17 21:30	2018.12.17 21:45	0.002	0.012	0.012
1528	2018.12.17 22:45	2018.12.17 23:00	2018.12.17 23:15	0.060	0.049	0.020
1529	2018.12.17 23:00	2018.12.17 23:15	2018.12.17 23:30	0.049	0.020	0.006
1530	2018.12.17 23:15	2018.12.17 23:30	2018.12.17 23:45	0.020	0.006	0.018
1531	2018.12.18 02:45	2018.12.18 03:00	2018.12.18 03:15	0.100	0.088	0.038
1532	2018.12.18 03:00	2018.12.18 03:15	2018.12.18 03:30	0.088	0.038	0.021
1533	2018.12.18 10:00	2018.12.18 10:15	2018.12.18 10:30	0.049	0.044	0.064
1534	2018.12.18 11:30	2018.12.18 11:45	2018.12.18 12:00	0.067	0.034	0.004
1535	2018.12.18 11:45	2018.12.18 12:00	2018.12.18 12:15	0.034	0.004	0.030
1536	2018.12.18 14:00	2018.12.18 14:15	2018.12.18 14:30	0.010	0.039	0.012
1537	2018.12.18 14:15	2018.12.18 14:30	2018.12.18 14:45	0.039	0.012	0.044
1538	2018.12.18 21:45	2018.12.18 22:00	2018.12.18 22:15	0.000	0.031	0.002
1539	2018.12.18 22:00	2018.12.18 22:15	2018.12.18 22:30	0.031	0.002	0.061
1540	2018.12.18 22:15	2018.12.18 22:30	2018.12.18 22:45	0.002	0.061	0.037
1541	2018.12.19 01:00	2018.12.19 01:15	2018.12.19 01:30	0.022	0.047	0.019
1542	2018.12.19 01:15	2018.12.19 01:30	2018.12.19 01:45	0.047	0.019	0.024
1543	2018.12.19 07:00	2018.12.19 07:15	2018.12.19 07:30	0.007	0.031	0.007
1544	2018.12.19 07:15	2018.12.19 07:30	2018.12.19 07:45	0.031	0.007	0.035
1545	2018.12.19 09:00	2018.12.19 09:15	2018.12.19 09:30	0.033	0.035	0.008
1546	2018.12.19 20:00	2018.12.19 20:15	2018.12.19 20:30	0.007	0.033	0.052
1547	2018.12.20 02:15	2018.12.20 02:30	2018.12.20 02:45	0.049	0.149	0.017
1548	2018.12.20 02:30	2018.12.20 02:45	2018.12.20 03:00	0.149	0.017	0.026
1549	2018.12.20 08:15	2018.12.20 08:30	2018.12.20 08:45	0.006	0.026	0.002
1550	2018.12.20 10:15	2018.12.20 10:30	2018.12.20 10:45	0.018	0.050	0.033
1551	2018.12.20 10:30	2018.12.20 10:45	2018.12.20 11:00	0.050	0.033	0.069
1552	2018.12.20 10:45	2018.12.20 11:00	2018.12.20 11:15	0.033	0.069	0.010
1553	2018.12.20 11:45	2018.12.20 12:00	2018.12.20 12:15	0.051	0.029	0.004
1554	2018.12.20 22:00	2018.12.20 22:15	2018.12.20 22:30	0.018	0.011	0.015
1555	2018.12.21 02:30	2018.12.21 02:45	2018.12.21 03:00	0.043	0.021	0.048
1556	2018.12.21 02:45	2018.12.21 03:00	2018.12.21 03:15	0.021	0.048	0.010
1557	2018.12.21 12:45	2018.12.21 13:00	2018.12.21 13:15	0.047	0.050	0.010
1558	2018.12.21 13:00	2018.12.21 13:15	2018.12.21 13:30	0.050	0.010	0.063
1559	2018.12.24 01:00	2018.12.24 01:15	2018.12.24 01:30	0.108	0.078	0.051
1560	2018.12.24 03:45	2018.12.24 04:00	2018.12.24 04:15	0.026	0.026	0.063
1561	2018.12.24 04:00	2018.12.24 04:15	2018.12.24 04:30	0.026	0.063	0.028
1562	2018.12.24 04:15	2018.12.24 04:30	2018.12.24 04:45	0.063	0.028	0.001
1563	2018.12.24 05:30	2018.12.24 05:45	2018.12.24 06:00	0.020	0.026	0.051
1564	2018.12.24 11:00	2018.12.24 11:15	2018.12.24 11:30	0.003	0.022	0.041
1565	2018.12.24 12:00	2018.12.24 12:15	2018.12.24 12:30	0.001	0.008	0.000
1566	2018.12.24 17:00	2018.12.24 17:15	2018.12.24 17:30	0.152	0.031	0.032
1567	2018.12.24 21:45	2018.12.24 22:00	2018.12.24 22:15	0.011	0.021	0.048
1568	2018.12.25 03:00	2018.12.25 03:15	2018.12.25 03:30	0.158	0.000	0.090
1569	2018.12.26 00:30	2018.12.26 00:45	2018.12.26 01:00	0.016	0.017	0.056
1570	2018.12.26 01:30	2018.12.26 01:45	2018.12.26 02:00	0.152	0.037	0.058
1571	2018.12.26 05:45	2018.12.26 06:00	2018.12.26 06:15	0.021	0.007	0.007
1572	2018.12.26 06:00	2018.12.26 06:15	2018.12.26 06:30	0.007	0.007	0.014
1573	2018.12.26 07:15	2018.12.26 07:30	2018.12.26 07:45	0.053	0.041	0.022
1574	2018.12.26 07:30	2018.12.26 07:45	2018.12.26 08:00	0.041	0.022	0.027
1575	2018.12.26 07:45	2018.12.26 08:00	2018.12.26 08:15	0.022	0.027	0.037
1576	2018.12.26 10:00	2018.12.26 10:15	2018.12.26 10:30	0.018	0.029	0.010
1577	2018.12.26 12:30	2018.12.26 12:45	2018.12.26 13:00	0.000	0.044	0.006
1578	2018.12.26 12:45	2018.12.26 13:00	2018.12.26 13:15	0.044	0.006	0.024
1579	2018.12.26 16:00	2018.12.26 16:15	2018.12.26 16:30	0.038	0.051	0.015
1580	2018.12.26 18:00	2018.12.26 18:15	2018.12.26 18:30	0.113	0.088	0.008
1581	2018.12.26 18:15	2018.12.26 18:30	2018.12.26 18:45	0.088	0.008	0.041
1582	2018.12.26 18:30	2018.12.26 18:45	2018.12.26 19:00	0.008	0.041	0.095
1583	2018.12.26 18:45	2018.12.26 19:00	2018.12.26 19:15	0.041	0.095	0.070
1584	2018.12.26 19:00	2018.12.26 19:15	2018.12.26 19:30	0.095	0.070	0.004
1585	2018.12.26 19:15	2018.12.26 19:30	2018.12.26 19:45	0.070	0.004	0.007
1586	2018.12.26 19:30	2018.12.26 19:45	2018.12.26 20:00	0.004	0.007	0.011
