[20181001_123031 / libfx.py:7035]
source = 44_3.2_15_file-io.EURJPY.Period-H1.Days-5000.Bars-120000.20180903_135340.(m-02).20180926_205209.csv
log file = op_2-2.detect.highs-lows.v-3.EURJPY-Period-H1.(m-02).20181001_123030.log

lo_Highs	lo_Lows	lenOf_LO_BarDatas
80	84	480
0.167	0.175	1.000

[20181001_123031 / libfx.py:7082]
<highs>
datetime(local)	start	current	diff
2018.02.02 12:00	137.1990	136.9080	-0.2910
2018.02.02 10:00	136.7910	136.7920	0.0010
2018.02.02 05:00	136.8700	136.7820	-0.0880
2018.02.01 23:00	136.7670	136.1980	-0.5690
2018.02.01 19:00	136.3140	136.3180	0.0040
2018.02.01 15:00	136.1400	135.7530	-0.3870
2018.02.01 13:00	135.7560	135.7560	0.0000
2018.02.01 11:00	135.7760	135.7750	-0.0010
2018.02.01 04:00	135.6150	135.4050	-0.2100

<lows>
datetime(local)	start	current	diff
2018.02.28 22:00	130.8000	130.7990	-0.0010
2018.02.28 19:00	130.8690	130.8860	0.0170
2018.02.28 15:00	130.8790	130.9730	0.0940
2018.02.28 11:00	131.0260	131.1010	0.0750
2018.02.28 07:00	131.2950	131.3390	0.0440
2018.02.28 00:00	131.5420	131.6450	0.1030
2018.02.27 21:00	131.6000	131.8470	0.2470
2018.02.27 16:00	131.9250	132.0520	0.1270
2018.02.27 10:00	131.7300	132.0170	0.2870
2018.02.27 08:00	131.8560	131.8600	0.0040
2018.02.27 02:00	131.6960	131.6960	0.0000
2018.02.26 20:00	131.7020	131.7050	0.0030
2018.02.26 14:00	131.3160	131.3160	0.0000
2018.02.26 08:00	131.3470	131.5810	0.2340
2018.02.24 05:00	131.5590	131.4060	-0.1530
2018.02.24 01:00	131.1580	131.1670	0.0090
2018.02.23 23:00	131.3740	131.3710	-0.0030
2018.02.23 17:00	131.4900	131.5790	0.0890
2018.02.23 15:00	131.6370	131.6460	0.0090
2018.02.23 09:00	131.6220	131.7550	0.1330
2018.02.23 01:00	131.7540	131.8390	0.0850
2018.02.22 23:00	131.7290	131.7270	-0.0020
2018.02.22 18:00	131.9240	131.9340	0.0100
2018.02.22 15:00	131.8990	131.9380	0.0390
2018.02.22 06:00	132.1150	132.3700	0.2550
2018.02.22 03:00	132.5720	132.7380	0.1660
2018.02.21 14:00	132.8310	132.8520	0.0210
2018.02.21 11:00	132.9010	133.0050	0.1040
2018.02.21 01:00	132.3940	132.4100	0.0160
2018.02.20 23:00	132.3250	132.3250	0.0000
2018.02.20 17:00	132.3000	132.3800	0.0800
2018.02.20 15:00	132.3290	132.3300	0.0010
2018.02.20 09:00	132.4700	132.4710	0.0010
2018.02.20 02:00	132.2710	132.2720	0.0010
2018.02.19 19:00	132.1610	132.3360	0.1750
2018.02.19 09:00	132.0390	132.0410	0.0020
2018.02.19 07:00	131.9630	131.9580	-0.0050
2018.02.17 04:00	131.8910	132.0000	0.1090
2018.02.17 01:00	131.9470	132.0060	0.0590
2018.02.16 23:00	132.2600	132.2600	0.0000
2018.02.16 21:00	132.5530	132.5520	-0.0010
2018.02.16 02:00	132.9330	133.0450	0.1120
2018.02.15 20:00	133.0680	133.0710	0.0030
2018.02.15 09:00	132.9450	132.9490	0.0040
2018.02.15 07:00	133.2220	133.2240	0.0020
2018.02.15 05:00	133.2840	133.2890	0.0050
2018.02.14 16:00	132.5360	132.8830	0.3470
2018.02.14 14:00	132.6440	132.6470	0.0030
2018.02.14 09:00	133.0270	133.1430	0.1160
2018.02.14 07:00	133.1550	133.1610	0.0060
2018.02.14 05:00	133.2070	133.2110	0.0040
2018.02.13 14:00	132.7140	133.3470	0.6330
2018.02.13 10:00	133.4610	133.6160	0.1550
2018.02.13 08:00	133.7320	133.7330	0.0010
2018.02.12 19:00	133.3110	133.3540	0.0430
2018.02.12 12:00	133.5850	133.5860	0.0010
2018.02.12 07:00	133.3620	133.3660	0.0040
2018.02.09 22:00	133.1190	133.8150	0.6960
2018.02.09 19:00	133.4900	133.7840	0.2940
2018.02.09 16:00	134.0440	134.0870	0.0430
2018.02.09 03:00	133.6240	133.6270	0.0030
2018.02.08 22:00	133.4340	134.5050	1.0710
2018.02.08 18:00	134.1740	134.2320	0.0580
2018.02.08 15:00	134.3830	134.6320	0.2490
2018.02.08 05:00	134.1070	134.3690	0.2620
2018.02.08 01:00	134.5100	134.5100	0.0000
2018.02.07 23:00	134.8030	134.8030	0.0000
2018.02.07 21:00	134.8790	134.8710	-0.0080
2018.02.07 15:00	134.9360	135.3620	0.4260
2018.02.07 12:00	135.3700	135.4300	0.0600
2018.02.07 10:00	135.5830	135.5810	-0.0020
2018.02.07 07:00	135.7230	135.8070	0.0840
2018.02.06 22:00	135.1270	135.1240	-0.0030
2018.02.06 19:00	134.8510	135.4630	0.6120
2018.02.06 17:00	135.6940	135.6930	-0.0010
2018.02.06 09:00	134.4280	135.1180	0.6900
2018.02.06 07:00	135.0400	135.0400	0.0000
2018.02.06 00:00	135.3150	136.7400	1.4250
2018.02.05 18:00	136.6220	136.9270	0.3050
2018.02.05 13:00	137.0160	137.0460	0.0300
2018.02.05 07:00	137.0790	137.0730	-0.0060
2018.02.03 03:00	137.2080	137.4090	0.2010
2018.02.03 01:00	137.3990	137.3950	-0.0040
2018.02.01 21:00	136.4770	136.4830	0.0060

