[20181001_104849 / libfx.py:7018]
source = 44_3.2_15_file-io.EURJPY.Period-H1.Days-5000.Bars-120000.20180903_135341.2018-06.csv
log file = op_2-2.detect.highs-lows.v-3.EURJPY-Period-H1.20181001_104849.log

lo_Highs	lo_Lows	lenOf_LO_BarDatas
95	86	511
0.186	0.168	1.000

[20181001_104849 / libfx.py:7065]
<highs>
datetime(local)	start	current	diff
2018.06.27 17:00	128.0230	127.8870	-0.1360
2018.06.28 10:00	127.3820	127.2580	-0.1240
2018.06.28 15:00	127.2620	127.4000	0.1380
2018.06.28 21:00	127.5910	127.6970	0.1060
2018.06.29 02:00	127.6390	127.8090	0.1700
2018.06.29 04:00	127.8090	127.8220	0.0130
2018.06.30 01:00	128.9370	129.2840	0.3470
2018.06.30 04:00	129.2820	129.3650	0.0830

<lows>
datetime(local)	start	current	diff
2018.06.01 16:00	127.5140	127.5550	0.0410
2018.06.01 22:00	127.8540	127.8710	0.0170
2018.06.02 04:00	127.7250	127.7250	0.0000
2018.06.04 07:00	127.7220	127.6760	-0.0460
2018.06.04 17:00	128.1680	128.1740	0.0060
2018.06.05 14:00	128.4540	128.4950	0.0410
2018.06.05 16:00	128.4960	128.5050	0.0090
2018.06.05 18:00	128.5010	128.4580	-0.0430
2018.06.05 23:00	128.4570	128.0630	-0.3940
2018.06.07 02:00	129.6340	129.6880	0.0540
2018.06.07 04:00	129.6870	129.6680	-0.0190
2018.06.07 13:00	129.6350	129.5960	-0.0390
2018.06.07 20:00	129.9620	130.0470	0.0850
2018.06.08 04:00	129.8620	129.5500	-0.3120
2018.06.08 06:00	129.5590	129.4290	-0.1300
2018.06.08 10:00	129.4030	129.6300	0.2270
2018.06.08 12:00	129.6290	129.5380	-0.0910
2018.06.08 14:00	129.5390	129.4550	-0.0840
2018.06.08 19:00	128.9640	128.6040	-0.3600
2018.06.08 21:00	128.6030	128.5360	-0.0670
2018.06.11 19:00	129.7810	129.7220	-0.0590
2018.06.11 22:00	129.7220	129.6660	-0.0560
2018.06.12 03:00	129.7480	129.7330	-0.0150
2018.06.12 06:00	129.7320	129.6710	-0.0610
2018.06.12 17:00	129.8040	130.1060	0.3020
2018.06.12 21:00	130.1060	130.0760	-0.0300
2018.06.13 05:00	129.9550	129.6790	-0.2760
2018.06.13 07:00	129.6740	129.6420	-0.0320
2018.06.13 17:00	129.9250	129.9470	0.0220
2018.06.13 19:00	129.9470	129.9900	0.0430
2018.06.14 06:00	130.1430	130.1330	-0.0100
2018.06.14 09:00	130.0800	130.1150	0.0350
2018.06.14 13:00	130.1160	130.0920	-0.0240
2018.06.14 16:00	130.0920	130.0090	-0.0830
2018.06.14 18:00	130.0090	130.0220	0.0130
2018.06.14 20:00	130.0220	130.0670	0.0450
2018.06.15 01:00	130.0700	128.4650	-1.6050
2018.06.15 07:00	128.3040	128.0830	-0.2210
2018.06.15 11:00	128.0820	127.9000	-0.1820
2018.06.15 18:00	128.1320	128.0980	-0.0340
2018.06.18 12:00	127.9930	127.9530	-0.0400
2018.06.18 18:00	127.9530	128.1020	0.1490
2018.06.19 00:00	128.2500	128.2590	0.0090
2018.06.19 02:00	128.2580	128.1880	-0.0700
2018.06.19 10:00	128.4670	128.1070	-0.3600
2018.06.19 17:00	128.1080	127.1060	-1.0020
2018.06.19 20:00	127.1090	126.8950	-0.2140
2018.06.19 22:00	126.8950	126.9840	0.0890
2018.06.20 15:00	127.4760	127.5440	0.0680
2018.06.20 17:00	127.5410	127.5940	0.0530
2018.06.20 19:00	127.5840	127.3480	-0.2360
2018.06.20 21:00	127.3480	127.3420	-0.0060
2018.06.21 08:00	127.8490	127.7700	-0.0790
2018.06.21 14:00	127.9170	127.9250	0.0080
2018.06.21 20:00	127.2490	127.5530	0.3040
2018.06.22 03:00	127.6540	127.6960	0.0420
2018.06.22 05:00	127.6950	127.7250	0.0300
2018.06.22 08:00	127.7240	127.5900	-0.1340
2018.06.22 21:00	128.3990	128.2680	-0.1310
2018.06.23 01:00	128.2740	127.9030	-0.3710
2018.06.25 08:00	128.2090	128.2670	0.0580
2018.06.25 13:00	128.2680	127.6540	-0.6140
2018.06.25 17:00	127.6600	127.4570	-0.2030
2018.06.26 04:00	128.1720	128.0860	-0.0860
2018.06.26 12:00	128.4410	128.2150	-0.2260
2018.06.26 14:00	128.2130	128.2230	0.0100
2018.06.26 20:00	128.2820	128.0050	-0.2770
2018.06.26 22:00	128.0030	128.0330	0.0300
2018.06.27 00:00	128.0390	128.1840	0.1450
2018.06.27 08:00	128.2120	128.2170	0.0050
2018.06.27 12:00	128.1240	128.0570	-0.0670
2018.06.27 19:00	127.8780	127.9100	0.0320
2018.06.27 21:00	127.9090	128.1310	0.2220
2018.06.27 23:00	128.1280	128.1570	0.0290
2018.06.28 05:00	128.1570	127.3830	-0.7740
2018.06.28 17:00	127.3980	127.5430	0.1450
2018.06.28 19:00	127.5500	127.5900	0.0400
2018.06.28 23:00	127.7030	127.6370	-0.0660
2018.06.29 06:00	127.8230	127.8210	-0.0020
2018.06.29 08:00	127.7890	127.7760	-0.0130
2018.06.29 10:00	127.7700	127.7790	0.0090
2018.06.29 12:00	127.7770	128.8740	1.0970
2018.06.29 14:00	128.8740	128.9840	0.1100
2018.06.29 18:00	128.9840	128.9960	0.0120
2018.06.29 21:00	128.9940	128.9140	-0.0800
2018.06.29 23:00	128.9170	128.9400	0.0230

