[20181001_123031 / libfx.py:7035]
source = 44_3.2_15_file-io.EURJPY.Period-H1.Days-5000.Bars-120000.20180903_135340.(m-03).20180926_205209.csv
log file = op_2-2.detect.highs-lows.v-3.EURJPY-Period-H1.(m-03).20181001_123030.log

lo_Highs	lo_Lows	lenOf_LO_BarDatas
96	88	535
0.179	0.164	1.000

[20181001_123031 / libfx.py:7082]
<highs>
datetime(local)	start	current	diff
2018.03.09 19:00	131.3780	131.2460	-0.1320
2018.03.09 17:00	131.3480	131.3440	-0.0040
2018.03.09 13:00	131.2980	131.2970	-0.0010
2018.03.09 11:00	131.3220	131.3230	0.0010
2018.03.09 06:00	131.2870	130.7350	-0.5520
2018.03.09 03:00	130.7160	130.6990	-0.0170
2018.03.09 01:00	130.6340	130.6350	0.0010
2018.03.08 19:00	131.3020	131.3020	0.0000
2018.03.08 06:00	131.6500	131.6450	-0.0050
2018.03.08 01:00	131.5640	131.3260	-0.2380
2018.03.07 20:00	131.4280	131.1320	-0.2960
2018.03.07 18:00	131.2030	131.2060	0.0030
2018.03.07 15:00	131.1820	131.1760	-0.0060
2018.03.07 08:00	131.0810	131.0820	0.0010
2018.03.06 23:00	131.4460	131.4480	0.0020
2018.03.06 18:00	130.8120	130.6770	-0.1350
2018.03.06 03:00	131.2950	130.8530	-0.4420
2018.03.05 21:00	130.6500	129.8720	-0.7780
2018.03.05 16:00	129.4690	129.4670	-0.0020
2018.03.03 03:00	129.9790	129.9800	0.0010
2018.03.02 23:00	129.7330	129.7340	0.0010
2018.03.02 21:00	129.6990	129.6980	-0.0010
2018.03.02 19:00	129.7100	129.7090	-0.0010
2018.03.02 16:00	129.6980	129.6690	-0.0290
2018.03.02 10:00	130.1400	130.1230	-0.0170
2018.03.02 07:00	130.2880	130.2230	-0.0650
2018.03.02 03:00	130.2210	129.8850	-0.3360
2018.03.01 23:00	130.0530	130.0540	0.0010
2018.03.01 21:00	129.9170	129.9170	0.0000
2018.03.01 10:00	130.2410	130.0150	-0.2260
2018.03.01 08:00	130.0070	130.0070	0.0000

<lows>
datetime(local)	start	current	diff
2018.03.30 23:00	130.9010	130.8990	-0.0020
2018.03.30 21:00	130.9060	130.9050	-0.0010
2018.03.30 13:00	130.9200	130.9200	0.0000
2018.03.30 07:00	130.9890	130.9810	-0.0080
2018.03.29 22:00	131.0660	131.2220	0.1560
2018.03.29 19:00	131.2950	131.2960	0.0010
2018.03.29 15:00	131.3210	131.3210	0.0000
2018.03.29 12:00	131.3710	131.4010	0.0300
2018.03.29 10:00	131.5490	131.5500	0.0010
2018.03.29 04:00	131.5420	131.5580	0.0160
2018.03.28 21:00	131.4620	131.4620	0.0000
2018.03.28 15:00	131.0130	131.0080	-0.0050
2018.03.28 13:00	131.0400	131.0400	0.0000
2018.03.28 11:00	131.0970	131.1010	0.0040
2018.03.28 02:00	130.8690	131.2580	0.3890
2018.03.27 16:00	131.0890	131.7240	0.6350
2018.03.27 13:00	131.5010	131.5270	0.0260
2018.03.27 11:00	131.5290	131.5280	-0.0010
2018.03.27 09:00	131.4770	131.4710	-0.0060
2018.03.26 23:00	130.8010	130.7990	-0.0020
2018.03.26 21:00	130.4350	130.4320	-0.0030
2018.03.24 03:00	129.6120	129.8380	0.2260
2018.03.23 16:00	129.4140	129.4180	0.0040
2018.03.23 14:00	129.2810	129.2800	-0.0010
2018.03.23 11:00	129.3510	129.3660	0.0150
2018.03.23 09:00	129.3490	129.3490	0.0000
2018.03.23 07:00	129.6010	129.5940	-0.0070
2018.03.23 03:00	129.8150	130.1150	0.3000
2018.03.22 23:00	129.9190	129.9190	0.0000
2018.03.22 21:00	130.1770	130.1810	0.0040
2018.03.22 17:00	130.2770	130.7760	0.4990
2018.03.22 06:00	130.8680	130.8720	0.0040
2018.03.22 04:00	130.8340	130.8300	-0.0040
2018.03.22 00:00	130.5640	130.5640	0.0000
2018.03.21 13:00	130.5710	130.5710	0.0000
2018.03.21 00:00	130.6590	130.6590	0.0000
2018.03.20 20:00	130.7840	131.0030	0.2190
2018.03.20 17:00	131.3620	131.4590	0.0970
2018.03.20 13:00	131.1870	131.1870	0.0000
2018.03.20 11:00	131.1760	131.1760	0.0000
2018.03.20 05:00	130.9560	130.9530	-0.0030
2018.03.19 13:00	129.8530	129.8520	-0.0010
2018.03.19 07:00	130.1340	130.3150	0.1810
2018.03.17 02:00	130.2840	130.4240	0.1400
2018.03.16 18:00	130.2670	130.3230	0.0560
2018.03.16 16:00	130.5050	130.5100	0.0050
2018.03.16 09:00	130.3870	130.8250	0.4380
2018.03.16 06:00	130.8410	130.8530	0.0120
2018.03.16 02:00	130.8140	130.8140	0.0000
2018.03.16 00:00	130.8600	130.8580	-0.0020
2018.03.15 17:00	130.7980	131.2100	0.4120
2018.03.15 13:00	131.2550	131.2550	0.0000
2018.03.15 08:00	131.4920	131.4910	-0.0010
2018.03.15 03:00	131.5940	131.5930	-0.0010
2018.03.14 21:00	131.5870	131.7870	0.2000
2018.03.14 17:00	131.7900	132.0610	0.2710
2018.03.14 14:00	132.0560	132.1620	0.1060
2018.03.14 10:00	132.2190	132.2190	0.0000
2018.03.14 00:00	132.2010	132.2570	0.0560
2018.03.13 22:00	132.2670	132.2660	-0.0010
2018.03.13 07:00	131.2840	131.2760	-0.0080
2018.03.12 17:00	131.4870	131.4890	0.0020
2018.03.10 02:00	131.4770	131.5680	0.0910
2018.03.10 00:00	131.7490	131.7480	-0.0010
2018.03.09 15:00	131.4830	131.4840	0.0010
2018.03.08 21:00	131.0730	131.7190	0.6460
2018.03.08 16:00	131.4750	131.4960	0.0210
2018.03.08 12:00	131.4430	131.6220	0.1790
2018.03.08 08:00	131.6180	131.7930	0.1750
2018.03.07 12:00	131.2150	131.2500	0.0350
2018.03.07 10:00	131.3610	131.3600	-0.0010
2018.03.07 04:00	131.6930	131.7740	0.0810
2018.03.07 01:00	131.6350	131.6460	0.0110
2018.03.06 21:00	131.8700	131.8650	-0.0050
2018.03.06 11:00	130.9150	131.4190	0.5040
2018.03.05 18:00	130.0400	130.0950	0.0550
2018.03.05 14:00	130.0450	130.0440	-0.0010
2018.03.05 12:00	130.1060	130.1060	0.0000
2018.03.05 09:00	130.0510	130.0590	0.0080
2018.03.05 07:00	130.3830	130.3840	0.0010
2018.03.03 05:00	130.3630	130.3610	-0.0020
2018.03.03 01:00	130.1260	130.1280	0.0020
2018.03.02 13:00	129.9020	130.2440	0.3420
2018.03.02 01:00	130.5910	130.5900	-0.0010
2018.03.01 19:00	130.1240	130.1240	0.0000
2018.03.01 15:00	130.2310	130.2990	0.0680
2018.03.01 05:00	130.0770	130.1720	0.0950
2018.03.01 03:00	130.3350	130.3330	-0.0020

