[20190329_134836 / views.py:13615]
fname_Src_CSV	44_5.1_10_rawdata.(EURJPY).(Period-M15).(NumOfUnits-4500).(Bars-ALL-20190327_162926).20190214_095445.csv
slice by	through
this file	(20190329_134834).(EURJPY-M15).[sec-1.A-6.3-seq].(20190329_134836).csv
pair	EURJPY
timeframe	M15
start	2018.11.09 03:30
end	2019.03.27 10:15
bars	9065

[20190329_134836 / views.py:13684]
[lo_UUU]==============================
s.n.	e0.date	e1.date	e2.date	e0.diff	e1.diff	e2.diff
287	2018.12.13 18:00	2018.12.13 18:15	2018.12.13 18:30	0.065	0.058	0.053
288	2018.12.13 19:45	2018.12.13 20:00	2018.12.13 20:15	0.038	0.019	0.058
289	2018.12.14 01:30	2018.12.14 01:45	2018.12.14 02:00	0.019	0.006	0.053
290	2018.12.14 04:15	2018.12.14 04:30	2018.12.14 04:45	0.029	0.016	0.013
291	2018.12.14 06:45	2018.12.14 07:00	2018.12.14 07:15	0.013	0.002	0.024
292	2018.12.14 11:30	2018.12.14 11:45	2018.12.14 12:00	0.012	0.003	0.034
293	2018.12.14 11:45	2018.12.14 12:00	2018.12.14 12:15	0.003	0.034	0.014
294	2018.12.14 12:00	2018.12.14 12:15	2018.12.14 12:30	0.034	0.014	0.010
295	2018.12.14 12:15	2018.12.14 12:30	2018.12.14 12:45	0.014	0.010	0.016
296	2018.12.14 12:30	2018.12.14 12:45	2018.12.14 13:00	0.010	0.016	0.069
297	2018.12.14 14:00	2018.12.14 14:15	2018.12.14 14:30	0.033	0.013	0.004
298	2018.12.14 23:45	2018.12.17 00:00	2018.12.17 00:15	0.025	0.050	0.045
299	2018.12.17 01:00	2018.12.17 01:15	2018.12.17 01:30	0.016	0.001	0.032
300	2018.12.17 01:15	2018.12.17 01:30	2018.12.17 01:45	0.001	0.032	0.029
301	2018.12.17 01:30	2018.12.17 01:45	2018.12.17 02:00	0.032	0.029	0.003
302	2018.12.17 01:45	2018.12.17 02:00	2018.12.17 02:15	0.029	0.003	0.052
303	2018.12.17 03:00	2018.12.17 03:15	2018.12.17 03:30	0.039	0.012	0.059
304	2018.12.17 04:00	2018.12.17 04:15	2018.12.17 04:30	0.039	0.014	0.004
305	2018.12.17 04:15	2018.12.17 04:30	2018.12.17 04:45	0.014	0.004	0.017
306	2018.12.17 17:45	2018.12.17 18:00	2018.12.17 18:15	0.026	0.006	0.059
307	2018.12.17 22:45	2018.12.17 23:00	2018.12.17 23:15	0.039	0.085	0.019
308	2018.12.17 23:00	2018.12.17 23:15	2018.12.17 23:30	0.085	0.019	0.023
309	2018.12.18 00:00	2018.12.18 00:15	2018.12.18 00:30	0.162	0.011	0.014
310	2018.12.18 01:00	2018.12.18 01:15	2018.12.18 01:30	0.014	0.005	0.013
311	2018.12.18 01:15	2018.12.18 01:30	2018.12.18 01:45	0.005	0.013	0.014
312	2018.12.18 09:30	2018.12.18 09:45	2018.12.18 10:00	0.043	0.068	0.076
313	2018.12.18 09:45	2018.12.18 10:00	2018.12.18 10:15	0.068	0.076	0.012
314	2018.12.18 10:00	2018.12.18 10:15	2018.12.18 10:30	0.076	0.012	0.093
315	2018.12.18 11:30	2018.12.18 11:45	2018.12.18 12:00	0.058	0.085	0.028
316	2018.12.18 11:45	2018.12.18 12:00	2018.12.18 12:15	0.085	0.028	0.065
317	2018.12.18 15:30	2018.12.18 15:45	2018.12.18 16:00	0.043	0.032	0.010
318	2018.12.18 15:45	2018.12.18 16:00	2018.12.18 16:15	0.032	0.010	0.041
319	2018.12.19 07:00	2018.12.19 07:15	2018.12.19 07:30	0.023	0.066	0.014
320	2018.12.19 07:15	2018.12.19 07:30	2018.12.19 07:45	0.066	0.014	0.049
321	2018.12.19 07:30	2018.12.19 07:45	2018.12.19 08:00	0.014	0.049	0.011
322	2018.12.19 09:00	2018.12.19 09:15	2018.12.19 09:30	0.051	0.079	0.114
323	2018.12.19 14:15	2018.12.19 14:30	2018.12.19 14:45	0.002	0.005	0.065
324	2018.12.19 16:45	2018.12.19 17:00	2018.12.19 17:15	0.136	0.014	0.020
325	2018.12.19 17:00	2018.12.19 17:15	2018.12.19 17:30	0.014	0.020	0.051
326	2018.12.19 19:00	2018.12.19 19:15	2018.12.19 19:30	0.003	0.066	0.052
327	2018.12.19 20:00	2018.12.19 20:15	2018.12.19 20:30	0.000	0.020	0.100
328	2018.12.20 08:15	2018.12.20 08:30	2018.12.20 08:45	0.044	0.038	0.092
329	2018.12.20 08:30	2018.12.20 08:45	2018.12.20 09:00	0.038	0.092	0.028
330	2018.12.20 08:45	2018.12.20 09:00	2018.12.20 09:15	0.092	0.028	0.056
331	2018.12.20 09:00	2018.12.20 09:15	2018.12.20 09:30	0.028	0.056	0.047
332	2018.12.20 11:00	2018.12.20 11:15	2018.12.20 11:30	0.268	0.118	0.007
333	2018.12.21 07:00	2018.12.21 07:15	2018.12.21 07:30	0.030	0.007	0.053
334	2018.12.21 07:15	2018.12.21 07:30	2018.12.21 07:45	0.007	0.053	0.020
335	2018.12.21 07:30	2018.12.21 07:45	2018.12.21 08:00	0.053	0.020	0.025
336	2018.12.21 14:30	2018.12.21 14:45	2018.12.21 15:00	0.019	0.111	0.008
337	2018.12.21 19:15	2018.12.21 19:30	2018.12.21 19:45	0.114	0.013	0.002
338	2018.12.21 23:45	2018.12.24 00:00	2018.12.24 00:15	0.004	0.073	0.051
339	2018.12.24 00:45	2018.12.24 01:00	2018.12.24 01:15	0.023	0.112	0.040
340	2018.12.24 01:00	2018.12.24 01:15	2018.12.24 01:30	0.112	0.040	0.075
341	2018.12.24 03:45	2018.12.24 04:00	2018.12.24 04:15	0.054	0.003	0.044
342	2018.12.24 04:00	2018.12.24 04:15	2018.12.24 04:30	0.003	0.044	0.062
343	2018.12.24 05:30	2018.12.24 05:45	2018.12.24 06:00	0.005	0.028	0.026
344	2018.12.24 10:30	2018.12.24 10:45	2018.12.24 11:00	0.011	0.033	0.064
345	2018.12.24 10:45	2018.12.24 11:00	2018.12.24 11:15	0.033	0.064	0.057
346	2018.12.24 11:00	2018.12.24 11:15	2018.12.24 11:30	0.064	0.057	0.059
347	2018.12.24 22:45	2018.12.24 23:00	2018.12.24 23:15	0.103	0.051	0.002
348	2018.12.25 03:00	2018.12.25 03:15	2018.12.25 03:30	0.080	0.014	0.047
349	2018.12.25 03:15	2018.12.25 03:30	2018.12.25 03:45	0.014	0.047	0.000
350	2018.12.25 03:30	2018.12.25 03:45	2018.12.25 04:00	0.047	0.000	0.009
351	2018.12.26 02:15	2018.12.26 02:30	2018.12.26 02:45	0.002	0.137	0.012
352	2018.12.26 04:30	2018.12.26 04:45	2018.12.26 05:00	0.020	0.081	0.046
353	2018.12.26 07:15	2018.12.26 07:30	2018.12.26 07:45	0.031	0.019	0.013
354	2018.12.26 07:30	2018.12.26 07:45	2018.12.26 08:00	0.019	0.013	0.005
355	2018.12.26 07:45	2018.12.26 08:00	2018.12.26 08:15	0.013	0.005	0.042
356	2018.12.26 08:45	2018.12.26 09:00	2018.12.26 09:15	0.031	0.007	0.030
357	2018.12.26 18:45	2018.12.26 19:00	2018.12.26 19:15	0.020	0.157	0.050
358	2018.12.26 20:30	2018.12.26 20:45	2018.12.26 21:00	0.055	0.063	0.016
359	2018.12.26 23:15	2018.12.26 23:30	2018.12.26 23:45	0.010	0.035	0.014
360	2018.12.26 23:30	2018.12.26 23:45	2018.12.27 00:00	0.035	0.014	0.026
361	2018.12.26 23:45	2018.12.27 00:00	2018.12.27 00:15	0.014	0.026	0.026
362	2018.12.27 00:00	2018.12.27 00:15	2018.12.27 00:30	0.026	0.026	0.018
363	2018.12.27 01:15	2018.12.27 01:30	2018.12.27 01:45	0.006	0.010	0.052
364	2018.12.27 06:30	2018.12.27 06:45	2018.12.27 07:00	0.063	0.047	0.018
365	2018.12.27 06:45	2018.12.27 07:00	2018.12.27 07:15	0.047	0.018	0.079
366	2018.12.27 15:00	2018.12.27 15:15	2018.12.27 15:30	0.138	0.006	0.069
367	2018.12.27 20:30	2018.12.27 20:45	2018.12.27 21:00	0.007	0.036	0.056
368	2018.12.27 20:45	2018.12.27 21:00	2018.12.27 21:15	0.036	0.056	0.028
369	2018.12.27 21:00	2018.12.27 21:15	2018.12.27 21:30	0.056	0.028	0.055
370	2018.12.27 21:15	2018.12.27 21:30	2018.12.27 21:45	0.028	0.055	0.139
371	2018.12.27 21:30	2018.12.27 21:45	2018.12.27 22:00	0.055	0.139	0.043
372	2018.12.27 21:45	2018.12.27 22:00	2018.12.27 22:15	0.139	0.043	0.049
373	2018.12.27 22:00	2018.12.27 22:15	2018.12.27 22:30	0.043	0.049	0.097
374	2018.12.28 04:15	2018.12.28 04:30	2018.12.28 04:45	0.024	0.055	0.043
375	2018.12.28 04:30	2018.12.28 04:45	2018.12.28 05:00	0.055	0.043	0.071
376	2018.12.28 06:00	2018.12.28 06:15	2018.12.28 06:30	0.042	0.027	0.015
377	2018.12.28 10:00	2018.12.28 10:15	2018.12.28 10:30	0.052	0.024	0.027
378	2018.12.28 12:00	2018.12.28 12:15	2018.12.28 12:30	0.018	0.128	0.000
379	2018.12.28 12:15	2018.12.28 12:30	2018.12.28 12:45	0.128	0.000	0.012
380	2018.12.28 12:30	2018.12.28 12:45	2018.12.28 13:00	0.000	0.012	0.012
381	2018.12.28 12:45	2018.12.28 13:00	2018.12.28 13:15	0.012	0.012	0.007
382	2018.12.28 13:00	2018.12.28 13:15	2018.12.28 13:30	0.012	0.007	0.046
383	2018.12.28 23:00	2018.12.28 23:15	2018.12.28 23:30	0.028	0.017	0.017
384	2018.12.28 23:15	2018.12.28 23:30	2018.12.28 23:45	0.017	0.017	0.020
385	2019.01.03 00:45	2019.01.03 01:00	2019.01.03 01:15	0.165	0.527	0.602
386	2019.01.03 01:00	2019.01.03 01:15	2019.01.03 01:30	0.527	0.602	0.008
387	2019.01.03 06:00	2019.01.03 06:15	2019.01.03 06:30	0.004	0.041	0.090
388	2019.01.03 08:15	2019.01.03 08:30	2019.01.03 08:45	0.029	0.004	0.045
389	2019.01.03 08:30	2019.01.03 08:45	2019.01.03 09:00	0.004	0.045	0.278
390	2019.01.03 08:45	2019.01.03 09:00	2019.01.03 09:15	0.045	0.278	0.399
391	2019.01.03 09:00	2019.01.03 09:15	2019.01.03 09:30	0.278	0.399	0.105
392	2019.01.03 14:00	2019.01.03 14:15	2019.01.03 14:30	0.105	0.070	0.117
393	2019.01.03 15:45	2019.01.03 16:00	2019.01.03 16:15	0.143	0.062	0.090
394	2019.01.03 18:00	2019.01.03 18:15	2019.01.03 18:30	0.190	0.005	0.385
395	2019.01.03 18:15	2019.01.03 18:30	2019.01.03 18:45	0.005	0.385	0.108
396	2019.01.03 22:15	2019.01.03 22:30	2019.01.03 22:45	0.097	0.018	0.008
397	2019.01.03 23:15	2019.01.03 23:30	2019.01.03 23:45	0.063	0.008	0.026
398	2019.01.03 23:30	2019.01.03 23:45	2019.01.04 00:00	0.008	0.026	0.043
399	2019.01.03 23:45	2019.01.04 00:00	2019.01.04 00:15	0.026	0.043	0.043
400	2019.01.04 03:30	2019.01.04 03:45	2019.01.04 04:00	0.178	0.091	0.012
401	2019.01.04 03:45	2019.01.04 04:00	2019.01.04 04:15	0.091	0.012	0.173
402	2019.01.04 04:00	2019.01.04 04:15	2019.01.04 04:30	0.012	0.173	0.010
403	2019.01.04 04:15	2019.01.04 04:30	2019.01.04 04:45	0.173	0.010	0.047
404	2019.01.04 04:30	2019.01.04 04:45	2019.01.04 05:00	0.010	0.047	0.071
405	2019.01.04 04:45	2019.01.04 05:00	2019.01.04 05:15	0.047	0.071	0.140
406	2019.01.04 05:00	2019.01.04 05:15	2019.01.04 05:30	0.071	0.140	0.004
407	2019.01.04 05:15	2019.01.04 05:30	2019.01.04 05:45	0.140	0.004	0.037
408	2019.01.04 05:30	2019.01.04 05:45	2019.01.04 06:00	0.004	0.037	0.009
409	2019.01.04 05:45	2019.01.04 06:00	2019.01.04 06:15	0.037	0.009	0.004
410	2019.01.04 06:00	2019.01.04 06:15	2019.01.04 06:30	0.009	0.004	0.014
411	2019.01.04 12:45	2019.01.04 13:00	2019.01.04 13:15	0.010	0.074	0.029
412	2019.01.04 13:00	2019.01.04 13:15	2019.01.04 13:30	0.074	0.029	0.035
413	2019.01.04 15:00	2019.01.04 15:15	2019.01.04 15:30	0.013	0.054	0.063
414	2019.01.04 16:00	2019.01.04 16:15	2019.01.04 16:30	0.024	0.011	0.057
415	2019.01.04 19:30	2019.01.04 19:45	2019.01.04 20:00	0.135	0.005	0.144
416	2019.01.04 23:30	2019.01.04 23:45	2019.01.07 00:00	0.031	0.018	0.020
417	2019.01.04 23:45	2019.01.07 00:00	2019.01.07 00:15	0.018	0.020	0.037
418	2019.01.07 00:00	2019.01.07 00:15	2019.01.07 00:30	0.020	0.037	0.044
419	2019.01.07 09:15	2019.01.07 09:30	2019.01.07 09:45	0.050	0.060	0.135
420	2019.01.07 12:15	2019.01.07 12:30	2019.01.07 12:45	0.035	0.102	0.041
421	2019.01.07 12:30	2019.01.07 12:45	2019.01.07 13:00	0.102	0.041	0.023
422	2019.01.07 15:00	2019.01.07 15:15	2019.01.07 15:30	0.054	0.128	0.079
423	2019.01.07 15:15	2019.01.07 15:30	2019.01.07 15:45	0.128	0.079	0.047
424	2019.01.07 15:30	2019.01.07 15:45	2019.01.07 16:00	0.079	0.047	0.045
425	2019.01.07 17:45	2019.01.07 18:00	2019.01.07 18:15	0.001	0.053	0.049
426	2019.01.07 18:00	2019.01.07 18:15	2019.01.07 18:30	0.053	0.049	0.035
427	2019.01.07 18:15	2019.01.07 18:30	2019.01.07 18:45	0.049	0.035	0.115
428	2019.01.07 21:30	2019.01.07 21:45	2019.01.07 22:00	0.000	0.046	0.043
429	2019.01.07 21:45	2019.01.07 22:00	2019.01.07 22:15	0.046	0.043	0.029
430	2019.01.07 22:00	2019.01.07 22:15	2019.01.07 22:30	0.043	0.029	0.052
431	2019.01.08 00:30	2019.01.08 00:45	2019.01.08 01:00	0.044	0.003	0.010
432	2019.01.08 19:15	2019.01.08 19:30	2019.01.08 19:45	0.029	0.022	0.089
433	2019.01.08 19:30	2019.01.08 19:45	2019.01.08 20:00	0.022	0.089	0.013
434	2019.01.08 22:00	2019.01.08 22:15	2019.01.08 22:30	0.005	0.031	0.046
435	2019.01.08 22:15	2019.01.08 22:30	2019.01.08 22:45	0.031	0.046	0.025
436	2019.01.08 22:30	2019.01.08 22:45	2019.01.08 23:00	0.046	0.025	0.008
437	2019.01.08 22:45	2019.01.08 23:00	2019.01.08 23:15	0.025	0.008	0.027
438	2019.01.09 00:30	2019.01.09 00:45	2019.01.09 01:00	0.048	0.004	0.048
439	2019.01.09 00:45	2019.01.09 01:00	2019.01.09 01:15	0.004	0.048	0.080
440	2019.01.09 01:00	2019.01.09 01:15	2019.01.09 01:30	0.048	0.080	0.014
441	2019.01.09 01:15	2019.01.09 01:30	2019.01.09 01:45	0.080	0.014	0.011
442	2019.01.09 01:30	2019.01.09 01:45	2019.01.09 02:00	0.014	0.011	0.077
443	2019.01.09 03:00	2019.01.09 03:15	2019.01.09 03:30	0.018	0.042	0.062
444	2019.01.09 18:00	2019.01.09 18:15	2019.01.09 18:30	0.192	0.027	0.149
445	2019.01.09 18:15	2019.01.09 18:30	2019.01.09 18:45	0.027	0.149	0.017
446	2019.01.09 20:15	2019.01.09 20:30	2019.01.09 20:45	0.004	0.012	0.038
447	2019.01.09 20:30	2019.01.09 20:45	2019.01.09 21:00	0.012	0.038	0.059
448	2019.01.09 21:30	2019.01.09 21:45	2019.01.09 22:00	0.128	0.009	0.034
449	2019.01.09 23:30	2019.01.09 23:45	2019.01.10 00:00	0.005	0.080	0.001
450	2019.01.09 23:45	2019.01.10 00:00	2019.01.10 00:15	0.080	0.001	0.018
451	2019.01.10 00:45	2019.01.10 01:00	2019.01.10 01:15	0.043	0.009	0.074
452	2019.01.10 04:15	2019.01.10 04:30	2019.01.10 04:45	0.069	0.024	0.045
453	2019.01.10 04:30	2019.01.10 04:45	2019.01.10 05:00	0.024	0.045	0.031
454	2019.01.10 06:15	2019.01.10 06:30	2019.01.10 06:45	0.010	0.029	0.006
455	2019.01.10 09:00	2019.01.10 09:15	2019.01.10 09:30	0.042	0.022	0.003
456	2019.01.10 10:00	2019.01.10 10:15	2019.01.10 10:30	0.026	0.018	0.012
457	2019.01.10 13:45	2019.01.10 14:00	2019.01.10 14:15	0.026	0.080	0.003
458	2019.01.10 14:00	2019.01.10 14:15	2019.01.10 14:30	0.080	0.003	0.025
459	2019.01.10 15:00	2019.01.10 15:15	2019.01.10 15:30	0.024	0.024	0.026
460	2019.01.10 16:45	2019.01.10 17:00	2019.01.10 17:15	0.010	0.054	0.042
461	2019.01.10 17:00	2019.01.10 17:15	2019.01.10 17:30	0.054	0.042	0.024
462	2019.01.10 17:15	2019.01.10 17:30	2019.01.10 17:45	0.042	0.024	0.070
463	2019.01.10 17:30	2019.01.10 17:45	2019.01.10 18:00	0.024	0.070	0.070
464	2019.01.10 19:15	2019.01.10 19:30	2019.01.10 19:45	0.026	0.037	0.055
465	2019.01.10 20:30	2019.01.10 20:45	2019.01.10 21:00	0.000	0.062	0.116
466	2019.01.10 20:45	2019.01.10 21:00	2019.01.10 21:15	0.062	0.116	0.002
467	2019.01.10 21:00	2019.01.10 21:15	2019.01.10 21:30	0.116	0.002	0.007
468	2019.01.11 08:45	2019.01.11 09:00	2019.01.11 09:15	0.038	0.087	0.002
469	2019.01.11 11:30	2019.01.11 11:45	2019.01.11 12:00	0.060	0.011	0.009
470	2019.01.11 13:15	2019.01.11 13:30	2019.01.11 13:45	0.015	0.065	0.037
471	2019.01.11 22:15	2019.01.11 22:30	2019.01.11 22:45	0.008	0.047	0.004
472	2019.01.14 02:00	2019.01.14 02:15	2019.01.14 02:30	0.034	0.001	0.011
473	2019.01.14 05:30	2019.01.14 05:45	2019.01.14 06:00	0.030	0.030	0.002
474	2019.01.14 05:45	2019.01.14 06:00	2019.01.14 06:15	0.030	0.002	0.042
475	2019.01.14 12:15	2019.01.14 12:30	2019.01.14 12:45	0.090	0.008	0.065
476	2019.01.14 16:30	2019.01.14 16:45	2019.01.14 17:00	0.073	0.018	0.139
477	2019.01.15 01:00	2019.01.15 01:15	2019.01.15 01:30	0.053	0.015	0.051
478	2019.01.15 01:15	2019.01.15 01:30	2019.01.15 01:45	0.015	0.051	0.030
479	2019.01.15 01:30	2019.01.15 01:45	2019.01.15 02:00	0.051	0.030	0.062
480	2019.01.15 01:45	2019.01.15 02:00	2019.01.15 02:15	0.030	0.062	0.070
481	2019.01.15 02:00	2019.01.15 02:15	2019.01.15 02:30	0.062	0.070	0.043
482	2019.01.15 03:00	2019.01.15 03:15	2019.01.15 03:30	0.086	0.059	0.128
483	2019.01.15 04:30	2019.01.15 04:45	2019.01.15 05:00	0.014	0.013	0.084
484	2019.01.15 04:45	2019.01.15 05:00	2019.01.15 05:15	0.013	0.084	0.009
485	2019.01.15 06:30	2019.01.15 06:45	2019.01.15 07:00	0.001	0.031	0.022
486	2019.01.15 06:45	2019.01.15 07:00	2019.01.15 07:15	0.031	0.022	0.148
487	2019.01.15 14:15	2019.01.15 14:30	2019.01.15 14:45	0.121	0.062	0.162
488	2019.01.15 21:30	2019.01.15 21:45	2019.01.15 22:00	0.054	0.154	0.062
489	2019.01.15 21:45	2019.01.15 22:00	2019.01.15 22:15	0.154	0.062	0.055
490	2019.01.15 22:00	2019.01.15 22:15	2019.01.15 22:30	0.062	0.055	0.070
491	2019.01.15 22:15	2019.01.15 22:30	2019.01.15 22:45	0.055	0.070	0.044
492	2019.01.16 01:00	2019.01.16 01:15	2019.01.16 01:30	0.054	0.027	0.027
493	2019.01.16 01:15	2019.01.16 01:30	2019.01.16 01:45	0.027	0.027	0.001
494	2019.01.16 05:45	2019.01.16 06:00	2019.01.16 06:15	0.054	0.025	0.021
495	2019.01.16 06:45	2019.01.16 07:00	2019.01.16 07:15	0.040	0.005	0.017
496	2019.01.16 07:00	2019.01.16 07:15	2019.01.16 07:30	0.005	0.017	0.001
497	2019.01.16 09:45	2019.01.16 10:00	2019.01.16 10:15	0.006	0.092	0.104
498	2019.01.16 10:45	2019.01.16 11:00	2019.01.16 11:15	0.045	0.010	0.017
499	2019.01.16 12:00	2019.01.16 12:15	2019.01.16 12:30	0.027	0.030	0.037
500	2019.01.16 17:45	2019.01.16 18:00	2019.01.16 18:15	0.079	0.049	0.066
501	2019.01.16 19:15	2019.01.16 19:30	2019.01.16 19:45	0.040	0.029	0.040
502	2019.01.17 00:15	2019.01.17 00:30	2019.01.17 00:45	0.007	0.031	0.041
503	2019.01.17 00:30	2019.01.17 00:45	2019.01.17 01:00	0.031	0.041	0.000
504	2019.01.17 07:15	2019.01.17 07:30	2019.01.17 07:45	0.000	0.014	0.005
505	2019.01.17 10:15	2019.01.17 10:30	2019.01.17 10:45	0.007	0.049	0.097
506	2019.01.17 10:30	2019.01.17 10:45	2019.01.17 11:00	0.049	0.097	0.034
507	2019.01.17 12:15	2019.01.17 12:30	2019.01.17 12:45	0.078	0.040	0.073
508	2019.01.17 13:15	2019.01.17 13:30	2019.01.17 13:45	0.060	0.071	0.013
509	2019.01.17 16:30	2019.01.17 16:45	2019.01.17 17:00	0.062	0.053	0.025
510	2019.01.17 16:45	2019.01.17 17:00	2019.01.17 17:15	0.053	0.025	0.075
511	2019.01.17 17:45	2019.01.17 18:00	2019.01.17 18:15	0.074	0.047	0.049
512	2019.01.17 18:00	2019.01.17 18:15	2019.01.17 18:30	0.047	0.049	0.010
513	2019.01.18 01:45	2019.01.18 02:00	2019.01.18 02:15	0.059	0.062	0.124
514	2019.01.18 02:00	2019.01.18 02:15	2019.01.18 02:30	0.062	0.124	0.013
515	2019.01.18 08:00	2019.01.18 08:15	2019.01.18 08:30	0.003	0.006	0.056
516	2019.01.18 08:15	2019.01.18 08:30	2019.01.18 08:45	0.006	0.056	0.036
517	2019.01.18 08:30	2019.01.18 08:45	2019.01.18 09:00	0.056	0.036	0.068
518	2019.01.18 10:45	2019.01.18 11:00	2019.01.18 11:15	0.054	0.043	0.048
519	2019.01.18 11:00	2019.01.18 11:15	2019.01.18 11:30	0.043	0.048	0.015
520	2019.01.18 11:15	2019.01.18 11:30	2019.01.18 11:45	0.048	0.015	0.015
521	2019.01.18 13:00	2019.01.18 13:15	2019.01.18 13:30	0.008	0.062	0.032
522	2019.01.18 13:15	2019.01.18 13:30	2019.01.18 13:45	0.062	0.032	0.007
523	2019.01.18 15:45	2019.01.18 16:00	2019.01.18 16:15	0.000	0.015	0.028
524	2019.01.18 17:15	2019.01.18 17:30	2019.01.18 17:45	0.096	0.060	0.053
525	2019.01.18 18:15	2019.01.18 18:30	2019.01.18 18:45	0.078	0.040	0.060
526	2019.01.21 00:00	2019.01.21 00:15	2019.01.21 00:30	0.094	0.045	0.015
527	2019.01.21 04:00	2019.01.21 04:15	2019.01.21 04:30	0.089	0.026	0.055
528	2019.01.21 04:15	2019.01.21 04:30	2019.01.21 04:45	0.026	0.055	0.035
529	2019.01.21 08:00	2019.01.21 08:15	2019.01.21 08:30	0.002	0.013	0.006
530	2019.01.21 08:15	2019.01.21 08:30	2019.01.21 08:45	0.013	0.006	0.008
531	2019.01.21 08:30	2019.01.21 08:45	2019.01.21 09:00	0.006	0.008	0.031
532	2019.01.21 09:30	2019.01.21 09:45	2019.01.21 10:00	0.008	0.047	0.006
533	2019.01.21 09:45	2019.01.21 10:00	2019.01.21 10:15	0.047	0.006	0.019
534	2019.01.21 11:45	2019.01.21 12:00	2019.01.21 12:15	0.060	0.015	0.003
535	2019.01.21 12:00	2019.01.21 12:15	2019.01.21 12:30	0.015	0.003	0.001
536	2019.01.21 22:15	2019.01.21 22:30	2019.01.21 22:45	0.008	0.007	0.030
537	2019.01.22 03:15	2019.01.22 03:30	2019.01.22 03:45	0.033	0.024	0.004
538	2019.01.22 06:15	2019.01.22 06:30	2019.01.22 06:45	0.038	0.003	0.014
539	2019.01.22 09:15	2019.01.22 09:30	2019.01.22 09:45	0.016	0.043	0.000
540	2019.01.22 09:30	2019.01.22 09:45	2019.01.22 10:00	0.043	0.000	0.012
541	2019.01.22 10:30	2019.01.22 10:45	2019.01.22 11:00	0.095	0.005	0.014
542	2019.01.22 10:45	2019.01.22 11:00	2019.01.22 11:15	0.005	0.014	0.006
543	2019.01.22 11:00	2019.01.22 11:15	2019.01.22 11:30	0.014	0.006	0.056
544	2019.01.22 13:30	2019.01.22 13:45	2019.01.22 14:00	0.004	0.029	0.017
545	2019.01.22 13:45	2019.01.22 14:00	2019.01.22 14:15	0.029	0.017	0.006
546	2019.01.22 14:00	2019.01.22 14:15	2019.01.22 14:30	0.017	0.006	0.015
547	2019.01.22 16:15	2019.01.22 16:30	2019.01.22 16:45	0.028	0.048	0.028
548	2019.01.23 01:45	2019.01.23 02:00	2019.01.23 02:15	0.016	0.047	0.037
549	2019.01.23 02:00	2019.01.23 02:15	2019.01.23 02:30	0.047	0.037	0.029
550	2019.01.23 03:00	2019.01.23 03:15	2019.01.23 03:30	0.136	0.001	0.070
551	2019.01.23 03:15	2019.01.23 03:30	2019.01.23 03:45	0.001	0.070	0.069
552	2019.01.23 07:30	2019.01.23 07:45	2019.01.23 08:00	0.004	0.012	0.005
553	2019.01.23 07:45	2019.01.23 08:00	2019.01.23 08:15	0.012	0.005	0.063
554	2019.01.23 11:00	2019.01.23 11:15	2019.01.23 11:30	0.045	0.034	0.020
555	2019.01.23 12:45	2019.01.23 13:00	2019.01.23 13:15	0.001	0.011	0.020
556	2019.01.23 13:45	2019.01.23 14:00	2019.01.23 14:15	0.019	0.000	0.052
557	2019.01.23 20:00	2019.01.23 20:15	2019.01.23 20:30	0.012	0.050	0.011
558	2019.01.24 04:15	2019.01.24 04:30	2019.01.24 04:45	0.045	0.025	0.004
559	2019.01.24 04:30	2019.01.24 04:45	2019.01.24 05:00	0.025	0.004	0.020
560	2019.01.24 07:30	2019.01.24 07:45	2019.01.24 08:00	0.018	0.039	0.078
561	2019.01.24 11:30	2019.01.24 11:45	2019.01.24 12:00	0.072	0.028	0.018
562	2019.01.24 13:15	2019.01.24 13:30	2019.01.24 13:45	0.025	0.070	0.003
563	2019.01.24 13:30	2019.01.24 13:45	2019.01.24 14:00	0.070	0.003	0.035
564	2019.01.24 13:45	2019.01.24 14:00	2019.01.24 14:15	0.003	0.035	0.046
565	2019.01.24 20:15	2019.01.24 20:30	2019.01.24 20:45	0.017	0.013	0.049
566	2019.01.24 22:45	2019.01.24 23:00	2019.01.24 23:15	0.060	0.007	0.012
567	2019.01.25 01:00	2019.01.25 01:15	2019.01.25 01:30	0.006	0.007	0.048
568	2019.01.25 01:15	2019.01.25 01:30	2019.01.25 01:45	0.007	0.048	0.099
569	2019.01.25 01:30	2019.01.25 01:45	2019.01.25 02:00	0.048	0.099	0.066
570	2019.01.25 01:45	2019.01.25 02:00	2019.01.25 02:15	0.099	0.066	0.009
571	2019.01.25 03:15	2019.01.25 03:30	2019.01.25 03:45	0.007	0.010	0.032
572	2019.01.25 03:30	2019.01.25 03:45	2019.01.25 04:00	0.010	0.032	0.052
573	2019.01.25 03:45	2019.01.25 04:00	2019.01.25 04:15	0.032	0.052	0.027
574	2019.01.25 04:00	2019.01.25 04:15	2019.01.25 04:30	0.052	0.027	0.039
575	2019.01.25 05:00	2019.01.25 05:15	2019.01.25 05:30	0.010	0.027	0.132
576	2019.01.25 08:15	2019.01.25 08:30	2019.01.25 08:45	0.083	0.006	0.026
577	2019.01.25 10:15	2019.01.25 10:30	2019.01.25 10:45	0.163	0.065	0.018
578	2019.01.25 13:15	2019.01.25 13:30	2019.01.25 13:45	0.071	0.006	0.050
