[20190327_172320 / views.py:13670]
fname_Src_CSV	44_5.1_10_rawdata.(EURJPY).(Period-M5).(NumOfUnits-8000).(Bars-ALL-20190326_110835).20190307_094255.csv
slice by	through
this file	(20190327_172311).(EURJPY-M5).[sec-1.A-6.3-seq].(20190327_172320).csv
pair	EURJPY
timeframe	M5
start	2018.05.18 04:55
end	2019.03.26 05:00
bars	58414

[20190327_172320 / views.py:13739]
[lo_UUU]==============================
s.n.	e0.date	e1.date	e2.date	e0.diff	e1.diff	e2.diff
3949	2018.11.21 20:00	2018.11.21 20:05	2018.11.21 20:10	0.008	0.022	0.003
3950	2018.11.21 21:15	2018.11.21 21:20	2018.11.21 21:25	0.011	0.002	0.002
3951	2018.11.21 21:35	2018.11.21 21:40	2018.11.21 21:45	0.013	0.018	0.032
3952	2018.11.21 22:15	2018.11.21 22:20	2018.11.21 22:25	0.004	0.014	0.014
3953	2018.11.21 23:00	2018.11.21 23:05	2018.11.21 23:10	0.004	0.021	0.014
3954	2018.11.21 23:05	2018.11.21 23:10	2018.11.21 23:15	0.021	0.014	0.015
3955	2018.11.22 02:05	2018.11.22 02:10	2018.11.22 02:15	0.027	0.025	0.010
3956	2018.11.22 04:10	2018.11.22 04:15	2018.11.22 04:20	0.010	0.011	0.015
3957	2018.11.22 04:15	2018.11.22 04:20	2018.11.22 04:25	0.011	0.015	0.024
3958	2018.11.22 04:20	2018.11.22 04:25	2018.11.22 04:30	0.015	0.024	0.018
3959	2018.11.22 06:00	2018.11.22 06:05	2018.11.22 06:10	0.014	0.002	0.010
3960	2018.11.22 06:30	2018.11.22 06:35	2018.11.22 06:40	0.009	0.032	0.001
3961	2018.11.22 09:10	2018.11.22 09:15	2018.11.22 09:20	0.020	0.005	0.028
3962	2018.11.22 09:15	2018.11.22 09:20	2018.11.22 09:25	0.005	0.028	0.005
3963	2018.11.22 10:55	2018.11.22 11:00	2018.11.22 11:05	0.028	0.010	0.001
3964	2018.11.22 11:25	2018.11.22 11:30	2018.11.22 11:35	0.002	0.010	0.046
3965	2018.11.22 11:30	2018.11.22 11:35	2018.11.22 11:40	0.010	0.046	0.005
3966	2018.11.22 11:35	2018.11.22 11:40	2018.11.22 11:45	0.046	0.005	0.015
3967	2018.11.22 12:10	2018.11.22 12:15	2018.11.22 12:20	0.130	0.066	0.023
3968	2018.11.22 12:15	2018.11.22 12:20	2018.11.22 12:25	0.066	0.023	0.015
3969	2018.11.22 12:20	2018.11.22 12:25	2018.11.22 12:30	0.023	0.015	0.030
3970	2018.11.22 13:30	2018.11.22 13:35	2018.11.22 13:40	0.034	0.003	0.024
3971	2018.11.22 18:35	2018.11.22 18:40	2018.11.22 18:45	0.005	0.007	0.007
3972	2018.11.22 19:30	2018.11.22 19:35	2018.11.22 19:40	0.007	0.014	0.008
3973	2018.11.22 23:50	2018.11.22 23:55	2018.11.23 00:05	0.000	0.027	0.042
3974	2018.11.23 01:15	2018.11.23 01:20	2018.11.23 01:25	0.000	0.005	0.005
3975	2018.11.23 01:20	2018.11.23 01:25	2018.11.23 01:30	0.005	0.005	0.012
3976	2018.11.23 02:40	2018.11.23 02:45	2018.11.23 02:50	0.009	0.012	0.007
3977	2018.11.23 02:45	2018.11.23 02:50	2018.11.23 02:55	0.012	0.007	0.027
3978	2018.11.23 02:50	2018.11.23 02:55	2018.11.23 03:00	0.007	0.027	0.019
3979	2018.11.23 03:20	2018.11.23 03:25	2018.11.23 03:30	0.016	0.003	0.016
3980	2018.11.23 05:20	2018.11.23 05:25	2018.11.23 05:30	0.013	0.009	0.005
3981	2018.11.23 05:25	2018.11.23 05:30	2018.11.23 05:35	0.009	0.005	0.021
3982	2018.11.23 08:30	2018.11.23 08:35	2018.11.23 08:40	0.024	0.002	0.009
3983	2018.11.23 15:35	2018.11.23 15:40	2018.11.23 15:45	0.059	0.011	0.005
3984	2018.11.23 16:20	2018.11.23 16:25	2018.11.23 16:30	0.023	0.026	0.035
3985	2018.11.23 16:25	2018.11.23 16:30	2018.11.23 16:35	0.026	0.035	0.043
3986	2018.11.23 17:05	2018.11.23 17:10	2018.11.23 17:15	0.028	0.009	0.002
3987	2018.11.23 17:25	2018.11.23 17:30	2018.11.23 17:35	0.023	0.033	0.004
3988	2018.11.23 18:10	2018.11.23 18:15	2018.11.23 18:20	0.045	0.049	0.003
3989	2018.11.23 19:55	2018.11.23 20:00	2018.11.23 20:05	0.000	0.006	0.006
3990	2018.11.23 20:00	2018.11.23 20:05	2018.11.23 20:10	0.006	0.006	0.002
3991	2018.11.23 21:30	2018.11.23 21:35	2018.11.23 21:40	0.001	0.002	0.003
3992	2018.11.23 21:35	2018.11.23 21:40	2018.11.23 21:45	0.002	0.003	0.003
3993	2018.11.23 21:55	2018.11.23 22:00	2018.11.23 22:05	0.016	0.000	0.029
3994	2018.11.26 00:45	2018.11.26 00:50	2018.11.26 00:55	0.014	0.003	0.021
3995	2018.11.26 01:35	2018.11.26 01:40	2018.11.26 01:45	0.006	0.002	0.050
3996	2018.11.26 01:40	2018.11.26 01:45	2018.11.26 01:50	0.002	0.050	0.002
3997	2018.11.26 01:45	2018.11.26 01:50	2018.11.26 01:55	0.050	0.002	0.019
3998	2018.11.26 01:50	2018.11.26 01:55	2018.11.26 02:00	0.002	0.019	0.052
3999	2018.11.26 03:30	2018.11.26 03:35	2018.11.26 03:40	0.036	0.008	0.062
4000	2018.11.26 03:35	2018.11.26 03:40	2018.11.26 03:45	0.008	0.062	0.008
4001	2018.11.26 03:40	2018.11.26 03:45	2018.11.26 03:50	0.062	0.008	0.051
4002	2018.11.26 03:45	2018.11.26 03:50	2018.11.26 03:55	0.008	0.051	0.000
4003	2018.11.26 03:50	2018.11.26 03:55	2018.11.26 04:00	0.051	0.000	0.033
4004	2018.11.26 04:10	2018.11.26 04:15	2018.11.26 04:20	0.019	0.000	0.032
4005	2018.11.26 04:55	2018.11.26 05:00	2018.11.26 05:05	0.005	0.032	0.042
4006	2018.11.26 05:00	2018.11.26 05:05	2018.11.26 05:10	0.032	0.042	0.008
4007	2018.11.26 05:25	2018.11.26 05:30	2018.11.26 05:35	0.002	0.013	0.034
4008	2018.11.26 06:20	2018.11.26 06:25	2018.11.26 06:30	0.000	0.014	0.015
4009	2018.11.26 08:15	2018.11.26 08:20	2018.11.26 08:25	0.024	0.000	0.024
4010	2018.11.26 09:00	2018.11.26 09:05	2018.11.26 09:10	0.083	0.058	0.010
4011	2018.11.26 09:25	2018.11.26 09:30	2018.11.26 09:35	0.073	0.024	0.037
4012	2018.11.26 10:10	2018.11.26 10:15	2018.11.26 10:20	0.078	0.001	0.064
4013	2018.11.26 15:00	2018.11.26 15:05	2018.11.26 15:10	0.012	0.063	0.022
4014	2018.11.26 15:20	2018.11.26 15:25	2018.11.26 15:30	0.023	0.054	0.063
4015	2018.11.26 15:25	2018.11.26 15:30	2018.11.26 15:35	0.054	0.063	0.007
4016	2018.11.26 16:25	2018.11.26 16:30	2018.11.26 16:35	0.010	0.034	0.016
4017	2018.11.26 16:30	2018.11.26 16:35	2018.11.26 16:40	0.034	0.016	0.006
4018	2018.11.26 16:35	2018.11.26 16:40	2018.11.26 16:45	0.016	0.006	0.000
4019	2018.11.26 17:50	2018.11.26 17:55	2018.11.26 18:00	0.020	0.034	0.009
4020	2018.11.26 19:00	2018.11.26 19:05	2018.11.26 19:10	0.005	0.026	0.008
4021	2018.11.26 19:55	2018.11.26 20:00	2018.11.26 20:05	0.019	0.005	0.030
4022	2018.11.26 21:00	2018.11.26 21:05	2018.11.26 21:10	0.003	0.011	0.008
4023	2018.11.26 21:05	2018.11.26 21:10	2018.11.26 21:15	0.011	0.008	0.025
4024	2018.11.26 21:10	2018.11.26 21:15	2018.11.26 21:20	0.008	0.025	0.031
4025	2018.11.26 21:50	2018.11.26 21:55	2018.11.26 22:00	0.020	0.005	0.002
4026	2018.11.26 23:45	2018.11.26 23:50	2018.11.26 23:55	0.020	0.005	0.016
4027	2018.11.27 00:25	2018.11.27 00:30	2018.11.27 00:35	0.001	0.009	0.009
4028	2018.11.27 00:30	2018.11.27 00:35	2018.11.27 00:40	0.009	0.009	0.000
4029	2018.11.27 00:35	2018.11.27 00:40	2018.11.27 00:45	0.009	0.000	0.002
4030	2018.11.27 00:40	2018.11.27 00:45	2018.11.27 00:50	0.000	0.002	0.007
4031	2018.11.27 00:45	2018.11.27 00:50	2018.11.27 00:55	0.002	0.007	0.000
4032	2018.11.27 00:50	2018.11.27 00:55	2018.11.27 01:00	0.007	0.000	0.006
4033	2018.11.27 01:35	2018.11.27 01:40	2018.11.27 01:45	0.010	0.005	0.000
4034	2018.11.27 02:10	2018.11.27 02:15	2018.11.27 02:20	0.031	0.011	0.003
4035	2018.11.27 02:15	2018.11.27 02:20	2018.11.27 02:25	0.011	0.003	0.026
4036	2018.11.27 04:00	2018.11.27 04:05	2018.11.27 04:10	0.006	0.022	0.057
4037	2018.11.27 04:20	2018.11.27 04:25	2018.11.27 04:30	0.005	0.012	0.018
4038	2018.11.27 04:25	2018.11.27 04:30	2018.11.27 04:35	0.012	0.018	0.012
4039	2018.11.27 04:30	2018.11.27 04:35	2018.11.27 04:40	0.018	0.012	0.001
4040	2018.11.27 05:00	2018.11.27 05:05	2018.11.27 05:10	0.003	0.018	0.020
4041	2018.11.27 06:50	2018.11.27 06:55	2018.11.27 07:00	0.013	0.014	0.004
4042	2018.11.27 07:10	2018.11.27 07:15	2018.11.27 07:20	0.006	0.038	0.013
4043	2018.11.27 11:20	2018.11.27 11:25	2018.11.27 11:30	0.011	0.046	0.005
4044	2018.11.27 13:40	2018.11.27 13:45	2018.11.27 13:50	0.024	0.001	0.025
4045	2018.11.27 14:35	2018.11.27 14:40	2018.11.27 14:45	0.024	0.011	0.002
4046	2018.11.27 14:40	2018.11.27 14:45	2018.11.27 14:50	0.011	0.002	0.012
4047	2018.11.27 14:45	2018.11.27 14:50	2018.11.27 14:55	0.002	0.012	0.027
4048	2018.11.27 14:50	2018.11.27 14:55	2018.11.27 15:00	0.012	0.027	0.019
4049	2018.11.27 14:55	2018.11.27 15:00	2018.11.27 15:05	0.027	0.019	0.009
4050	2018.11.27 16:00	2018.11.27 16:05	2018.11.27 16:10	0.024	0.007	0.049
4051	2018.11.27 17:00	2018.11.27 17:05	2018.11.27 17:10	0.003	0.018	0.053
4052	2018.11.27 17:05	2018.11.27 17:10	2018.11.27 17:15	0.018	0.053	0.084
4053	2018.11.27 18:15	2018.11.27 18:20	2018.11.27 18:25	0.023	0.001	0.028
4054	2018.11.27 18:20	2018.11.27 18:25	2018.11.27 18:30	0.001	0.028	0.007
4055	2018.11.27 18:50	2018.11.27 18:55	2018.11.27 19:00	0.001	0.019	0.013
4056	2018.11.27 18:55	2018.11.27 19:00	2018.11.27 19:05	0.019	0.013	0.000
4057	2018.11.27 19:55	2018.11.27 20:00	2018.11.27 20:05	0.015	0.029	0.004
4058	2018.11.27 20:00	2018.11.27 20:05	2018.11.27 20:10	0.029	0.004	0.010
4059	2018.11.27 20:30	2018.11.27 20:35	2018.11.27 20:40	0.001	0.045	0.002
4060	2018.11.27 20:35	2018.11.27 20:40	2018.11.27 20:45	0.045	0.002	0.031
4061	2018.11.27 20:40	2018.11.27 20:45	2018.11.27 20:50	0.002	0.031	0.000
4062	2018.11.27 20:45	2018.11.27 20:50	2018.11.27 20:55	0.031	0.000	0.005
4063	2018.11.27 20:50	2018.11.27 20:55	2018.11.27 21:00	0.000	0.005	0.020
4064	2018.11.27 20:55	2018.11.27 21:00	2018.11.27 21:05	0.005	0.020	0.012
4065	2018.11.27 22:35	2018.11.27 22:40	2018.11.27 22:45	0.036	0.009	0.017
4066	2018.11.27 23:25	2018.11.27 23:30	2018.11.27 23:35	0.002	0.009	0.004
4067	2018.11.27 23:30	2018.11.27 23:35	2018.11.27 23:40	0.009	0.004	0.010
4068	2018.11.28 00:50	2018.11.28 00:55	2018.11.28 01:00	0.000	0.020	0.005
4069	2018.11.28 00:55	2018.11.28 01:00	2018.11.28 01:05	0.020	0.005	0.004
4070	2018.11.28 01:20	2018.11.28 01:25	2018.11.28 01:30	0.008	0.000	0.002
4071	2018.11.28 01:45	2018.11.28 01:50	2018.11.28 01:55	0.025	0.010	0.034
4072	2018.11.28 02:55	2018.11.28 03:00	2018.11.28 03:05	0.012	0.001	0.017
4073	2018.11.28 03:25	2018.11.28 03:30	2018.11.28 03:35	0.018	0.029	0.015
4074	2018.11.28 04:00	2018.11.28 04:05	2018.11.28 04:10	0.025	0.007	0.021
4075	2018.11.28 05:40	2018.11.28 05:45	2018.11.28 05:50	0.013	0.002	0.019
4076	2018.11.28 06:35	2018.11.28 06:40	2018.11.28 06:45	0.005	0.010	0.013
4077	2018.11.28 07:00	2018.11.28 07:05	2018.11.28 07:10	0.002	0.007	0.014
4078	2018.11.28 07:05	2018.11.28 07:10	2018.11.28 07:15	0.007	0.014	0.069
4079	2018.11.28 07:55	2018.11.28 08:00	2018.11.28 08:05	0.002	0.039	0.008
4080	2018.11.28 08:00	2018.11.28 08:05	2018.11.28 08:10	0.039	0.008	0.003
4081	2018.11.28 08:45	2018.11.28 08:50	2018.11.28 08:55	0.004	0.000	0.003
4082	2018.11.28 10:45	2018.11.28 10:50	2018.11.28 10:55	0.006	0.053	0.057
4083	2018.11.28 11:40	2018.11.28 11:45	2018.11.28 11:50	0.018	0.037	0.011
4084	2018.11.28 12:45	2018.11.28 12:50	2018.11.28 12:55	0.025	0.007	0.017
4085	2018.11.28 14:10	2018.11.28 14:15	2018.11.28 14:20	0.010	0.028	0.013
4086	2018.11.28 14:15	2018.11.28 14:20	2018.11.28 14:25	0.028	0.013	0.005
4087	2018.11.28 15:15	2018.11.28 15:20	2018.11.28 15:25	0.014	0.001	0.015
4088	2018.11.28 17:25	2018.11.28 17:30	2018.11.28 17:35	0.003	0.028	0.036
4089	2018.11.28 17:30	2018.11.28 17:35	2018.11.28 17:40	0.028	0.036	0.012
4090	2018.11.28 17:35	2018.11.28 17:40	2018.11.28 17:45	0.036	0.012	0.054
4091	2018.11.28 17:40	2018.11.28 17:45	2018.11.28 17:50	0.012	0.054	0.003
4092	2018.11.28 18:00	2018.11.28 18:05	2018.11.28 18:10	0.007	0.062	0.033
4093	2018.11.28 19:00	2018.11.28 19:05	2018.11.28 19:10	0.276	0.069	0.015
4094	2018.11.28 20:05	2018.11.28 20:10	2018.11.28 20:15	0.100	0.093	0.054
4095	2018.11.28 20:35	2018.11.28 20:40	2018.11.28 20:45	0.009	0.002	0.035
4096	2018.11.28 20:40	2018.11.28 20:45	2018.11.28 20:50	0.002	0.035	0.041
4097	2018.11.28 21:35	2018.11.28 21:40	2018.11.28 21:45	0.001	0.044	0.023
4098	2018.11.28 23:40	2018.11.28 23:45	2018.11.28 23:50	0.013	0.015	0.002
4099	2018.11.28 23:45	2018.11.28 23:50	2018.11.28 23:55	0.015	0.002	0.015
4100	2018.11.29 03:10	2018.11.29 03:15	2018.11.29 03:20	0.009	0.018	0.005
4101	2018.11.29 06:35	2018.11.29 06:40	2018.11.29 06:45	0.025	0.016	0.004
4102	2018.11.29 06:40	2018.11.29 06:45	2018.11.29 06:50	0.016	0.004	0.001
4103	2018.11.29 09:05	2018.11.29 09:10	2018.11.29 09:15	0.006	0.021	0.004
4104	2018.11.29 10:00	2018.11.29 10:05	2018.11.29 10:10	0.021	0.057	0.028
4105	2018.11.29 12:25	2018.11.29 12:30	2018.11.29 12:35	0.011	0.021	0.020
4106	2018.11.29 13:00	2018.11.29 13:05	2018.11.29 13:10	0.039	0.020	0.036
4107	2018.11.29 13:35	2018.11.29 13:40	2018.11.29 13:45	0.015	0.061	0.043
4108	2018.11.29 13:40	2018.11.29 13:45	2018.11.29 13:50	0.061	0.043	0.054
4109	2018.11.29 15:10	2018.11.29 15:15	2018.11.29 15:20	0.002	0.006	0.024
4110	2018.11.29 15:15	2018.11.29 15:20	2018.11.29 15:25	0.006	0.024	0.005
4111	2018.11.29 15:20	2018.11.29 15:25	2018.11.29 15:30	0.024	0.005	0.004
4112	2018.11.29 15:25	2018.11.29 15:30	2018.11.29 15:35	0.005	0.004	0.024
4113	2018.11.29 16:05	2018.11.29 16:10	2018.11.29 16:15	0.008	0.013	0.013
4114	2018.11.29 16:10	2018.11.29 16:15	2018.11.29 16:20	0.013	0.013	0.022
4115	2018.11.29 16:30	2018.11.29 16:35	2018.11.29 16:40	0.016	0.022	0.023
4116	2018.11.29 16:35	2018.11.29 16:40	2018.11.29 16:45	0.022	0.023	0.006
4117	2018.11.29 16:40	2018.11.29 16:45	2018.11.29 16:50	0.023	0.006	0.048
4118	2018.11.29 17:40	2018.11.29 17:45	2018.11.29 17:50	0.011	0.042	0.023
4119	2018.11.29 17:45	2018.11.29 17:50	2018.11.29 17:55	0.042	0.023	0.044
4120	2018.11.29 17:50	2018.11.29 17:55	2018.11.29 18:00	0.023	0.044	0.010
4121	2018.11.29 17:55	2018.11.29 18:00	2018.11.29 18:05	0.044	0.010	0.022
4122	2018.11.29 18:00	2018.11.29 18:05	2018.11.29 18:10	0.010	0.022	0.005
4123	2018.11.29 20:15	2018.11.29 20:20	2018.11.29 20:25	0.041	0.017	0.001
4124	2018.11.29 20:20	2018.11.29 20:25	2018.11.29 20:30	0.017	0.001	0.014
4125	2018.11.29 21:05	2018.11.29 21:10	2018.11.29 21:15	0.042	0.014	0.007
4126	2018.11.29 22:20	2018.11.29 22:25	2018.11.29 22:30	0.007	0.015	0.009
4127	2018.11.29 22:25	2018.11.29 22:30	2018.11.29 22:35	0.015	0.009	0.013
4128	2018.11.29 22:30	2018.11.29 22:35	2018.11.29 22:40	0.009	0.013	0.011
4129	2018.11.29 23:00	2018.11.29 23:05	2018.11.29 23:10	0.043	0.021	0.004
4130	2018.11.30 03:25	2018.11.30 03:30	2018.11.30 03:35	0.027	0.005	0.020
4131	2018.11.30 03:30	2018.11.30 03:35	2018.11.30 03:40	0.005	0.020	0.002
4132	2018.11.30 03:35	2018.11.30 03:40	2018.11.30 03:45	0.020	0.002	0.006
4133	2018.11.30 03:40	2018.11.30 03:45	2018.11.30 03:50	0.002	0.006	0.026
4134	2018.11.30 03:45	2018.11.30 03:50	2018.11.30 03:55	0.006	0.026	0.016
4135	2018.11.30 04:05	2018.11.30 04:10	2018.11.30 04:15	0.009	0.012	0.030
4136	2018.11.30 04:10	2018.11.30 04:15	2018.11.30 04:20	0.012	0.030	0.003
4137	2018.11.30 04:15	2018.11.30 04:20	2018.11.30 04:25	0.030	0.003	0.003
4138	2018.11.30 07:40	2018.11.30 07:45	2018.11.30 07:50	0.017	0.023	0.013
4139	2018.11.30 07:45	2018.11.30 07:50	2018.11.30 07:55	0.023	0.013	0.001
4140	2018.11.30 08:10	2018.11.30 08:15	2018.11.30 08:20	0.016	0.017	0.026
4141	2018.11.30 11:35	2018.11.30 11:40	2018.11.30 11:45	0.001	0.019	0.024
4142	2018.11.30 12:15	2018.11.30 12:20	2018.11.30 12:25	0.029	0.019	0.028
4143	2018.11.30 12:20	2018.11.30 12:25	2018.11.30 12:30	0.019	0.028	0.003
4144	2018.11.30 14:30	2018.11.30 14:35	2018.11.30 14:40	0.004	0.010	0.014
4145	2018.11.30 14:35	2018.11.30 14:40	2018.11.30 14:45	0.010	0.014	0.008
4146	2018.11.30 16:00	2018.11.30 16:05	2018.11.30 16:10	0.000	0.033	0.015
4147	2018.11.30 18:15	2018.11.30 18:20	2018.11.30 18:25	0.013	0.012	0.001
4148	2018.11.30 18:20	2018.11.30 18:25	2018.11.30 18:30	0.012	0.001	0.017
4149	2018.11.30 19:45	2018.11.30 19:50	2018.11.30 19:55	0.016	0.006	0.033
4150	2018.11.30 19:50	2018.11.30 19:55	2018.11.30 20:00	0.006	0.033	0.002
4151	2018.12.03 01:05	2018.12.03 01:10	2018.12.03 01:15	0.064	0.030	0.016
4152	2018.12.03 02:05	2018.12.03 02:10	2018.12.03 02:15	0.002	0.003	0.015
4153	2018.12.03 03:00	2018.12.03 03:05	2018.12.03 03:10	0.090	0.001	0.018
4154	2018.12.03 04:20	2018.12.03 04:25	2018.12.03 04:30	0.020	0.028	0.003
4155	2018.12.03 04:25	2018.12.03 04:30	2018.12.03 04:35	0.028	0.003	0.014
4156	2018.12.03 04:30	2018.12.03 04:35	2018.12.03 04:40	0.003	0.014	0.025
4157	2018.12.03 04:35	2018.12.03 04:40	2018.12.03 04:45	0.014	0.025	0.019
4158	2018.12.03 04:40	2018.12.03 04:45	2018.12.03 04:50	0.025	0.019	0.005
4159	2018.12.03 04:45	2018.12.03 04:50	2018.12.03 04:55	0.019	0.005	0.005
4160	2018.12.03 06:15	2018.12.03 06:20	2018.12.03 06:25	0.001	0.027	0.015
4161	2018.12.03 06:55	2018.12.03 07:00	2018.12.03 07:05	0.010	0.013	0.001
4162	2018.12.03 07:50	2018.12.03 07:55	2018.12.03 08:00	0.139	0.023	0.018
4163	2018.12.03 08:50	2018.12.03 08:55	2018.12.03 09:00	0.006	0.034	0.010
4164	2018.12.03 08:55	2018.12.03 09:00	2018.12.03 09:05	0.034	0.010	0.065
4165	2018.12.03 09:00	2018.12.03 09:05	2018.12.03 09:10	0.010	0.065	0.033
4166	2018.12.03 10:45	2018.12.03 10:50	2018.12.03 10:55	0.010	0.007	0.037
4167	2018.12.03 11:20	2018.12.03 11:25	2018.12.03 11:30	0.023	0.045	0.010
4168	2018.12.03 12:35	2018.12.03 12:40	2018.12.03 12:45	0.006	0.018	0.015
4169	2018.12.03 13:35	2018.12.03 13:40	2018.12.03 13:45	0.022	0.021	0.036
4170	2018.12.03 13:40	2018.12.03 13:45	2018.12.03 13:50	0.021	0.036	0.015
4171	2018.12.03 13:45	2018.12.03 13:50	2018.12.03 13:55	0.036	0.015	0.040
4172	2018.12.03 14:05	2018.12.03 14:10	2018.12.03 14:15	0.007	0.009	0.013
4173	2018.12.03 15:20	2018.12.03 15:25	2018.12.03 15:30	0.008	0.016	0.006
4174	2018.12.03 15:25	2018.12.03 15:30	2018.12.03 15:35	0.016	0.006	0.030
4175	2018.12.03 15:30	2018.12.03 15:35	2018.12.03 15:40	0.006	0.030	0.010
4176	2018.12.03 16:35	2018.12.03 16:40	2018.12.03 16:45	0.026	0.026	0.016
4177	2018.12.03 17:15	2018.12.03 17:20	2018.12.03 17:25	0.039	0.051	0.004
4178	2018.12.03 17:20	2018.12.03 17:25	2018.12.03 17:30	0.051	0.004	0.014
4179	2018.12.03 17:25	2018.12.03 17:30	2018.12.03 17:35	0.004	0.014	0.006
4180	2018.12.03 21:10	2018.12.03 21:15	2018.12.03 21:20	0.016	0.002	0.002
4181	2018.12.03 21:15	2018.12.03 21:20	2018.12.03 21:25	0.002	0.002	0.008
4182	2018.12.03 21:20	2018.12.03 21:25	2018.12.03 21:30	0.002	0.008	0.013
4183	2018.12.03 23:45	2018.12.03 23:50	2018.12.03 23:55	0.019	0.005	0.042
4184	2018.12.04 02:20	2018.12.04 02:25	2018.12.04 02:30	0.010	0.012	0.019
4185	2018.12.04 02:25	2018.12.04 02:30	2018.12.04 02:35	0.012	0.019	0.021
4186	2018.12.04 04:20	2018.12.04 04:25	2018.12.04 04:30	0.002	0.034	0.015
4187	2018.12.04 04:25	2018.12.04 04:30	2018.12.04 04:35	0.034	0.015	0.001
4188	2018.12.04 05:15	2018.12.04 05:20	2018.12.04 05:25	0.018	0.006	0.005
4189	2018.12.04 05:40	2018.12.04 05:45	2018.12.04 05:50	0.023	0.004	0.010
4190	2018.12.04 07:35	2018.12.04 07:40	2018.12.04 07:45	0.001	0.013	0.021
4191	2018.12.04 07:40	2018.12.04 07:45	2018.12.04 07:50	0.013	0.021	0.015
4192	2018.12.04 07:45	2018.12.04 07:50	2018.12.04 07:55	0.021	0.015	0.004
4193	2018.12.04 08:05	2018.12.04 08:10	2018.12.04 08:15	0.021	0.037	0.002
4194	2018.12.04 08:40	2018.12.04 08:45	2018.12.04 08:50	0.028	0.002	0.009
4195	2018.12.04 10:05	2018.12.04 10:10	2018.12.04 10:15	0.047	0.034	0.033
4196	2018.12.04 11:10	2018.12.04 11:15	2018.12.04 11:20	0.023	0.029	0.022
4197	2018.12.04 11:30	2018.12.04 11:35	2018.12.04 11:40	0.077	0.075	0.012
4198	2018.12.04 11:35	2018.12.04 11:40	2018.12.04 11:45	0.075	0.012	0.055
4199	2018.12.04 11:40	2018.12.04 11:45	2018.12.04 11:50	0.012	0.055	0.006
4200	2018.12.04 12:45	2018.12.04 12:50	2018.12.04 12:55	0.029	0.001	0.003
4201	2018.12.04 12:50	2018.12.04 12:55	2018.12.04 13:00	0.001	0.003	0.065
4202	2018.12.04 12:55	2018.12.04 13:00	2018.12.04 13:05	0.003	0.065	0.021
4203	2018.12.04 14:30	2018.12.04 14:35	2018.12.04 14:40	0.006	0.014	0.012
4204	2018.12.04 14:35	2018.12.04 14:40	2018.12.04 14:45	0.014	0.012	0.048
4205	2018.12.04 14:40	2018.12.04 14:45	2018.12.04 14:50	0.012	0.048	0.033
4206	2018.12.04 14:45	2018.12.04 14:50	2018.12.04 14:55	0.048	0.033	0.007
4207	2018.12.04 14:50	2018.12.04 14:55	2018.12.04 15:00	0.033	0.007	0.008
4208	2018.12.04 16:20	2018.12.04 16:25	2018.12.04 16:30	0.024	0.018	0.022
4209	2018.12.04 16:25	2018.12.04 16:30	2018.12.04 16:35	0.018	0.022	0.018
4210	2018.12.04 19:30	2018.12.04 19:35	2018.12.04 19:40	0.001	0.078	0.023
4211	2018.12.04 19:35	2018.12.04 19:40	2018.12.04 19:45	0.078	0.023	0.034
4212	2018.12.04 20:40	2018.12.04 20:45	2018.12.04 20:50	0.039	0.071	0.015
4213	2018.12.04 20:45	2018.12.04 20:50	2018.12.04 20:55	0.071	0.015	0.067
4214	2018.12.04 21:30	2018.12.04 21:35	2018.12.04 21:40	0.025	0.014	0.064
4215	2018.12.04 21:35	2018.12.04 21:40	2018.12.04 21:45	0.014	0.064	0.059
4216	2018.12.04 21:40	2018.12.04 21:45	2018.12.04 21:50	0.064	0.059	0.007
4217	2018.12.05 00:10	2018.12.05 00:15	2018.12.05 00:20	0.002	0.012	0.003
4218	2018.12.05 02:00	2018.12.05 02:05	2018.12.05 02:10	0.053	0.090	0.010
4219	2018.12.05 02:05	2018.12.05 02:10	2018.12.05 02:15	0.090	0.010	0.047
4220	2018.12.05 02:10	2018.12.05 02:15	2018.12.05 02:20	0.010	0.047	0.022
4221	2018.12.05 03:15	2018.12.05 03:20	2018.12.05 03:25	0.009	0.025	0.023
4222	2018.12.05 03:20	2018.12.05 03:25	2018.12.05 03:30	0.025	0.023	0.022
4223	2018.12.05 06:20	2018.12.05 06:25	2018.12.05 06:30	0.011	0.020	0.017
4224	2018.12.05 06:25	2018.12.05 06:30	2018.12.05 06:35	0.020	0.017	0.015
4225	2018.12.05 06:45	2018.12.05 06:50	2018.12.05 06:55	0.008	0.011	0.010
4226	2018.12.05 08:15	2018.12.05 08:20	2018.12.05 08:25	0.009	0.039	0.024
4227	2018.12.05 09:10	2018.12.05 09:15	2018.12.05 09:20	0.015	0.035	0.077
4228	2018.12.05 09:45	2018.12.05 09:50	2018.12.05 09:55	0.009	0.006	0.028
4229	2018.12.05 10:25	2018.12.05 10:30	2018.12.05 10:35	0.019	0.031	0.032
4230	2018.12.05 12:50	2018.12.05 12:55	2018.12.05 13:00	0.000	0.071	0.043
4231	2018.12.05 13:50	2018.12.05 13:55	2018.12.05 14:00	0.044	0.030	0.000
4232	2018.12.05 15:05	2018.12.05 15:10	2018.12.05 15:15	0.024	0.006	0.000
4233	2018.12.05 15:10	2018.12.05 15:15	2018.12.05 15:20	0.006	0.000	0.027
4234	2018.12.05 15:15	2018.12.05 15:20	2018.12.05 15:25	0.000	0.027	0.008
