[20190311_090203 / views.py:11753]
fname_Src_CSV	44_5.1_10_rawdata.(AUDJPY).(Period-H1).(NumOfUnits-8000).(Bars-ALL-20190311_090135).20190311_090020.csv
slice by	day
this file	no-44.[ups-downs-in_BB].[v-1.0].(AUDJPY-H1).(20190311_090201).csv
pair	AUDJPY
timeframe	H1
start	2017.11.21 10:00
end	2019.03.11 03:00

[ups/downs]==============================
s.n.	start	end	total	UU	UD	DU	DD	%UU	%UD	%DU	%DD


[20190311_090203 / views.py:11768]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
98	2019.02.18 19:00	2019.02.18 20:00	78.825	78.854	78.831	78.926	79.021	79.117	79.212
99	2019.02.18 20:00	2019.02.18 21:00	78.854	78.858	78.830	78.925	79.021	79.117	79.212
100	2019.02.18 21:00	2019.02.18 22:00	78.858	78.872	78.810	78.912	79.014	79.116	79.218
101	2019.02.15 05:00	2019.02.15 06:00	78.214	78.232	78.109	78.333	78.556	78.780	79.004
102	2019.02.15 06:00	2019.02.15 07:00	78.232	78.235	78.082	78.303	78.524	78.745	78.966
103	2019.02.15 07:00	2019.02.15 08:00	78.235	78.289	78.058	78.276	78.494	78.712	78.929
104	2019.02.15 10:00	2019.02.15 11:00	78.213	78.384	78.078	78.235	78.393	78.551	78.708
105	2019.02.15 11:00	2019.02.15 12:00	78.384	78.455	78.090	78.234	78.379	78.524	78.669
106	2019.02.15 12:00	2019.02.15 13:00	78.455	78.488	78.091	78.234	78.376	78.519	78.662
107	2019.02.15 13:00	2019.02.15 14:00	78.488	78.595	78.094	78.234	78.373	78.513	78.653
108	2019.02.15 14:00	2019.02.15 15:00	78.595	78.638	78.087	78.233	78.379	78.525	78.671
109	2019.02.15 17:00	2019.02.15 18:00	78.689	78.735	78.065	78.228	78.392	78.555	78.718
110	2019.02.15 18:00	2019.02.15 19:00	78.735	78.771	78.047	78.226	78.405	78.585	78.764
111	2019.02.15 19:00	2019.02.15 20:00	78.771	78.905	78.028	78.224	78.420	78.615	78.811
112	2019.02.14 02:00	2019.02.14 03:00	78.703	78.838	78.641	78.705	78.768	78.831	78.894
113	2019.02.14 07:00	2019.02.14 08:00	79.072	79.099	78.560	78.680	78.801	78.921	79.042
114	2019.02.14 08:00	2019.02.14 09:00	79.099	79.180	78.547	78.683	78.819	78.955	79.091
115	2019.02.14 19:00	2019.02.14 20:00	78.557	78.599	78.407	78.610	78.814	79.017	79.221
116	2019.02.13 03:00	2019.02.13 04:00	78.636	78.763	78.193	78.281	78.370	78.458	78.547
117	2019.02.13 04:00	2019.02.13 05:00	78.763	78.898	78.154	78.274	78.394	78.515	78.635
118	2019.02.13 15:00	2019.02.13 16:00	78.752	78.832	78.284	78.472	78.660	78.848	79.036
119	2019.02.13 16:00	2019.02.13 17:00	78.832	78.860	78.310	78.495	78.679	78.864	79.048
120	2019.02.12 01:00	2019.02.12 02:00	77.961	78.059	77.908	77.958	78.008	78.058	78.107
