[20190324_113404 / views.py:12736]
fname_Src_CSV	44_5.1_10_rawdata.(USDJPY).(Period-M15).(NumOfUnits-10000).(Bars-ALL-20190324_113108).20190324_112524.csv
slice by	through
this file	(20190324_113358).(USDJPY-M15).[sec-1.A-6.3-seq].(20190324_113404).csv
pair	USDJPY
timeframe	M15
start	2018.06.07 17:45
end	2019.03.22 23:45
bars	10000

[20190324_113404 / views.py:12804]
[lo_UUU]==============================
s.n.	e0.date	e1.date	e2.date	e0.diff	e1.diff	e2.diff
287	2018.11.28 01:30	2018.11.28 01:45	2018.11.28 02:00	0.014	0.051	0.035
288	2018.11.28 03:00	2018.11.28 03:15	2018.11.28 03:30	0.012	0.004	0.005
289	2018.11.28 04:00	2018.11.28 04:15	2018.11.28 04:30	0.012	0.018	0.010
290	2018.11.28 05:30	2018.11.28 05:45	2018.11.28 06:00	0.008	0.022	0.011
291	2018.11.28 05:45	2018.11.28 06:00	2018.11.28 06:15	0.022	0.011	0.009
292	2018.11.28 07:00	2018.11.28 07:15	2018.11.28 07:30	0.001	0.051	0.009
293	2018.11.28 07:15	2018.11.28 07:30	2018.11.28 07:45	0.051	0.009	0.000
294	2018.11.28 08:45	2018.11.28 09:00	2018.11.28 09:15	0.003	0.032	0.006
295	2018.11.28 13:30	2018.11.28 13:45	2018.11.28 14:00	0.005	0.027	0.005
296	2018.11.28 13:45	2018.11.28 14:00	2018.11.28 14:15	0.027	0.005	0.042
297	2018.11.28 14:00	2018.11.28 14:15	2018.11.28 14:30	0.005	0.042	0.014
298	2018.11.28 16:00	2018.11.28 16:15	2018.11.28 16:30	0.047	0.014	0.016
299	2018.11.28 16:15	2018.11.28 16:30	2018.11.28 16:45	0.014	0.016	0.017
300	2018.11.28 17:15	2018.11.28 17:30	2018.11.28 17:45	0.004	0.034	0.069
301	2018.11.28 17:30	2018.11.28 17:45	2018.11.28 18:00	0.034	0.069	0.004
302	2018.11.28 22:00	2018.11.28 22:15	2018.11.28 22:30	0.032	0.031	0.020
303	2018.11.28 22:15	2018.11.28 22:30	2018.11.28 22:45	0.031	0.020	0.022
304	2018.11.29 01:45	2018.11.29 02:00	2018.11.29 02:15	0.016	0.008	0.033
305	2018.11.29 12:15	2018.11.29 12:30	2018.11.29 12:45	0.042	0.031	0.021
306	2018.11.29 12:30	2018.11.29 12:45	2018.11.29 13:00	0.031	0.021	0.037
307	2018.11.29 12:45	2018.11.29 13:00	2018.11.29 13:15	0.021	0.037	0.005
308	2018.11.29 22:45	2018.11.29 23:00	2018.11.29 23:15	0.001	0.058	0.000
309	2018.11.30 00:15	2018.11.30 00:30	2018.11.30 00:45	0.009	0.030	0.026
310	2018.11.30 05:30	2018.11.30 05:45	2018.11.30 06:00	0.039	0.003	0.004
311	2018.11.30 08:15	2018.11.30 08:30	2018.11.30 08:45	0.000	0.008	0.002
312	2018.11.30 08:30	2018.11.30 08:45	2018.11.30 09:00	0.008	0.002	0.015
313	2018.11.30 08:45	2018.11.30 09:00	2018.11.30 09:15	0.002	0.015	0.008
314	2018.11.30 09:00	2018.11.30 09:15	2018.11.30 09:30	0.015	0.008	0.015
315	2018.11.30 09:15	2018.11.30 09:30	2018.11.30 09:45	0.008	0.015	0.030
316	2018.11.30 11:15	2018.11.30 11:30	2018.11.30 11:45	0.037	0.026	0.017
317	2018.11.30 11:30	2018.11.30 11:45	2018.11.30 12:00	0.026	0.017	0.048
318	2018.11.30 13:45	2018.11.30 14:00	2018.11.30 14:15	0.013	0.026	0.002
319	2018.11.30 14:45	2018.11.30 15:00	2018.11.30 15:15	0.019	0.015	0.004
320	2018.11.30 16:15	2018.11.30 16:30	2018.11.30 16:45	0.046	0.044	0.020
321	2018.11.30 18:15	2018.11.30 18:30	2018.11.30 18:45	0.000	0.006	0.008
322	2018.11.30 19:15	2018.11.30 19:30	2018.11.30 19:45	0.026	0.024	0.058
323	2018.11.30 19:30	2018.11.30 19:45	2018.11.30 20:00	0.024	0.058	0.046
324	2018.12.03 00:30	2018.12.03 00:45	2018.12.03 01:00	0.031	0.044	0.080
325	2018.12.03 03:00	2018.12.03 03:15	2018.12.03 03:30	0.046	0.038	0.012
326	2018.12.03 03:15	2018.12.03 03:30	2018.12.03 03:45	0.038	0.012	0.011
327	2018.12.03 06:15	2018.12.03 06:30	2018.12.03 06:45	0.038	0.006	0.003
328	2018.12.03 12:00	2018.12.03 12:15	2018.12.03 12:30	0.041	0.001	0.016
329	2018.12.03 12:15	2018.12.03 12:30	2018.12.03 12:45	0.001	0.016	0.051
330	2018.12.03 19:00	2018.12.03 19:15	2018.12.03 19:30	0.015	0.003	0.041
331	2018.12.03 19:15	2018.12.03 19:30	2018.12.03 19:45	0.003	0.041	0.014
332	2018.12.03 19:30	2018.12.03 19:45	2018.12.03 20:00	0.041	0.014	0.020
333	2018.12.04 01:30	2018.12.04 01:45	2018.12.04 02:00	0.011	0.023	0.005
334	2018.12.04 03:45	2018.12.04 04:00	2018.12.04 04:15	0.007	0.005	0.021
335	2018.12.04 11:45	2018.12.04 12:00	2018.12.04 12:15	0.002	0.026	0.018
336	2018.12.04 17:00	2018.12.04 17:15	2018.12.04 17:30	0.052	0.088	0.017
337	2018.12.04 17:15	2018.12.04 17:30	2018.12.04 17:45	0.088	0.017	0.039
338	2018.12.05 02:00	2018.12.05 02:15	2018.12.05 02:30	0.116	0.054	0.023
339	2018.12.05 03:00	2018.12.05 03:15	2018.12.05 03:30	0.047	0.074	0.040
340	2018.12.05 03:15	2018.12.05 03:30	2018.12.05 03:45	0.074	0.040	0.016
341	2018.12.05 12:00	2018.12.05 12:15	2018.12.05 12:30	0.027	0.007	0.003
342	2018.12.05 12:15	2018.12.05 12:30	2018.12.05 12:45	0.007	0.003	0.007
343	2018.12.05 14:45	2018.12.05 15:00	2018.12.05 15:15	0.049	0.013	0.005
344	2018.12.05 15:00	2018.12.05 15:15	2018.12.05 15:30	0.013	0.005	0.025
345	2018.12.05 15:15	2018.12.05 15:30	2018.12.05 15:45	0.005	0.025	0.032
346	2018.12.05 16:30	2018.12.05 16:45	2018.12.05 17:00	0.068	0.025	0.012
347	2018.12.05 16:45	2018.12.05 17:00	2018.12.05 17:15	0.025	0.012	0.032
348	2018.12.05 21:30	2018.12.05 21:45	2018.12.05 22:00	0.013	0.008	0.013
349	2018.12.05 21:45	2018.12.05 22:00	2018.12.05 22:15	0.008	0.013	0.015
350	2018.12.05 22:00	2018.12.05 22:15	2018.12.05 22:30	0.013	0.015	0.012
351	2018.12.06 04:15	2018.12.06 04:30	2018.12.06 04:45	0.020	0.018	0.004
352	2018.12.06 07:30	2018.12.06 07:45	2018.12.06 08:00	0.045	0.028	0.004
353	2018.12.06 07:45	2018.12.06 08:00	2018.12.06 08:15	0.028	0.004	0.041
354	2018.12.06 08:00	2018.12.06 08:15	2018.12.06 08:30	0.004	0.041	0.019
355	2018.12.06 08:15	2018.12.06 08:30	2018.12.06 08:45	0.041	0.019	0.043
356	2018.12.06 08:30	2018.12.06 08:45	2018.12.06 09:00	0.019	0.043	0.201
357	2018.12.06 08:45	2018.12.06 09:00	2018.12.06 09:15	0.043	0.201	0.052
358	2018.12.06 12:00	2018.12.06 12:15	2018.12.06 12:30	0.087	0.026	0.052
359	2018.12.06 12:15	2018.12.06 12:30	2018.12.06 12:45	0.026	0.052	0.017
360	2018.12.06 12:30	2018.12.06 12:45	2018.12.06 13:00	0.052	0.017	0.009
361	2018.12.06 13:45	2018.12.06 14:00	2018.12.06 14:15	0.046	0.005	0.016
362	2018.12.06 18:15	2018.12.06 18:30	2018.12.06 18:45	0.049	0.089	0.035
363	2018.12.07 04:00	2018.12.07 04:15	2018.12.07 04:30	0.023	0.016	0.030
364	2018.12.07 04:15	2018.12.07 04:30	2018.12.07 04:45	0.016	0.030	0.002
365	2018.12.07 04:30	2018.12.07 04:45	2018.12.07 05:00	0.030	0.002	0.019
366	2018.12.07 05:30	2018.12.07 05:45	2018.12.07 06:00	0.012	0.048	0.018
367	2018.12.07 05:45	2018.12.07 06:00	2018.12.07 06:15	0.048	0.018	0.037
368	2018.12.07 07:00	2018.12.07 07:15	2018.12.07 07:30	0.027	0.039	0.012
369	2018.12.07 09:45	2018.12.07 10:00	2018.12.07 10:15	0.010	0.011	0.024
370	2018.12.07 10:00	2018.12.07 10:15	2018.12.07 10:30	0.011	0.024	0.040
371	2018.12.07 13:30	2018.12.07 13:45	2018.12.07 14:00	0.000	0.004	0.029
372	2018.12.07 13:45	2018.12.07 14:00	2018.12.07 14:15	0.004	0.029	0.012
373	2018.12.07 14:00	2018.12.07 14:15	2018.12.07 14:30	0.029	0.012	0.016
374	2018.12.07 14:15	2018.12.07 14:30	2018.12.07 14:45	0.012	0.016	0.005
375	2018.12.07 14:30	2018.12.07 14:45	2018.12.07 15:00	0.016	0.005	0.037
376	2018.12.07 16:00	2018.12.07 16:15	2018.12.07 16:30	0.024	0.001	0.017
377	2018.12.07 16:15	2018.12.07 16:30	2018.12.07 16:45	0.001	0.017	0.016
378	2018.12.07 19:00	2018.12.07 19:15	2018.12.07 19:30	0.078	0.037	0.003
379	2018.12.07 19:15	2018.12.07 19:30	2018.12.07 19:45	0.037	0.003	0.010
380	2018.12.07 19:30	2018.12.07 19:45	2018.12.07 20:00	0.003	0.010	0.004
381	2018.12.10 05:45	2018.12.10 06:00	2018.12.10 06:15	0.021	0.027	0.039
382	2018.12.10 06:00	2018.12.10 06:15	2018.12.10 06:30	0.027	0.039	0.000
383	2018.12.10 06:15	2018.12.10 06:30	2018.12.10 06:45	0.039	0.000	0.020
384	2018.12.10 06:30	2018.12.10 06:45	2018.12.10 07:00	0.000	0.020	0.022
385	2018.12.10 09:00	2018.12.10 09:15	2018.12.10 09:30	0.044	0.059	0.041
386	2018.12.10 09:15	2018.12.10 09:30	2018.12.10 09:45	0.059	0.041	0.017
387	2018.12.10 09:30	2018.12.10 09:45	2018.12.10 10:00	0.041	0.017	0.026
388	2018.12.10 15:00	2018.12.10 15:15	2018.12.10 15:30	0.037	0.133	0.013
389	2018.12.10 16:00	2018.12.10 16:15	2018.12.10 16:30	0.026	0.094	0.055
390	2018.12.10 18:15	2018.12.10 18:30	2018.12.10 18:45	0.018	0.027	0.009
391	2018.12.10 18:30	2018.12.10 18:45	2018.12.10 19:00	0.027	0.009	0.035
392	2018.12.10 19:30	2018.12.10 19:45	2018.12.10 20:00	0.100	0.104	0.019
393	2018.12.10 20:30	2018.12.10 20:45	2018.12.10 21:00	0.040	0.013	0.018
394	2018.12.10 20:45	2018.12.10 21:00	2018.12.10 21:15	0.013	0.018	0.004
395	2018.12.10 21:00	2018.12.10 21:15	2018.12.10 21:30	0.018	0.004	0.030
396	2018.12.10 22:15	2018.12.10 22:30	2018.12.10 22:45	0.014	0.046	0.027
397	2018.12.11 06:45	2018.12.11 07:00	2018.12.11 07:15	0.020	0.015	0.039
398	2018.12.11 07:00	2018.12.11 07:15	2018.12.11 07:30	0.015	0.039	0.010
399	2018.12.11 08:00	2018.12.11 08:15	2018.12.11 08:30	0.035	0.013	0.011
400	2018.12.11 12:00	2018.12.11 12:15	2018.12.11 12:30	0.027	0.044	0.059
401	2018.12.11 15:15	2018.12.11 15:30	2018.12.11 15:45	0.002	0.073	0.010
402	2018.12.11 15:30	2018.12.11 15:45	2018.12.11 16:00	0.073	0.010	0.002
403	2018.12.11 15:45	2018.12.11 16:00	2018.12.11 16:15	0.010	0.002	0.102
404	2018.12.11 17:45	2018.12.11 18:00	2018.12.11 18:15	0.052	0.001	0.088
405	2018.12.12 00:00	2018.12.12 00:15	2018.12.12 00:30	0.014	0.005	0.001
406	2018.12.12 00:15	2018.12.12 00:30	2018.12.12 00:45	0.005	0.001	0.011
407	2018.12.12 02:00	2018.12.12 02:15	2018.12.12 02:30	0.009	0.012	0.076
408	2018.12.12 02:15	2018.12.12 02:30	2018.12.12 02:45	0.012	0.076	0.012
409	2018.12.12 05:15	2018.12.12 05:30	2018.12.12 05:45	0.017	0.013	0.000
410	2018.12.12 05:30	2018.12.12 05:45	2018.12.12 06:00	0.013	0.000	0.002
411	2018.12.12 05:45	2018.12.12 06:00	2018.12.12 06:15	0.000	0.002	0.007
412	2018.12.12 15:45	2018.12.12 16:00	2018.12.12 16:15	0.001	0.039	0.010
413	2018.12.12 18:00	2018.12.12 18:15	2018.12.12 18:30	0.002	0.014	0.007
414	2018.12.12 18:15	2018.12.12 18:30	2018.12.12 18:45	0.014	0.007	0.033
415	2018.12.12 20:00	2018.12.12 20:15	2018.12.12 20:30	0.045	0.030	0.003
416	2018.12.13 01:15	2018.12.13 01:30	2018.12.13 01:45	0.025	0.005	0.038
417	2018.12.13 01:30	2018.12.13 01:45	2018.12.13 02:00	0.005	0.038	0.045
418	2018.12.13 02:30	2018.12.13 02:45	2018.12.13 03:00	0.001	0.033	0.018
419	2018.12.13 02:45	2018.12.13 03:00	2018.12.13 03:15	0.033	0.018	0.026
420	2018.12.13 03:45	2018.12.13 04:00	2018.12.13 04:15	0.031	0.026	0.034
421	2018.12.13 06:15	2018.12.13 06:30	2018.12.13 06:45	0.002	0.009	0.039
422	2018.12.13 10:45	2018.12.13 11:00	2018.12.13 11:15	0.008	0.008	0.037
423	2018.12.13 15:30	2018.12.13 15:45	2018.12.13 16:00	0.069	0.001	0.014
424	2018.12.13 15:45	2018.12.13 16:00	2018.12.13 16:15	0.001	0.014	0.010
425	2018.12.13 16:00	2018.12.13 16:15	2018.12.13 16:30	0.014	0.010	0.001
426	2018.12.13 17:45	2018.12.13 18:00	2018.12.13 18:15	0.042	0.008	0.026
427	2018.12.13 18:00	2018.12.13 18:15	2018.12.13 18:30	0.008	0.026	0.034
428	2018.12.14 06:45	2018.12.14 07:00	2018.12.14 07:15	0.005	0.009	0.028
429	2018.12.14 08:00	2018.12.14 08:15	2018.12.14 08:30	0.023	0.040	0.037
430	2018.12.14 11:30	2018.12.14 11:45	2018.12.14 12:00	0.029	0.009	0.034
431	2018.12.14 12:30	2018.12.14 12:45	2018.12.14 13:00	0.000	0.013	0.004
432	2018.12.14 12:45	2018.12.14 13:00	2018.12.14 13:15	0.013	0.004	0.031
433	2018.12.14 13:00	2018.12.14 13:15	2018.12.14 13:30	0.004	0.031	0.020
434	2018.12.14 13:15	2018.12.14 13:30	2018.12.14 13:45	0.031	0.020	0.006
435	2018.12.14 15:15	2018.12.14 15:30	2018.12.14 15:45	0.015	0.070	0.011
436	2018.12.14 18:00	2018.12.14 18:15	2018.12.14 18:30	0.003	0.001	0.007
437	2018.12.14 21:45	2018.12.14 22:00	2018.12.14 22:15	0.049	0.064	0.001
438	2018.12.14 23:45	2018.12.17 00:00	2018.12.17 00:15	0.035	0.007	0.016
439	2018.12.17 02:45	2018.12.17 03:00	2018.12.17 03:15	0.009	0.009	0.006
440	2018.12.17 03:00	2018.12.17 03:15	2018.12.17 03:30	0.009	0.006	0.045
441	2018.12.17 04:00	2018.12.17 04:15	2018.12.17 04:30	0.023	0.002	0.001
442	2018.12.17 04:15	2018.12.17 04:30	2018.12.17 04:45	0.002	0.001	0.006
443	2018.12.17 17:30	2018.12.17 17:45	2018.12.17 18:00	0.041	0.006	0.008
444	2018.12.17 21:00	2018.12.17 21:15	2018.12.17 21:30	0.000	0.011	0.036
445	2018.12.18 07:15	2018.12.18 07:30	2018.12.18 07:45	0.014	0.025	0.015
446	2018.12.18 08:15	2018.12.18 08:30	2018.12.18 08:45	0.040	0.016	0.011
447	2018.12.18 13:45	2018.12.18 14:00	2018.12.18 14:15	0.038	0.030	0.016
448	2018.12.18 14:00	2018.12.18 14:15	2018.12.18 14:30	0.030	0.016	0.032
449	2018.12.18 14:15	2018.12.18 14:30	2018.12.18 14:45	0.016	0.032	0.026
450	2018.12.18 15:30	2018.12.18 15:45	2018.12.18 16:00	0.055	0.006	0.062
451	2018.12.18 15:45	2018.12.18 16:00	2018.12.18 16:15	0.006	0.062	0.053
452	2018.12.18 16:00	2018.12.18 16:15	2018.12.18 16:30	0.062	0.053	0.005
453	2018.12.18 16:15	2018.12.18 16:30	2018.12.18 16:45	0.053	0.005	0.020
454	2018.12.18 18:30	2018.12.18 18:45	2018.12.18 19:00	0.025	0.041	0.006
455	2018.12.18 18:45	2018.12.18 19:00	2018.12.18 19:15	0.041	0.006	0.050
456	2018.12.19 01:15	2018.12.19 01:30	2018.12.19 01:45	0.073	0.011	0.002
457	2018.12.19 07:00	2018.12.19 07:15	2018.12.19 07:30	0.017	0.029	0.028
458	2018.12.19 08:45	2018.12.19 09:00	2018.12.19 09:15	0.028	0.018	0.014
459	2018.12.19 09:00	2018.12.19 09:15	2018.12.19 09:30	0.018	0.014	0.008
460	2018.12.20 02:00	2018.12.20 02:15	2018.12.20 02:30	0.038	0.019	0.062
461	2018.12.20 13:45	2018.12.20 14:00	2018.12.20 14:15	0.024	0.020	0.025
462	2018.12.20 14:00	2018.12.20 14:15	2018.12.20 14:30	0.020	0.025	0.024
463	2018.12.20 14:15	2018.12.20 14:30	2018.12.20 14:45	0.025	0.024	0.010
464	2018.12.20 17:00	2018.12.20 17:15	2018.12.20 17:30	0.064	0.009	0.078
465	2018.12.20 22:00	2018.12.20 22:15	2018.12.20 22:30	0.035	0.017	0.067
466	2018.12.21 04:15	2018.12.21 04:30	2018.12.21 04:45	0.047	0.030	0.021
467	2018.12.21 14:15	2018.12.21 14:30	2018.12.21 14:45	0.039	0.003	0.027
468	2018.12.21 14:30	2018.12.21 14:45	2018.12.21 15:00	0.003	0.027	0.022
469	2018.12.21 19:00	2018.12.21 19:15	2018.12.21 19:30	0.013	0.090	0.058
470	2018.12.21 19:15	2018.12.21 19:30	2018.12.21 19:45	0.090	0.058	0.033
471	2018.12.21 19:30	2018.12.21 19:45	2018.12.21 20:00	0.058	0.033	0.081
472	2018.12.24 01:00	2018.12.24 01:15	2018.12.24 01:30	0.052	0.032	0.062
473	2018.12.24 03:45	2018.12.24 04:00	2018.12.24 04:15	0.027	0.007	0.003
474	2018.12.24 04:00	2018.12.24 04:15	2018.12.24 04:30	0.007	0.003	0.004
475	2018.12.24 11:00	2018.12.24 11:15	2018.12.24 11:30	0.014	0.071	0.072
476	2018.12.24 12:15	2018.12.24 12:30	2018.12.24 12:45	0.005	0.039	0.000
477	2018.12.24 17:00	2018.12.24 17:15	2018.12.24 17:30	0.200	0.013	0.038
478	2018.12.26 01:15	2018.12.26 01:30	2018.12.26 01:45	0.010	0.184	0.054
479	2018.12.26 01:30	2018.12.26 01:45	2018.12.26 02:00	0.184	0.054	0.011
480	2018.12.26 02:30	2018.12.26 02:45	2018.12.26 03:00	0.120	0.060	0.025
481	2018.12.26 02:45	2018.12.26 03:00	2018.12.26 03:15	0.060	0.025	0.004
482	2018.12.26 04:30	2018.12.26 04:45	2018.12.26 05:00	0.019	0.091	0.028
483	2018.12.26 07:15	2018.12.26 07:30	2018.12.26 07:45	0.053	0.026	0.012
484	2018.12.26 07:30	2018.12.26 07:45	2018.12.26 08:00	0.026	0.012	0.006
485	2018.12.26 08:45	2018.12.26 09:00	2018.12.26 09:15	0.044	0.007	0.035
486	2018.12.26 09:00	2018.12.26 09:15	2018.12.26 09:30	0.007	0.035	0.008
487	2018.12.26 10:00	2018.12.26 10:15	2018.12.26 10:30	0.016	0.059	0.031
488	2018.12.26 13:45	2018.12.26 14:00	2018.12.26 14:15	0.016	0.013	0.086
489	2018.12.26 18:45	2018.12.26 19:00	2018.12.26 19:15	0.056	0.228	0.133
490	2018.12.26 19:00	2018.12.26 19:15	2018.12.26 19:30	0.228	0.133	0.057
491	2018.12.26 19:15	2018.12.26 19:30	2018.12.26 19:45	0.133	0.057	0.083
492	2018.12.26 19:30	2018.12.26 19:45	2018.12.26 20:00	0.057	0.083	0.031
493	2018.12.26 20:30	2018.12.26 20:45	2018.12.26 21:00	0.005	0.094	0.008
494	2018.12.26 21:30	2018.12.26 21:45	2018.12.26 22:00	0.148	0.262	0.040
495	2018.12.26 23:15	2018.12.26 23:30	2018.12.26 23:45	0.018	0.034	0.003
496	2018.12.26 23:30	2018.12.26 23:45	2018.12.27 00:00	0.034	0.003	0.005
497	2018.12.26 23:45	2018.12.27 00:00	2018.12.27 00:15	0.003	0.005	0.015
498	2018.12.27 00:00	2018.12.27 00:15	2018.12.27 00:30	0.005	0.015	0.000
499	2018.12.27 06:30	2018.12.27 06:45	2018.12.27 07:00	0.079	0.056	0.048
500	2018.12.27 06:45	2018.12.27 07:00	2018.12.27 07:15	0.056	0.048	0.091
501	2018.12.27 13:00	2018.12.27 13:15	2018.12.27 13:30	0.002	0.066	0.024
502	2018.12.27 13:15	2018.12.27 13:30	2018.12.27 13:45	0.066	0.024	0.044
503	2018.12.27 14:15	2018.12.27 14:30	2018.12.27 14:45	0.012	0.035	0.014
504	2018.12.27 14:30	2018.12.27 14:45	2018.12.27 15:00	0.035	0.014	0.036
505	2018.12.27 16:00	2018.12.27 16:15	2018.12.27 16:30	0.030	0.004	0.055
506	2018.12.27 21:00	2018.12.27 21:15	2018.12.27 21:30	0.044	0.029	0.052
507	2018.12.27 21:15	2018.12.27 21:30	2018.12.27 21:45	0.029	0.052	0.103
508	2018.12.27 21:30	2018.12.27 21:45	2018.12.27 22:00	0.052	0.103	0.119
509	2018.12.27 21:45	2018.12.27 22:00	2018.12.27 22:15	0.103	0.119	0.068
510	2018.12.27 22:00	2018.12.27 22:15	2018.12.27 22:30	0.119	0.068	0.159
511	2018.12.28 06:00	2018.12.28 06:15	2018.12.28 06:30	0.013	0.012	0.026
512	2018.12.28 06:15	2018.12.28 06:30	2018.12.28 06:45	0.012	0.026	0.029
513	2018.12.28 06:30	2018.12.28 06:45	2018.12.28 07:00	0.026	0.029	0.042
514	2018.12.28 06:45	2018.12.28 07:00	2018.12.28 07:15	0.029	0.042	0.025
515	2018.12.28 14:30	2018.12.28 14:45	2018.12.28 15:00	0.014	0.045	0.012
516	2018.12.28 14:45	2018.12.28 15:00	2018.12.28 15:15	0.045	0.012	0.074
517	2018.12.28 17:00	2018.12.28 17:15	2018.12.28 17:30	0.030	0.011	0.072
518	2018.12.28 19:00	2018.12.28 19:15	2018.12.28 19:30	0.018	0.006	0.048
519	2018.12.28 20:30	2018.12.28 20:45	2018.12.28 21:00	0.011	0.005	0.013
520	2018.12.28 23:15	2018.12.28 23:30	2018.12.28 23:45	0.047	0.048	0.034
521	2019.01.03 00:45	2019.01.03 01:00	2019.01.03 01:15	0.052	0.330	0.589
522	2019.01.03 01:00	2019.01.03 01:15	2019.01.03 01:30	0.330	0.589	0.043
523	2019.01.03 05:45	2019.01.03 06:00	2019.01.03 06:15	0.012	0.016	0.041
524	2019.01.03 06:00	2019.01.03 06:15	2019.01.03 06:30	0.016	0.041	0.051
525	2019.01.03 09:00	2019.01.03 09:15	2019.01.03 09:30	0.279	0.312	0.086
526	2019.01.03 09:15	2019.01.03 09:30	2019.01.03 09:45	0.312	0.086	0.022
527	2019.01.03 09:30	2019.01.03 09:45	2019.01.03 10:00	0.086	0.022	0.158
528	2019.01.03 09:45	2019.01.03 10:00	2019.01.03 10:15	0.022	0.158	0.085
529	2019.01.03 14:00	2019.01.03 14:15	2019.01.03 14:30	0.074	0.019	0.053
530	2019.01.03 15:45	2019.01.03 16:00	2019.01.03 16:15	0.045	0.032	0.098
531	2019.01.03 23:15	2019.01.03 23:30	2019.01.03 23:45	0.045	0.031	0.055
532	2019.01.03 23:30	2019.01.03 23:45	2019.01.04 00:00	0.031	0.055	0.043
533	2019.01.04 00:30	2019.01.04 00:45	2019.01.04 01:00	0.002	0.014	0.251
534	2019.01.04 04:15	2019.01.04 04:30	2019.01.04 04:45	0.191	0.028	0.065
535	2019.01.04 04:30	2019.01.04 04:45	2019.01.04 05:00	0.028	0.065	0.153
536	2019.01.04 04:45	2019.01.04 05:00	2019.01.04 05:15	0.065	0.153	0.060
537	2019.01.04 05:00	2019.01.04 05:15	2019.01.04 05:30	0.153	0.060	0.005
538	2019.01.04 05:15	2019.01.04 05:30	2019.01.04 05:45	0.060	0.005	0.000
539	2019.01.04 05:30	2019.01.04 05:45	2019.01.04 06:00	0.005	0.000	0.048
540	2019.01.04 05:45	2019.01.04 06:00	2019.01.04 06:15	0.000	0.048	0.018
541	2019.01.04 10:00	2019.01.04 10:15	2019.01.04 10:30	0.060	0.036	0.030
542	2019.01.04 10:15	2019.01.04 10:30	2019.01.04 10:45	0.036	0.030	0.058
543	2019.01.04 13:45	2019.01.04 14:00	2019.01.04 14:15	0.001	0.025	0.015
544	2019.01.04 14:45	2019.01.04 15:00	2019.01.04 15:15	0.003	0.043	0.089
545	2019.01.04 15:00	2019.01.04 15:15	2019.01.04 15:30	0.043	0.089	0.272
546	2019.01.04 16:00	2019.01.04 16:15	2019.01.04 16:30	0.076	0.089	0.087
547	2019.01.04 18:30	2019.01.04 18:45	2019.01.04 19:00	0.054	0.025	0.104
548	2019.01.04 18:45	2019.01.04 19:00	2019.01.04 19:15	0.025	0.104	0.010
549	2019.01.04 19:00	2019.01.04 19:15	2019.01.04 19:30	0.104	0.010	0.035
550	2019.01.04 19:15	2019.01.04 19:30	2019.01.04 19:45	0.010	0.035	0.011
551	2019.01.04 19:30	2019.01.04 19:45	2019.01.04 20:00	0.035	0.011	0.099
552	2019.01.04 22:30	2019.01.04 22:45	2019.01.04 23:00	0.020	0.002	0.029
553	2019.01.07 08:00	2019.01.07 08:15	2019.01.07 08:30	0.008	0.002	0.041
554	2019.01.07 12:15	2019.01.07 12:30	2019.01.07 12:45	0.010	0.117	0.033
555	2019.01.07 12:30	2019.01.07 12:45	2019.01.07 13:00	0.117	0.033	0.034
556	2019.01.07 15:15	2019.01.07 15:30	2019.01.07 15:45	0.049	0.042	0.008
557	2019.01.07 17:00	2019.01.07 17:15	2019.01.07 17:30	0.072	0.042	0.062
558	2019.01.07 18:00	2019.01.07 18:15	2019.01.07 18:30	0.001	0.058	0.030
559	2019.01.07 18:15	2019.01.07 18:30	2019.01.07 18:45	0.058	0.030	0.097
560	2019.01.07 19:30	2019.01.07 19:45	2019.01.07 20:00	0.018	0.005	0.031
561	2019.01.07 21:30	2019.01.07 21:45	2019.01.07 22:00	0.027	0.010	0.078
562	2019.01.07 21:45	2019.01.07 22:00	2019.01.07 22:15	0.010	0.078	0.074
563	2019.01.08 04:30	2019.01.08 04:45	2019.01.08 05:00	0.103	0.016	0.002
564	2019.01.08 05:30	2019.01.08 05:45	2019.01.08 06:00	0.076	0.143	0.076
565	2019.01.08 08:15	2019.01.08 08:30	2019.01.08 08:45	0.068	0.039	0.008
566	2019.01.08 14:15	2019.01.08 14:30	2019.01.08 14:45	0.034	0.007	0.090
567	2019.01.08 14:30	2019.01.08 14:45	2019.01.08 15:00	0.007	0.090	0.024
568	2019.01.08 15:30	2019.01.08 15:45	2019.01.08 16:00	0.030	0.067	0.033
569	2019.01.08 15:45	2019.01.08 16:00	2019.01.08 16:15	0.067	0.033	0.029
570	2019.01.08 19:45	2019.01.08 20:00	2019.01.08 20:15	0.062	0.034	0.013
571	2019.01.08 20:45	2019.01.08 21:00	2019.01.08 21:15	0.034	0.006	0.013
572	2019.01.08 21:00	2019.01.08 21:15	2019.01.08 21:30	0.006	0.013	0.007
573	2019.01.08 22:00	2019.01.08 22:15	2019.01.08 22:30	0.033	0.038	0.039
574	2019.01.08 22:15	2019.01.08 22:30	2019.01.08 22:45	0.038	0.039	0.002
575	2019.01.08 22:30	2019.01.08 22:45	2019.01.08 23:00	0.039	0.002	0.006
576	2019.01.08 22:45	2019.01.08 23:00	2019.01.08 23:15	0.002	0.006	0.018
577	2019.01.08 23:00	2019.01.08 23:15	2019.01.08 23:30	0.006	0.018	0.008
578	2019.01.09 00:00	2019.01.09 00:15	2019.01.09 00:30	0.004	0.014	0.056
