[20190301_103342 / views.py:10755]
fname_Src_CSV	44_5.1_10_rawdata.(USDJPY).(Period-M15).(NumOfUnits-4500).(Bars-ALL).20190214_094828.csv
slice by	day
this file	no-44.[ups-downs-in_BB].[v-1.0].20190301_103340.csv
pair	USDJPY
timeframe	M15

[ups/downs]==============================
s.n.	start	end	total	UU	UD	DU	DD	%UU	%UD	%DU	%DD


[20190301_103342 / views.py:10764]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
119	2019.02.15 14:15	2019.02.15 14:30	110.46200	110.50500	110.27130	110.32908	110.38685	110.44462	110.50240
120	2019.02.15 14:30	2019.02.15 14:45	110.50500	110.51600	110.27401	110.33505	110.39610	110.45715	110.51819
121	2019.02.15 15:15	2019.02.15 15:30	110.57000	110.61400	110.30120	110.36587	110.43055	110.49523	110.55990
122	2019.02.15 18:15	2019.02.15 18:30	110.51100	110.52000	110.38042	110.43514	110.48985	110.54456	110.59928
123	2019.02.15 18:30	2019.02.15 18:45	110.52000	110.54800	110.38727	110.44073	110.49420	110.54767	110.60113
124	2019.02.15 19:30	2019.02.15 19:45	110.55700	110.56000	110.40812	110.45926	110.51040	110.56154	110.61268
125	2019.02.15 20:45	2019.02.15 21:00	110.43700	110.44500	110.40034	110.44689	110.49345	110.54001	110.58656
126	2019.02.15 21:00	2019.02.15 21:15	110.44500	110.45000	110.39514	110.44242	110.48970	110.53698	110.58426
127	2019.02.15 21:15	2019.02.15 21:30	110.45000	110.46600	110.39865	110.44473	110.49080	110.53687	110.58295
128	2019.02.15 23:30	2019.02.15 23:45	110.42800	110.44300	110.35969	110.41305	110.46640	110.51975	110.57311
129	2019.02.14 00:30	2019.02.14 00:45	111.02800	111.03000	110.88476	110.92625	110.96775	111.00925	111.05074
130	2019.02.14 02:45	2019.02.14 03:00	110.88700	110.94600	110.87653	110.92449	110.97245	111.02041	111.06837
131	2019.02.14 03:00	2019.02.14 03:15	110.94600	110.98400	110.88328	110.92822	110.97315	111.01808	111.06302
132	2019.02.14 03:15	2019.02.14 03:30	110.98400	111.02000	110.88316	110.92798	110.97280	111.01762	111.06244
133	2019.02.14 05:30	2019.02.14 05:45	110.97700	111.06900	110.88577	110.92621	110.96665	111.00709	111.04753
134	2019.02.14 08:00	2019.02.14 08:15	111.04200	111.05000	110.95164	110.98082	111.01000	111.03918	111.06836
135	2019.02.14 09:45	2019.02.14 10:00	111.06500	111.08700	110.97116	111.00283	111.03450	111.06617	111.09784
136	2019.02.14 11:45	2019.02.14 12:00	110.99500	111.00900	110.98053	111.01194	111.04335	111.07476	111.10617
137	2019.02.14 12:00	2019.02.14 12:15	111.00900	111.03500	110.97899	111.01089	111.04280	111.07471	111.10661
138	2019.02.14 12:15	2019.02.14 12:30	111.03500	111.04100	110.98048	111.01202	111.04355	111.07508	111.10662
139	2019.02.14 13:00	2019.02.14 13:15	111.05200	111.05600	110.98190	111.01322	111.04455	111.07588	111.10720
140	2019.02.14 13:15	2019.02.14 13:30	111.05600	111.08000	110.98204	111.01344	111.04485	111.07626	111.10766
141	2019.02.14 14:45	2019.02.14 15:00	111.03700	111.03800	110.97996	111.00956	111.03915	111.06874	111.09834
142	2019.02.14 16:30	2019.02.14 16:45	110.55600	110.61700	110.54818	110.73782	110.92745	111.11708	111.30672
143	2019.02.14 16:45	2019.02.14 17:00	110.61700	110.73100	110.50758	110.70806	110.90855	111.10904	111.30952
144	2019.02.14 20:00	2019.02.14 20:15	110.60200	110.62400	110.48864	110.58285	110.67705	110.77125	110.86546
145	2019.02.14 20:15	2019.02.14 20:30	110.62400	110.63400	110.54083	110.59954	110.65825	110.71696	110.77567
146	2019.02.13 00:30	2019.02.13 00:45	110.46100	110.46100	110.43162	110.45578	110.47995	110.50412	110.52828
147	2019.02.13 01:15	2019.02.13 01:30	110.45400	110.48000	110.42834	110.45235	110.47635	110.50035	110.52436
148	2019.02.13 01:30	2019.02.13 01:45	110.48000	110.51300	110.42860	110.45195	110.47530	110.49865	110.52200
149	2019.02.13 01:45	2019.02.13 02:00	110.51300	110.54200	110.42950	110.45223	110.47495	110.49767	110.52040
150	2019.02.13 03:30	2019.02.13 03:45	110.57100	110.58200	110.40580	110.44912	110.49245	110.53578	110.57910
151	2019.02.13 03:45	2019.02.13 04:00	110.58200	110.59900	110.40336	110.45061	110.49785	110.54509	110.59234
152	2019.02.13 04:00	2019.02.13 04:15	110.59900	110.61300	110.39984	110.45177	110.50370	110.55563	110.60756
153	2019.02.13 04:15	2019.02.13 04:30	110.61300	110.62100	110.39928	110.45531	110.51135	110.56739	110.62342
154	2019.02.13 05:00	2019.02.13 05:15	110.61800	110.68500	110.41003	110.47254	110.53505	110.59756	110.66007
155	2019.02.13 06:30	2019.02.13 06:45	110.59300	110.59900	110.49291	110.54130	110.58970	110.63810	110.68649
156	2019.02.13 06:45	2019.02.13 07:00	110.59900	110.61100	110.50380	110.54890	110.59400	110.63910	110.68420
157	2019.02.13 07:00	2019.02.13 07:15	110.61100	110.62700	110.51024	110.55385	110.59745	110.64105	110.68466
158	2019.02.13 07:45	2019.02.13 08:00	110.62800	110.64500	110.54700	110.57940	110.61180	110.64420	110.67660
159	2019.02.13 09:45	2019.02.13 10:00	110.68400	110.75200	110.57788	110.60609	110.63430	110.66251	110.69072
160	2019.02.13 11:00	2019.02.13 11:15	110.72200	110.72400	110.55959	110.60480	110.65000	110.69520	110.74041
161	2019.02.13 12:00	2019.02.13 12:15	110.69000	110.70000	110.58962	110.62973	110.66985	110.70997	110.75008
162	2019.02.13 14:00	2019.02.13 14:15	110.65100	110.68000	110.62818	110.65786	110.68755	110.71724	110.74692
163	2019.02.13 14:15	2019.02.13 14:30	110.68000	110.72100	110.63171	110.66033	110.68895	110.71757	110.74619
164	2019.02.13 14:30	2019.02.13 14:45	110.72100	110.73000	110.63833	110.66561	110.69290	110.72019	110.74747
165	2019.02.13 14:45	2019.02.13 15:00	110.73000	110.73600	110.63848	110.66684	110.69520	110.72356	110.75192
166	2019.02.13 15:30	2019.02.13 15:45	110.81800	110.85000	110.62320	110.66115	110.69910	110.73705	110.77500
167	2019.02.13 17:15	2019.02.13 17:30	110.80000	110.82700	110.60455	110.67278	110.74100	110.80922	110.87745
168	2019.02.13 17:30	2019.02.13 17:45	110.82700	110.87500	110.60784	110.67769	110.74755	110.81741	110.88726
