[20190315_090601 / views.py:12009]
fname_Src_CSV	44_5.1_10_rawdata.(EURJPY).(Period-H1).(NumOfUnits-4500).(Bars-ALL-20190307_151905).20190307_144106.csv
slice by	through
this file	no-44.[ups-downs-in_BB].[v-1.0].(EURJPY-H1).(20190315_090600).csv
pair	EURJPY
timeframe	H1
start	2017.10.23 07:00
end	2019.03.07 07:00
bars	8463



[20190315_090601 / views.py:12028]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
117	2017.11.16 20:00	2017.11.16 21:00	132.931	132.949	132.754	132.926	133.099	133.271	133.443
118	2017.11.16 21:00	2017.11.16 22:00	132.949	133.066	132.766	132.934	133.102	133.271	133.439
119	2017.11.17 00:00	2017.11.17 01:00	133.141	133.145	132.768	132.936	133.105	133.273	133.441
120	2017.11.17 11:00	2017.11.17 12:00	132.721	132.852	132.653	132.787	132.921	133.055	133.189
121	2017.11.17 19:00	2017.11.17 20:00	132.201	132.259	132.190	132.475	132.761	133.046	133.331
122	2017.11.17 20:00	2017.11.17 21:00	132.259	132.277	132.134	132.425	132.716	133.008	133.299
123	2017.11.20 07:00	2017.11.20 08:00	131.510	131.512	131.116	131.604	132.091	132.579	133.066
124	2017.11.20 08:00	2017.11.20 09:00	131.512	131.688	131.084	131.554	132.024	132.494	132.964
125	2017.11.20 09:00	2017.11.20 10:00	131.688	132.317	131.091	131.529	131.968	132.406	132.845
126	2017.11.20 18:00	2017.11.20 19:00	132.073	132.247	131.236	131.549	131.863	132.177	132.490
127	2017.11.21 01:00	2017.11.21 02:00	132.108	132.228	131.503	131.762	132.022	132.281	132.540
128	2017.11.21 06:00	2017.11.21 07:00	132.152	132.161	132.026	132.081	132.137	132.192	132.247
129	2017.11.21 17:00	2017.11.21 18:00	131.863	132.036	131.783	131.911	132.038	132.166	132.293
130	2017.11.22 04:00	2017.11.22 05:00	131.809	131.822	131.735	131.837	131.939	132.041	132.142
131	2017.11.22 07:00	2017.11.22 08:00	131.779	131.783	131.706	131.806	131.905	132.005	132.105
132	2017.11.22 18:00	2017.11.22 19:00	131.614	131.627	131.545	131.658	131.770	131.883	131.995
133	2017.11.22 23:00	2017.11.23 00:00	131.501	131.478	131.431	131.552	131.673	131.793	131.914
134	2017.11.23 03:00	2017.11.23 04:00	131.476	131.531	131.322	131.461	131.599	131.738	131.877
135	2017.11.23 04:00	2017.11.23 05:00	131.531	131.707	131.321	131.454	131.587	131.719	131.852
136	2017.11.23 05:00	2017.11.23 06:00	131.707	131.712	131.325	131.454	131.584	131.714	131.843
137	2017.11.23 10:00	2017.11.23 11:00	131.721	131.758	131.345	131.452	131.559	131.665	131.772
138	2017.11.23 11:00	2017.11.23 12:00	131.758	131.798	131.336	131.451	131.566	131.681	131.796
