[20190303_104335 / views.py:11090]
fname_Src_CSV	44_5.1_10_rawdata.(USDJPY).(Period-M15).(NumOfUnits-4500).(Bars-ALL).20190214_094828.csv
slice by	day
this file	no-44.[ups-downs-in_BB].[v-1.0].20190303_104334.csv
pair	USDJPY
timeframe	M15

[ups/downs]==============================
s.n.	start	end	total	UU	UD	DU	DD	%UU	%UD	%DU	%DD


[20190303_104335 / views.py:11105]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
102	2019.02.18 23:00	2019.02.18 23:15	110.589	110.589	110.560	110.571	110.582	110.593	110.604
103	2019.02.18 23:15	2019.02.18 23:30	110.589	110.621	110.562	110.573	110.583	110.593	110.604
104	2019.02.15 00:15	2019.02.15 00:30	110.465	110.499	110.429	110.489	110.548	110.608	110.667
105	2019.02.15 01:00	2019.02.15 01:15	110.496	110.522	110.422	110.476	110.530	110.584	110.638
106	2019.02.15 01:15	2019.02.15 01:30	110.522	110.526	110.426	110.476	110.525	110.574	110.624
107	2019.02.15 01:30	2019.02.15 01:45	110.526	110.539	110.434	110.477	110.520	110.562	110.605
108	2019.02.15 05:00	2019.02.15 05:15	110.291	110.292	110.245	110.329	110.413	110.497	110.582
109	2019.02.15 05:15	2019.02.15 05:30	110.292	110.317	110.230	110.317	110.404	110.492	110.579
110	2019.02.15 06:45	2019.02.15 07:00	110.301	110.302	110.228	110.285	110.342	110.400	110.457
111	2019.02.15 08:00	2019.02.15 08:15	110.368	110.389	110.260	110.289	110.318	110.347	110.375
112	2019.02.15 08:45	2019.02.15 09:00	110.397	110.471	110.254	110.288	110.321	110.354	110.387
113	2019.02.15 10:30	2019.02.15 10:45	110.330	110.343	110.243	110.290	110.337	110.384	110.431
114	2019.02.15 10:45	2019.02.15 11:00	110.343	110.355	110.246	110.292	110.339	110.385	110.432
115	2019.02.15 11:30	2019.02.15 11:45	110.377	110.398	110.258	110.302	110.347	110.391	110.435
116	2019.02.15 11:45	2019.02.15 12:00	110.398	110.412	110.263	110.307	110.351	110.396	110.440
117	2019.02.15 12:30	2019.02.15 12:45	110.421	110.455	110.275	110.321	110.366	110.411	110.457
118	2019.02.15 14:00	2019.02.15 14:15	110.455	110.462	110.273	110.329	110.384	110.440	110.495
119	2019.02.15 14:15	2019.02.15 14:30	110.462	110.505	110.271	110.329	110.387	110.445	110.502
120	2019.02.15 14:30	2019.02.15 14:45	110.505	110.516	110.274	110.335	110.396	110.457	110.518
121	2019.02.15 15:15	2019.02.15 15:30	110.570	110.614	110.301	110.366	110.431	110.495	110.560
122	2019.02.15 18:15	2019.02.15 18:30	110.511	110.520	110.380	110.435	110.490	110.545	110.599
123	2019.02.15 18:30	2019.02.15 18:45	110.520	110.548	110.387	110.441	110.494	110.548	110.601
124	2019.02.15 19:30	2019.02.15 19:45	110.557	110.560	110.408	110.459	110.510	110.562	110.613
125	2019.02.15 20:45	2019.02.15 21:00	110.437	110.445	110.400	110.447	110.493	110.540	110.587
126	2019.02.15 21:00	2019.02.15 21:15	110.445	110.450	110.395	110.442	110.490	110.537	110.584
127	2019.02.15 21:15	2019.02.15 21:30	110.450	110.466	110.399	110.445	110.491	110.537	110.583
128	2019.02.15 23:30	2019.02.15 23:45	110.428	110.443	110.360	110.413	110.466	110.520	110.573
129	2019.02.14 00:30	2019.02.14 00:45	111.028	111.030	110.885	110.926	110.968	111.009	111.051
130	2019.02.14 02:45	2019.02.14 03:00	110.887	110.946	110.877	110.924	110.972	111.020	111.068
131	2019.02.14 03:00	2019.02.14 03:15	110.946	110.984	110.883	110.928	110.973	111.018	111.063
132	2019.02.14 03:15	2019.02.14 03:30	110.984	111.020	110.883	110.928	110.973	111.018	111.062
133	2019.02.14 05:30	2019.02.14 05:45	110.977	111.069	110.886	110.926	110.967	111.007	111.048
134	2019.02.14 08:00	2019.02.14 08:15	111.042	111.050	110.952	110.981	111.010	111.039	111.068
135	2019.02.14 09:45	2019.02.14 10:00	111.065	111.087	110.971	111.003	111.034	111.066	111.098
136	2019.02.14 11:45	2019.02.14 12:00	110.995	111.009	110.981	111.012	111.043	111.075	111.106
137	2019.02.14 12:00	2019.02.14 12:15	111.009	111.035	110.979	111.011	111.043	111.075	111.107
138	2019.02.14 12:15	2019.02.14 12:30	111.035	111.041	110.980	111.012	111.044	111.075	111.107
139	2019.02.14 13:00	2019.02.14 13:15	111.052	111.056	110.982	111.013	111.045	111.076	111.107
140	2019.02.14 13:15	2019.02.14 13:30	111.056	111.080	110.982	111.013	111.045	111.076	111.108
141	2019.02.14 14:45	2019.02.14 15:00	111.037	111.038	110.980	111.010	111.039	111.069	111.098
142	2019.02.14 16:30	2019.02.14 16:45	110.556	110.617	110.548	110.738	110.927	111.117	111.307
143	2019.02.14 16:45	2019.02.14 17:00	110.617	110.731	110.508	110.708	110.909	111.109	111.310
144	2019.02.14 20:00	2019.02.14 20:15	110.602	110.624	110.489	110.583	110.677	110.771	110.865
145	2019.02.14 20:15	2019.02.14 20:30	110.624	110.634	110.541	110.600	110.658	110.717	110.776
146	2019.02.13 00:30	2019.02.13 00:45	110.461	110.461	110.432	110.456	110.480	110.504	110.528
147	2019.02.13 01:15	2019.02.13 01:30	110.454	110.480	110.428	110.452	110.476	110.500	110.524
148	2019.02.13 01:30	2019.02.13 01:45	110.480	110.513	110.429	110.452	110.475	110.499	110.522
149	2019.02.13 01:45	2019.02.13 02:00	110.513	110.542	110.430	110.452	110.475	110.498	110.520
150	2019.02.13 03:30	2019.02.13 03:45	110.571	110.582	110.406	110.449	110.492	110.536	110.579
151	2019.02.13 03:45	2019.02.13 04:00	110.582	110.599	110.403	110.451	110.498	110.545	110.592
152	2019.02.13 04:00	2019.02.13 04:15	110.599	110.613	110.400	110.452	110.504	110.556	110.608
153	2019.02.13 04:15	2019.02.13 04:30	110.613	110.621	110.399	110.455	110.511	110.567	110.623
154	2019.02.13 05:00	2019.02.13 05:15	110.618	110.685	110.410	110.473	110.535	110.598	110.660
155	2019.02.13 06:30	2019.02.13 06:45	110.593	110.599	110.493	110.541	110.590	110.638	110.686
156	2019.02.13 06:45	2019.02.13 07:00	110.599	110.611	110.504	110.549	110.594	110.639	110.684
157	2019.02.13 07:00	2019.02.13 07:15	110.611	110.627	110.510	110.554	110.597	110.641	110.685
158	2019.02.13 07:45	2019.02.13 08:00	110.628	110.645	110.547	110.579	110.612	110.644	110.677
159	2019.02.13 09:45	2019.02.13 10:00	110.684	110.752	110.578	110.606	110.634	110.663	110.691
160	2019.02.13 11:00	2019.02.13 11:15	110.722	110.724	110.560	110.605	110.650	110.695	110.740
161	2019.02.13 12:00	2019.02.13 12:15	110.690	110.700	110.590	110.630	110.670	110.710	110.750
162	2019.02.13 14:00	2019.02.13 14:15	110.651	110.680	110.628	110.658	110.688	110.717	110.747
163	2019.02.13 14:15	2019.02.13 14:30	110.680	110.721	110.632	110.660	110.689	110.718	110.746
164	2019.02.13 14:30	2019.02.13 14:45	110.721	110.730	110.638	110.666	110.693	110.720	110.747
165	2019.02.13 14:45	2019.02.13 15:00	110.730	110.736	110.638	110.667	110.695	110.724	110.752
166	2019.02.13 15:30	2019.02.13 15:45	110.818	110.850	110.623	110.661	110.699	110.737	110.775
167	2019.02.13 17:15	2019.02.13 17:30	110.800	110.827	110.605	110.673	110.741	110.809	110.877
168	2019.02.13 17:30	2019.02.13 17:45	110.827	110.875	110.608	110.678	110.748	110.817	110.887
169	2019.02.13 18:30	2019.02.13 18:45	110.825	110.853	110.637	110.708	110.778	110.849	110.920
170	2019.02.13 18:45	2019.02.13 19:00	110.853	110.881	110.665	110.727	110.790	110.853	110.915
171	2019.02.13 19:00	2019.02.13 19:15	110.881	110.914	110.688	110.745	110.801	110.858	110.915
172	2019.02.13 20:00	2019.02.13 20:15	110.914	110.915	110.740	110.789	110.839	110.889	110.938
173	2019.02.13 20:45	2019.02.13 21:00	110.930	110.935	110.770	110.814	110.859	110.903	110.947
174	2019.02.13 21:00	2019.02.13 21:15	110.935	110.947	110.770	110.817	110.864	110.910	110.957
