[20190318_083041 / views.py:12281]
fname_Src_CSV	44_5.1_10_rawdata.(AUDJPY).(Period-H1).(NumOfUnits-8000).(Bars-ALL-20190311_090135).20190311_090020.csv
slice by	through
this file	no-44.[ups-downs-in_BB].[v-1.0].(AUDJPY-H1).(20190318_083040).csv
pair	AUDJPY
timeframe	H1
start	2017.11.21 10:00
end	2019.03.11 03:00
bars	8000



[20190318_083041 / views.py:12300]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
184	2018.01.02 03:00	2018.01.02 04:00	88.137	88.159	87.805	87.884	87.963	88.042	88.121
185	2018.01.02 04:00	2018.01.02 05:00	88.159	88.286	87.803	87.890	87.977	88.064	88.151
186	2018.01.02 05:00	2018.01.02 06:00	88.286	88.308	87.801	87.901	88.002	88.102	88.203
187	2018.01.02 06:00	2018.01.02 07:00	88.308	88.341	87.785	87.903	88.021	88.140	88.258
188	2018.01.02 16:00	2018.01.02 17:00	87.766	87.824	87.632	87.831	88.029	88.227	88.425
189	2018.01.02 19:00	2018.01.02 20:00	87.849	87.927	87.587	87.799	88.011	88.223	88.434
190	2018.01.03 01:00	2018.01.03 02:00	87.903	87.913	87.557	87.755	87.953	88.150	88.348
191	2018.01.03 05:00	2018.01.03 06:00	87.753	87.789	87.664	87.759	87.854	87.949	88.044
192	2018.01.03 06:00	2018.01.03 07:00	87.789	87.826	87.683	87.761	87.839	87.916	87.994
193	2018.01.03 09:00	2018.01.03 10:00	87.865	88.005	87.685	87.758	87.830	87.903	87.975
194	2018.01.03 14:00	2018.01.03 15:00	87.937	87.991	87.733	87.805	87.878	87.950	88.022
195	2018.01.04 01:00	2018.01.04 02:00	88.136	88.162	87.751	87.874	87.996	88.119	88.242
196	2018.01.04 04:00	2018.01.04 05:00	88.218	88.234	87.845	87.949	88.053	88.156	88.260
197	2018.01.04 05:00	2018.01.04 06:00	88.234	88.260	87.868	87.970	88.071	88.173	88.274
198	2018.01.04 06:00	2018.01.04 07:00	88.260	88.316	87.868	87.976	88.084	88.192	88.300
199	2018.01.04 15:00	2018.01.04 16:00	88.336	88.490	88.049	88.143	88.237	88.331	88.424
