[20190325_180708 / views.py:13410]
fname_Src_CSV	44_5.1_10_rawdata.(USDJPY).(Period-M5).(NumOfUnits-50000).(Bars-ALL-20190322_165334).20190322_165012.csv
slice by	through
this file	(20190325_180701).(USDJPY-M5).[sec-1.A-6.3-seq].(20190325_180708).csv
pair	USDJPY
timeframe	M5
start	2018.06.19 20:55
end	2019.03.22 10:50
bars	50000

[20190325_180709 / views.py:13479]
[lo_UUU]==============================
s.n.	e0.date	e1.date	e2.date	e0.diff	e1.diff	e2.diff
3886	2018.12.13 01:55	2018.12.13 02:00	2018.12.13 02:05	0.012	0.017	0.006
3887	2018.12.13 02:00	2018.12.13 02:05	2018.12.13 02:10	0.017	0.006	0.023
3888	2018.12.13 02:40	2018.12.13 02:45	2018.12.13 02:50	0.016	0.017	0.028
3889	2018.12.13 03:15	2018.12.13 03:20	2018.12.13 03:25	0.013	0.001	0.013
3890	2018.12.13 03:20	2018.12.13 03:25	2018.12.13 03:30	0.001	0.013	0.004
3891	2018.12.13 03:40	2018.12.13 03:45	2018.12.13 03:50	0.014	0.003	0.006
3892	2018.12.13 03:45	2018.12.13 03:50	2018.12.13 03:55	0.003	0.006	0.020
3893	2018.12.13 04:20	2018.12.13 04:25	2018.12.13 04:30	0.022	0.018	0.005
3894	2018.12.13 04:25	2018.12.13 04:30	2018.12.13 04:35	0.018	0.005	0.000
3895	2018.12.13 06:30	2018.12.13 06:35	2018.12.13 06:40	0.007	0.000	0.002
3896	2018.12.13 06:35	2018.12.13 06:40	2018.12.13 06:45	0.000	0.002	0.000
3897	2018.12.13 06:40	2018.12.13 06:45	2018.12.13 06:50	0.002	0.000	0.004
3898	2018.12.13 06:45	2018.12.13 06:50	2018.12.13 06:55	0.000	0.004	0.034
3899	2018.12.13 08:15	2018.12.13 08:20	2018.12.13 08:25	0.005	0.011	0.017
3900	2018.12.13 09:55	2018.12.13 10:00	2018.12.13 10:05	0.014	0.041	0.008
3901	2018.12.13 10:00	2018.12.13 10:05	2018.12.13 10:10	0.041	0.008	0.008
3902	2018.12.13 10:50	2018.12.13 10:55	2018.12.13 11:00	0.002	0.013	0.020
3903	2018.12.13 11:15	2018.12.13 11:20	2018.12.13 11:25	0.000	0.003	0.033
3904	2018.12.13 12:25	2018.12.13 12:30	2018.12.13 12:35	0.018	0.001	0.004
3905	2018.12.13 12:30	2018.12.13 12:35	2018.12.13 12:40	0.001	0.004	0.002
3906	2018.12.13 12:35	2018.12.13 12:40	2018.12.13 12:45	0.004	0.002	0.008
3907	2018.12.13 12:40	2018.12.13 12:45	2018.12.13 12:50	0.002	0.008	0.005
3908	2018.12.13 13:55	2018.12.13 14:00	2018.12.13 14:05	0.008	0.006	0.010
3909	2018.12.13 14:45	2018.12.13 14:50	2018.12.13 14:55	0.009	0.018	0.027
3910	2018.12.13 16:05	2018.12.13 16:10	2018.12.13 16:15	0.015	0.014	0.017
3911	2018.12.13 17:10	2018.12.13 17:15	2018.12.13 17:20	0.016	0.017	0.019
3912	2018.12.13 18:05	2018.12.13 18:10	2018.12.13 18:15	0.015	0.005	0.034
3913	2018.12.13 18:30	2018.12.13 18:35	2018.12.13 18:40	0.013	0.011	0.011
3914	2018.12.13 20:10	2018.12.13 20:15	2018.12.13 20:20	0.009	0.009	0.008
3915	2018.12.13 20:55	2018.12.13 21:00	2018.12.13 21:05	0.002	0.013	0.007
3916	2018.12.13 21:00	2018.12.13 21:05	2018.12.13 21:10	0.013	0.007	0.023
3917	2018.12.13 21:05	2018.12.13 21:10	2018.12.13 21:15	0.007	0.023	0.008
3918	2018.12.13 21:10	2018.12.13 21:15	2018.12.13 21:20	0.023	0.008	0.003
3919	2018.12.13 21:50	2018.12.13 21:55	2018.12.13 22:00	0.005	0.003	0.033
3920	2018.12.13 22:40	2018.12.13 22:45	2018.12.13 22:50	0.010	0.008	0.015
3921	2018.12.13 23:15	2018.12.13 23:20	2018.12.13 23:25	0.007	0.012	0.006
3922	2018.12.13 23:20	2018.12.13 23:25	2018.12.13 23:30	0.012	0.006	0.013
3923	2018.12.14 00:10	2018.12.14 00:15	2018.12.14 00:20	0.050	0.000	0.003
3924	2018.12.14 00:15	2018.12.14 00:20	2018.12.14 00:25	0.000	0.003	0.001
3925	2018.12.14 01:55	2018.12.14 02:00	2018.12.14 02:05	0.011	0.015	0.005
3926	2018.12.14 02:00	2018.12.14 02:05	2018.12.14 02:10	0.015	0.005	0.037
3927	2018.12.14 02:05	2018.12.14 02:10	2018.12.14 02:15	0.005	0.037	0.008
3928	2018.12.14 04:05	2018.12.14 04:10	2018.12.14 04:15	0.001	0.004	0.012
3929	2018.12.14 04:25	2018.12.14 04:30	2018.12.14 04:35	0.024	0.005	0.000
3930	2018.12.14 06:00	2018.12.14 06:05	2018.12.14 06:10	0.000	0.002	0.015
3931	2018.12.14 06:55	2018.12.14 07:00	2018.12.14 07:05	0.001	0.007	0.008
3932	2018.12.14 07:15	2018.12.14 07:20	2018.12.14 07:25	0.007	0.009	0.015
3933	2018.12.14 08:00	2018.12.14 08:05	2018.12.14 08:10	0.008	0.008	0.007
3934	2018.12.14 08:05	2018.12.14 08:10	2018.12.14 08:15	0.008	0.007	0.016
3935	2018.12.14 08:35	2018.12.14 08:40	2018.12.14 08:45	0.015	0.042	0.009
3936	2018.12.14 09:35	2018.12.14 09:40	2018.12.14 09:45	0.015	0.004	0.001
3937	2018.12.14 10:45	2018.12.14 10:50	2018.12.14 10:55	0.008	0.019	0.019
3938	2018.12.14 12:55	2018.12.14 13:00	2018.12.14 13:05	0.013	0.010	0.009
3939	2018.12.14 13:25	2018.12.14 13:30	2018.12.14 13:35	0.017	0.002	0.009
3940	2018.12.14 13:30	2018.12.14 13:35	2018.12.14 13:40	0.002	0.009	0.009
3941	2018.12.14 13:35	2018.12.14 13:40	2018.12.14 13:45	0.009	0.009	0.013
3942	2018.12.14 14:15	2018.12.14 14:20	2018.12.14 14:25	0.000	0.000	0.018
3943	2018.12.14 14:20	2018.12.14 14:25	2018.12.14 14:30	0.000	0.018	0.006
3944	2018.12.14 14:25	2018.12.14 14:30	2018.12.14 14:35	0.018	0.006	0.006
3945	2018.12.14 18:20	2018.12.14 18:25	2018.12.14 18:30	0.003	0.003	0.038
3946	2018.12.14 19:05	2018.12.14 19:10	2018.12.14 19:15	0.008	0.008	0.016
3947	2018.12.14 19:10	2018.12.14 19:15	2018.12.14 19:20	0.008	0.016	0.022
3948	2018.12.14 19:15	2018.12.14 19:20	2018.12.14 19:25	0.016	0.022	0.002
3949	2018.12.14 19:20	2018.12.14 19:25	2018.12.14 19:30	0.022	0.002	0.001
3950	2018.12.14 19:55	2018.12.14 20:00	2018.12.14 20:05	0.017	0.008	0.017
3951	2018.12.14 20:00	2018.12.14 20:05	2018.12.14 20:10	0.008	0.017	0.013
3952	2018.12.14 20:05	2018.12.14 20:10	2018.12.14 20:15	0.017	0.013	0.006
3953	2018.12.14 20:10	2018.12.14 20:15	2018.12.14 20:20	0.013	0.006	0.001
3954	2018.12.14 20:15	2018.12.14 20:20	2018.12.14 20:25	0.006	0.001	0.002
3955	2018.12.14 21:50	2018.12.14 21:55	2018.12.14 22:00	0.024	0.041	0.002
3956	2018.12.14 21:55	2018.12.14 22:00	2018.12.14 22:05	0.041	0.002	0.025
3957	2018.12.14 22:00	2018.12.14 22:05	2018.12.14 22:10	0.002	0.025	0.040
3958	2018.12.14 22:05	2018.12.14 22:10	2018.12.14 22:15	0.025	0.040	0.009
3959	2018.12.14 22:45	2018.12.14 22:50	2018.12.14 22:55	0.010	0.028	0.010
3960	2018.12.14 23:05	2018.12.14 23:10	2018.12.14 23:15	0.028	0.017	0.006
3961	2018.12.14 23:10	2018.12.14 23:15	2018.12.14 23:20	0.017	0.006	0.004
3962	2018.12.14 23:15	2018.12.14 23:20	2018.12.14 23:25	0.006	0.004	0.000
3963	2018.12.14 23:45	2018.12.14 23:50	2018.12.17 00:00	0.009	0.030	0.010
3964	2018.12.17 00:20	2018.12.17 00:25	2018.12.17 00:30	0.016	0.004	0.003
3965	2018.12.17 01:00	2018.12.17 01:05	2018.12.17 01:10	0.015	0.000	0.001
3966	2018.12.17 01:05	2018.12.17 01:10	2018.12.17 01:15	0.000	0.001	0.000
3967	2018.12.17 01:30	2018.12.17 01:35	2018.12.17 01:40	0.026	0.002	0.002
3968	2018.12.17 01:35	2018.12.17 01:40	2018.12.17 01:45	0.002	0.002	0.028
3969	2018.12.17 01:40	2018.12.17 01:45	2018.12.17 01:50	0.002	0.028	0.020
3970	2018.12.17 01:45	2018.12.17 01:50	2018.12.17 01:55	0.028	0.020	0.007
3971	2018.12.17 02:10	2018.12.17 02:15	2018.12.17 02:20	0.017	0.016	0.022
3972	2018.12.17 02:15	2018.12.17 02:20	2018.12.17 02:25	0.016	0.022	0.030
3973	2018.12.17 03:05	2018.12.17 03:10	2018.12.17 03:15	0.002	0.008	0.005
3974	2018.12.17 04:00	2018.12.17 04:05	2018.12.17 04:10	0.009	0.011	0.004
3975	2018.12.17 04:20	2018.12.17 04:25	2018.12.17 04:30	0.005	0.003	0.004
3976	2018.12.17 04:25	2018.12.17 04:30	2018.12.17 04:35	0.003	0.004	0.002
3977	2018.12.17 05:10	2018.12.17 05:15	2018.12.17 05:20	0.005	0.004	0.017
3978	2018.12.17 05:15	2018.12.17 05:20	2018.12.17 05:25	0.004	0.017	0.000
3979	2018.12.17 05:20	2018.12.17 05:25	2018.12.17 05:30	0.017	0.000	0.000
3980	2018.12.17 05:25	2018.12.17 05:30	2018.12.17 05:35	0.000	0.000	0.002
3981	2018.12.17 06:45	2018.12.17 06:50	2018.12.17 06:55	0.006	0.004	0.028
3982	2018.12.17 07:05	2018.12.17 07:10	2018.12.17 07:15	0.000	0.008	0.017
3983	2018.12.17 07:10	2018.12.17 07:15	2018.12.17 07:20	0.008	0.017	0.004
3984	2018.12.17 08:20	2018.12.17 08:25	2018.12.17 08:30	0.007	0.006	0.000
3985	2018.12.17 12:15	2018.12.17 12:20	2018.12.17 12:25	0.018	0.018	0.016
3986	2018.12.17 17:05	2018.12.17 17:10	2018.12.17 17:15	0.048	0.007	0.006
3987	2018.12.17 21:05	2018.12.17 21:10	2018.12.17 21:15	0.009	0.002	0.000
3988	2018.12.17 21:10	2018.12.17 21:15	2018.12.17 21:20	0.002	0.000	0.006
3989	2018.12.17 21:15	2018.12.17 21:20	2018.12.17 21:25	0.000	0.006	0.005
3990	2018.12.17 21:20	2018.12.17 21:25	2018.12.17 21:30	0.006	0.005	0.025
3991	2018.12.17 22:40	2018.12.17 22:45	2018.12.17 22:50	0.005	0.012	0.045
3992	2018.12.17 22:45	2018.12.17 22:50	2018.12.17 22:55	0.012	0.045	0.001
3993	2018.12.17 22:50	2018.12.17 22:55	2018.12.17 23:00	0.045	0.001	0.055
3994	2018.12.17 22:55	2018.12.17 23:00	2018.12.17 23:05	0.001	0.055	0.009
3995	2018.12.17 23:00	2018.12.17 23:05	2018.12.17 23:10	0.055	0.009	0.022
3996	2018.12.18 00:50	2018.12.18 00:55	2018.12.18 01:00	0.003	0.000	0.000
3997	2018.12.18 01:35	2018.12.18 01:40	2018.12.18 01:45	0.005	0.034	0.014
3998	2018.12.18 01:40	2018.12.18 01:45	2018.12.18 01:50	0.034	0.014	0.006
3999	2018.12.18 02:10	2018.12.18 02:15	2018.12.18 02:20	0.013	0.015	0.006
4000	2018.12.18 02:35	2018.12.18 02:40	2018.12.18 02:45	0.011	0.013	0.020
4001	2018.12.18 02:40	2018.12.18 02:45	2018.12.18 02:50	0.013	0.020	0.023
4002	2018.12.18 03:00	2018.12.18 03:05	2018.12.18 03:10	0.002	0.011	0.030
4003	2018.12.18 06:40	2018.12.18 06:45	2018.12.18 06:50	0.003	0.026	0.016
4004	2018.12.18 06:45	2018.12.18 06:50	2018.12.18 06:55	0.026	0.016	0.011
4005	2018.12.18 07:10	2018.12.18 07:15	2018.12.18 07:20	0.008	0.017	0.028
4006	2018.12.18 07:30	2018.12.18 07:35	2018.12.18 07:40	0.017	0.008	0.000
4007	2018.12.18 07:35	2018.12.18 07:40	2018.12.18 07:45	0.008	0.000	0.007
4008	2018.12.18 07:40	2018.12.18 07:45	2018.12.18 07:50	0.000	0.007	0.000
4009	2018.12.18 07:45	2018.12.18 07:50	2018.12.18 07:55	0.007	0.000	0.008
4010	2018.12.18 07:50	2018.12.18 07:55	2018.12.18 08:00	0.000	0.008	0.008
4011	2018.12.18 08:15	2018.12.18 08:20	2018.12.18 08:25	0.017	0.018	0.008
4012	2018.12.18 08:20	2018.12.18 08:25	2018.12.18 08:30	0.018	0.008	0.003
4013	2018.12.18 08:25	2018.12.18 08:30	2018.12.18 08:35	0.008	0.003	0.006
4014	2018.12.18 08:30	2018.12.18 08:35	2018.12.18 08:40	0.003	0.006	0.009
4015	2018.12.18 11:35	2018.12.18 11:40	2018.12.18 11:45	0.001	0.011	0.007
4016	2018.12.18 11:40	2018.12.18 11:45	2018.12.18 11:50	0.011	0.007	0.019
4017	2018.12.18 11:45	2018.12.18 11:50	2018.12.18 11:55	0.007	0.019	0.038
4018	2018.12.18 11:50	2018.12.18 11:55	2018.12.18 12:00	0.019	0.038	0.002
4019	2018.12.18 13:40	2018.12.18 13:45	2018.12.18 13:50	0.007	0.010	0.010
4020	2018.12.18 13:45	2018.12.18 13:50	2018.12.18 13:55	0.010	0.010	0.016
4021	2018.12.18 14:40	2018.12.18 14:45	2018.12.18 14:50	0.009	0.029	0.035
4022	2018.12.18 15:50	2018.12.18 15:55	2018.12.18 16:00	0.005	0.009	0.048
4023	2018.12.18 15:55	2018.12.18 16:00	2018.12.18 16:05	0.009	0.048	0.015
4024	2018.12.18 17:10	2018.12.18 17:15	2018.12.18 17:20	0.002	0.018	0.007
4025	2018.12.18 17:15	2018.12.18 17:20	2018.12.18 17:25	0.018	0.007	0.024
4026	2018.12.18 19:15	2018.12.18 19:20	2018.12.18 19:25	0.014	0.017	0.018
4027	2018.12.18 19:45	2018.12.18 19:50	2018.12.18 19:55	0.008	0.007	0.031
4028	2018.12.18 19:50	2018.12.18 19:55	2018.12.18 20:00	0.007	0.031	0.022
4029	2018.12.18 21:45	2018.12.18 21:50	2018.12.18 21:55	0.013	0.017	0.004
4030	2018.12.18 22:05	2018.12.18 22:10	2018.12.18 22:15	0.000	0.013	0.009
4031	2018.12.18 22:10	2018.12.18 22:15	2018.12.18 22:20	0.013	0.009	0.003
4032	2018.12.18 22:30	2018.12.18 22:35	2018.12.18 22:40	0.011	0.028	0.021
4033	2018.12.18 22:35	2018.12.18 22:40	2018.12.18 22:45	0.028	0.021	0.003
4034	2018.12.18 22:40	2018.12.18 22:45	2018.12.18 22:50	0.021	0.003	0.015
4035	2018.12.19 00:45	2018.12.19 00:50	2018.12.19 00:55	0.000	0.003	0.001
4036	2018.12.19 01:10	2018.12.19 01:15	2018.12.19 01:20	0.001	0.004	0.024
4037	2018.12.19 01:15	2018.12.19 01:20	2018.12.19 01:25	0.004	0.024	0.044
4038	2018.12.19 01:40	2018.12.19 01:45	2018.12.19 01:50	0.022	0.002	0.004
4039	2018.12.19 02:30	2018.12.19 02:35	2018.12.19 02:40	0.044	0.117	0.020
4040	2018.12.19 02:35	2018.12.19 02:40	2018.12.19 02:45	0.117	0.020	0.030
4041	2018.12.19 02:40	2018.12.19 02:45	2018.12.19 02:50	0.020	0.030	0.009
4042	2018.12.19 03:15	2018.12.19 03:20	2018.12.19 03:25	0.014	0.000	0.034
4043	2018.12.19 06:15	2018.12.19 06:20	2018.12.19 06:25	0.022	0.001	0.015
4044	2018.12.19 06:50	2018.12.19 06:55	2018.12.19 07:00	0.017	0.013	0.004
4045	2018.12.19 06:55	2018.12.19 07:00	2018.12.19 07:05	0.013	0.004	0.031
4046	2018.12.19 07:15	2018.12.19 07:20	2018.12.19 07:25	0.007	0.011	0.011
4047	2018.12.19 07:20	2018.12.19 07:25	2018.12.19 07:30	0.011	0.011	0.014
4048	2018.12.19 07:25	2018.12.19 07:30	2018.12.19 07:35	0.011	0.014	0.004
4049	2018.12.19 07:30	2018.12.19 07:35	2018.12.19 07:40	0.014	0.004	0.010
4050	2018.12.19 08:55	2018.12.19 09:00	2018.12.19 09:05	0.025	0.012	0.007
4051	2018.12.19 09:25	2018.12.19 09:30	2018.12.19 09:35	0.003	0.012	0.011
4052	2018.12.19 11:35	2018.12.19 11:40	2018.12.19 11:45	0.006	0.002	0.011
4053	2018.12.19 11:40	2018.12.19 11:45	2018.12.19 11:50	0.002	0.011	0.012
4054	2018.12.19 11:45	2018.12.19 11:50	2018.12.19 11:55	0.011	0.012	0.019
4055	2018.12.19 11:50	2018.12.19 11:55	2018.12.19 12:00	0.012	0.019	0.031
4056	2018.12.19 12:45	2018.12.19 12:50	2018.12.19 12:55	0.020	0.014	0.008
4057	2018.12.19 13:15	2018.12.19 13:20	2018.12.19 13:25	0.017	0.012	0.007
4058	2018.12.19 13:20	2018.12.19 13:25	2018.12.19 13:30	0.012	0.007	0.000
4059	2018.12.19 17:25	2018.12.19 17:30	2018.12.19 17:35	0.002	0.046	0.040
4060	2018.12.19 18:20	2018.12.19 18:25	2018.12.19 18:30	0.007	0.009	0.007
4061	2018.12.19 21:10	2018.12.19 21:15	2018.12.19 21:20	0.043	0.159	0.030
4062	2018.12.19 21:15	2018.12.19 21:20	2018.12.19 21:25	0.159	0.030	0.037
4063	2018.12.19 21:20	2018.12.19 21:25	2018.12.19 21:30	0.030	0.037	0.076
4064	2018.12.19 22:40	2018.12.19 22:45	2018.12.19 22:50	0.017	0.065	0.112
4065	2018.12.20 01:15	2018.12.20 01:20	2018.12.20 01:25	0.000	0.000	0.050
4066	2018.12.20 01:20	2018.12.20 01:25	2018.12.20 01:30	0.000	0.050	0.037
4067	2018.12.20 02:40	2018.12.20 02:45	2018.12.20 02:50	0.038	0.005	0.015
4068	2018.12.20 04:40	2018.12.20 04:45	2018.12.20 04:50	0.032	0.003	0.011
4069	2018.12.20 08:20	2018.12.20 08:25	2018.12.20 08:30	0.048	0.013	0.031
4070	2018.12.20 09:30	2018.12.20 09:35	2018.12.20 09:40	0.012	0.012	0.021
4071	2018.12.20 09:35	2018.12.20 09:40	2018.12.20 09:45	0.012	0.021	0.013
4072	2018.12.20 09:40	2018.12.20 09:45	2018.12.20 09:50	0.021	0.013	0.000
4073	2018.12.20 11:10	2018.12.20 11:15	2018.12.20 11:20	0.007	0.041	0.017
4074	2018.12.20 12:25	2018.12.20 12:30	2018.12.20 12:35	0.036	0.008	0.012
4075	2018.12.20 12:55	2018.12.20 13:00	2018.12.20 13:05	0.016	0.011	0.016
4076	2018.12.20 14:20	2018.12.20 14:25	2018.12.20 14:30	0.028	0.010	0.003
4077	2018.12.20 16:55	2018.12.20 17:00	2018.12.20 17:05	0.056	0.042	0.073
4078	2018.12.20 21:20	2018.12.20 21:25	2018.12.20 21:30	0.052	0.083	0.023
4079	2018.12.20 21:25	2018.12.20 21:30	2018.12.20 21:35	0.083	0.023	0.027
4080	2018.12.20 21:30	2018.12.20 21:35	2018.12.20 21:40	0.023	0.027	0.111
4081	2018.12.20 21:35	2018.12.20 21:40	2018.12.20 21:45	0.027	0.111	0.014
4082	2018.12.20 22:20	2018.12.20 22:25	2018.12.20 22:30	0.044	0.015	0.094
4083	2018.12.20 22:50	2018.12.20 22:55	2018.12.20 23:00	0.029	0.045	0.060
4084	2018.12.21 00:10	2018.12.21 00:15	2018.12.21 00:20	0.023	0.005	0.009
4085	2018.12.21 00:30	2018.12.21 00:35	2018.12.21 00:40	0.000	0.003	0.000
4086	2018.12.21 00:35	2018.12.21 00:40	2018.12.21 00:45	0.003	0.000	0.007
4087	2018.12.21 02:05	2018.12.21 02:10	2018.12.21 02:15	0.021	0.089	0.008
4088	2018.12.21 02:25	2018.12.21 02:30	2018.12.21 02:35	0.010	0.013	0.026
4089	2018.12.21 02:30	2018.12.21 02:35	2018.12.21 02:40	0.013	0.026	0.010
4090	2018.12.21 05:55	2018.12.21 06:00	2018.12.21 06:05	0.001	0.023	0.063
4091	2018.12.21 06:00	2018.12.21 06:05	2018.12.21 06:10	0.023	0.063	0.008
4092	2018.12.21 06:05	2018.12.21 06:10	2018.12.21 06:15	0.063	0.008	0.002
4093	2018.12.21 06:10	2018.12.21 06:15	2018.12.21 06:20	0.008	0.002	0.032
4094	2018.12.21 06:15	2018.12.21 06:20	2018.12.21 06:25	0.002	0.032	0.015
4095	2018.12.21 06:45	2018.12.21 06:50	2018.12.21 06:55	0.013	0.013	0.005
4096	2018.12.21 06:50	2018.12.21 06:55	2018.12.21 07:00	0.013	0.005	0.011
4097	2018.12.21 07:25	2018.12.21 07:30	2018.12.21 07:35	0.012	0.031	0.001
4098	2018.12.21 07:30	2018.12.21 07:35	2018.12.21 07:40	0.031	0.001	0.003
4099	2018.12.21 10:30	2018.12.21 10:35	2018.12.21 10:40	0.010	0.008	0.016
4100	2018.12.21 10:35	2018.12.21 10:40	2018.12.21 10:45	0.008	0.016	0.011
4101	2018.12.21 10:55	2018.12.21 11:00	2018.12.21 11:05	0.024	0.035	0.065
4102	2018.12.21 11:00	2018.12.21 11:05	2018.12.21 11:10	0.035	0.065	0.002
4103	2018.12.21 11:20	2018.12.21 11:25	2018.12.21 11:30	0.004	0.047	0.008
4104	2018.12.21 11:55	2018.12.21 12:00	2018.12.21 12:05	0.001	0.007	0.038
4105	2018.12.21 12:00	2018.12.21 12:05	2018.12.21 12:10	0.007	0.038	0.037
4106	2018.12.21 13:20	2018.12.21 13:25	2018.12.21 13:30	0.003	0.008	0.063
4107	2018.12.21 14:45	2018.12.21 14:50	2018.12.21 14:55	0.012	0.016	0.000
4108	2018.12.21 17:35	2018.12.21 17:40	2018.12.21 17:45	0.008	0.013	0.035
4109	2018.12.21 18:20	2018.12.21 18:25	2018.12.21 18:30	0.012	0.032	0.092
4110	2018.12.21 19:15	2018.12.21 19:20	2018.12.21 19:25	0.021	0.059	0.011
4111	2018.12.21 19:20	2018.12.21 19:25	2018.12.21 19:30	0.059	0.011	0.032
4112	2018.12.21 19:25	2018.12.21 19:30	2018.12.21 19:35	0.011	0.032	0.013
4113	2018.12.21 19:30	2018.12.21 19:35	2018.12.21 19:40	0.032	0.013	0.012
4114	2018.12.21 19:35	2018.12.21 19:40	2018.12.21 19:45	0.013	0.012	0.014
4115	2018.12.21 19:55	2018.12.21 20:00	2018.12.21 20:05	0.048	0.049	0.013
4116	2018.12.21 20:00	2018.12.21 20:05	2018.12.21 20:10	0.049	0.013	0.018
4117	2018.12.21 20:30	2018.12.21 20:35	2018.12.21 20:40	0.006	0.040	0.026
4118	2018.12.21 21:55	2018.12.21 22:00	2018.12.21 22:05	0.006	0.035	0.002
4119	2018.12.21 22:00	2018.12.21 22:05	2018.12.21 22:10	0.035	0.002	0.000
4120	2018.12.21 22:05	2018.12.21 22:10	2018.12.21 22:15	0.002	0.000	0.003
4121	2018.12.21 22:40	2018.12.21 22:45	2018.12.21 22:50	0.019	0.005	0.006
4122	2018.12.24 00:00	2018.12.24 00:05	2018.12.24 00:10	0.015	0.063	0.006
4123	2018.12.24 00:05	2018.12.24 00:10	2018.12.24 00:15	0.063	0.006	0.036
4124	2018.12.24 00:10	2018.12.24 00:15	2018.12.24 00:20	0.006	0.036	0.018
4125	2018.12.24 00:15	2018.12.24 00:20	2018.12.24 00:25	0.036	0.018	0.004
4126	2018.12.24 01:00	2018.12.24 01:05	2018.12.24 01:10	0.017	0.025	0.012
4127	2018.12.24 01:05	2018.12.24 01:10	2018.12.24 01:15	0.025	0.012	0.032
4128	2018.12.24 01:25	2018.12.24 01:30	2018.12.24 01:35	0.019	0.024	0.035
4129	2018.12.24 01:30	2018.12.24 01:35	2018.12.24 01:40	0.024	0.035	0.005
4130	2018.12.24 03:45	2018.12.24 03:50	2018.12.24 03:55	0.013	0.001	0.011
4131	2018.12.24 04:25	2018.12.24 04:30	2018.12.24 04:35	0.009	0.006	0.007
4132	2018.12.24 06:00	2018.12.24 06:05	2018.12.24 06:10	0.018	0.004	0.003
4133	2018.12.24 08:40	2018.12.24 08:45	2018.12.24 08:50	0.015	0.001	0.006
4134	2018.12.24 10:30	2018.12.24 10:35	2018.12.24 10:40	0.013	0.026	0.009
4135	2018.12.24 11:10	2018.12.24 11:15	2018.12.24 11:20	0.017	0.020	0.034
4136	2018.12.24 11:15	2018.12.24 11:20	2018.12.24 11:25	0.020	0.034	0.015
4137	2018.12.24 11:20	2018.12.24 11:25	2018.12.24 11:30	0.034	0.015	0.016
4138	2018.12.24 11:25	2018.12.24 11:30	2018.12.24 11:35	0.015	0.016	0.004
4139	2018.12.24 11:30	2018.12.24 11:35	2018.12.24 11:40	0.016	0.004	0.051
4140	2018.12.24 12:25	2018.12.24 12:30	2018.12.24 12:35	0.015	0.014	0.024
4141	2018.12.24 14:30	2018.12.24 14:35	2018.12.24 14:40	0.024	0.005	0.021
4142	2018.12.24 15:30	2018.12.24 15:35	2018.12.24 15:40	0.030	0.005	0.019
4143	2018.12.24 16:55	2018.12.24 17:00	2018.12.24 17:05	0.060	0.023	0.030
4144	2018.12.24 17:00	2018.12.24 17:05	2018.12.24 17:10	0.023	0.030	0.149
4145	2018.12.24 19:05	2018.12.24 19:10	2018.12.24 19:15	0.001	0.066	0.007
4146	2018.12.24 20:40	2018.12.24 20:45	2018.12.24 20:50	0.009	0.000	0.003
4147	2018.12.24 21:15	2018.12.24 21:20	2018.12.24 21:25	0.055	0.099	0.000
4148	2018.12.24 22:10	2018.12.24 22:15	2018.12.24 22:20	0.016	0.002	0.003
4149	2018.12.24 22:45	2018.12.24 22:50	2018.12.24 22:55	0.001	0.004	0.011
4150	2018.12.24 22:50	2018.12.24 22:55	2018.12.24 23:00	0.004	0.011	0.013
4151	2018.12.24 22:55	2018.12.24 23:00	2018.12.24 23:05	0.011	0.013	0.002
4152	2018.12.24 23:00	2018.12.24 23:05	2018.12.24 23:10	0.013	0.002	0.021
4153	2018.12.25 02:55	2018.12.25 03:00	2018.12.25 03:05	0.029	0.001	0.044
4154	2018.12.25 03:00	2018.12.25 03:05	2018.12.25 03:10	0.001	0.044	0.021
4155	2018.12.25 03:05	2018.12.25 03:10	2018.12.25 03:15	0.044	0.021	0.011
4156	2018.12.25 03:10	2018.12.25 03:15	2018.12.25 03:20	0.021	0.011	0.035
4157	2018.12.25 03:15	2018.12.25 03:20	2018.12.25 03:25	0.011	0.035	0.015
4158	2018.12.25 03:20	2018.12.25 03:25	2018.12.25 03:30	0.035	0.015	0.002
4159	2018.12.25 03:25	2018.12.25 03:30	2018.12.25 03:35	0.015	0.002	0.010
4160	2018.12.26 01:25	2018.12.26 01:30	2018.12.26 01:35	0.013	0.044	0.090
4161	2018.12.26 01:30	2018.12.26 01:35	2018.12.26 01:40	0.044	0.090	0.050
4162	2018.12.26 01:35	2018.12.26 01:40	2018.12.26 01:45	0.090	0.050	0.033
4163	2018.12.26 02:30	2018.12.26 02:35	2018.12.26 02:40	0.044	0.009	0.064
4164	2018.12.26 02:35	2018.12.26 02:40	2018.12.26 02:45	0.009	0.064	0.041
4165	2018.12.26 02:40	2018.12.26 02:45	2018.12.26 02:50	0.064	0.041	0.049
4166	2018.12.26 04:40	2018.12.26 04:45	2018.12.26 04:50	0.006	0.066	0.013
4167	2018.12.26 04:45	2018.12.26 04:50	2018.12.26 04:55	0.066	0.013	0.013
4168	2018.12.26 04:50	2018.12.26 04:55	2018.12.26 05:00	0.013	0.013	0.017
4169	2018.12.26 04:55	2018.12.26 05:00	2018.12.26 05:05	0.013	0.017	0.024
4170	2018.12.26 07:20	2018.12.26 07:25	2018.12.26 07:30	0.038	0.020	0.096
4171	2018.12.26 08:05	2018.12.26 08:10	2018.12.26 08:15	0.005	0.006	0.091
